RANumb,Text,Label
ra3,Internet Protocol (“IP”) address used to connect your computer to the Internet;,Categories of Personal Information Collected
ra3,"Computer, device and connection information, such as browser type and version, operating system, mobile platform and unique device identifier (“UDID”) and other technical identifiers",Categories of Personal Information Collected
ra3,"Uniform Resource Locator (“URL”) click stream data, including date and time, and content you viewed or searched for on a Service",Categories of Personal Information Collected
ra3,Yes,Categories of Personal Information Collected
ra3,"We do not sell, trade, or otherwise transfer to outside parties your personally identifiable information. This does not include trusted third parties who assist us in operating our website, conducting our business, or servicing you, so long as those parties agree to keep this information confidential.",Categories of Personal Information Shared / Disclosed
ra3,The specific pieces of personal information it has collected about that consumer.,Description of Right to Know PI Collected
ra3,The categories of third parties with whom the business shares personal information.,Description of Right to Know PI sold / shared
ra3,"The Company typically collects consumer data including, but not limited to name, address, city, state, zip, email, phone, web browsing activity, and modeled inferences.",Categories of Personal Information Collected
ra3,"If we decide to change our privacy policy, we will post those changes on this page.",Updated Privacy Policy
ra3,"We collect information from you when you submit a form on our site, call us, or place an order.\nWhen submitting a form on our site, calling us, or placing an order, as appropriate, you may be asked for your name, company name, email address, phone number and interest.",Categories of Personal Information Collected
ra3,"Location information for location-aware services to provide you with more relevant content for where you are located\nSession cookies, which are temporary and deleted when you close your browser\nPersistent cookies which remain until you delete them or they expire\nWeb beacons, which are electronic images also known as single-pixel gifs",Categories of Personal Information Collected
ra3,"Any of the information we collect from you may be used in one of the following ways:\n\nTo personalize your experience – your information helps us to better respond to your needs.\nTo improve our website – we continually strive to improve our site offerings based on the information and feedback we receive.\nTo improve customer service – your information helps us to better respond to your customer service requests and support needs.\nTo process transactions – your information, whether public or private, will not be sold, exchanged, transferred, or given to any other company for any reason whatsoever, without your consent, other than for the express purpose of delivering the product or service requested.\nTo send periodic emails – the email address you provide for order processing, may be used to send you information and updates pertaining to your order, in addition to receiving occasional company news, updates, related product or service information, etc.",Categories of Personal Information Collected
ra3,Do we use cookies?,Categories of Personal Information Collected
ra3," We may also release your information when we believe release is appropriate to comply with the law, enforce our site policies, or protect ours or others rights, property, or safety. However, non-personally identifiable visitor information may be provided to other parties for marketing, advertising, or other uses.",Categories of Personal Information Shared / Disclosed
ra3,The categories of sources from which the personal information is collected.\nThe business or commercial purpose for collecting or selling personal information.,Description of Right to Know PI Collected
ra3,The specific pieces of personal information it has collected about that consumer.,Description of Right to Know PI Collected
ra3,The business or commercial purpose for collecting or selling personal information.,Description of Right to Know PI sold / shared
ra3,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, at myPrivacy.org or at any time by following the instructions contained at the end of every newsletter or emailing.",Description of Right to Opt-out of sale of PI
ra3,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, at myPrivacy.org or at any time by following the instructions contained at the end of every newsletter or emailing.",Description of Right to Delete
ra3,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, at myPrivacy.org or at any time by following the instructions contained at the end of every newsletter or emailing.",Methods to exercise rights
ra5,"Internet Protocol (“IP”) address used to connect your computer to the Internet;
Computer, device and connection information, such as browser type and version, operating system, mobile platform and unique device identifier (“UDID”) and other technical identifiers;
Uniform Resource Locator (“URL”) click stream data, including date and time, and content you viewed or searched for on a Service;
Location information for location-aware services to provide you with more relevant content for where you are located
Session cookies, which are temporary and deleted when you close your browser
Persistent cookies which remain until you delete them or they expire
Web beacons, which are electronic images also known as single-pixel gifs",Categories of Personal Information Collected
ra5,"What do we use your information for?

Any of the information we collect from you may be used in one of the following ways:

To personalize your experience – your information helps us to better respond to your needs.
To improve our website – we continually strive to improve our site offerings based on the information and feedback we receive.
To improve customer service – your information helps us to better respond to your customer service requests and support needs.
To process transactions – your information, whether public or private, will not be sold, exchanged, transferred, or given to any other company for any reason whatsoever, without your consent, other than for the express purpose of delivering the product or service requested.
To send periodic emails – the email address you provide for order processing, may be used to send you information and updates pertaining to your order, in addition to receiving occasional company news, updates, related product or service information, etc.",Description of Right to Know PI Collected
ra5,"Do we disclose any information to outside parties?

We do not sell, trade, or otherwise transfer to outside parties your personally identifiable information. This does not include trusted third parties who assist us in operating our website, conducting our business, or servicing you, so long as those parties agree to keep this information confidential. We may also release your information when we believe release is appropriate to comply with the law, enforce our site policies, or protect ours or others rights, property, or safety. However, non-personally identifiable visitor information may be provided to other parties for marketing, advertising, or other uses.",Description of Right to Know PI sold / shared
ra5,"The Company typically collects consumer data including, but not limited to name, address, city, state, zip, email, phone, web browsing activity, and modeled inferences",Categories of Personal Information Collected
ra5,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, at myPrivacy.org or at any time by following the instructions contained at the end of every newsletter or emailing.",Description of Right to Delete
ra5,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, at myPrivacy.org or at any time by following the instructions contained at the end of every newsletter or emailing.",Description of Right to Opt-out of sale of PI
ra5,"Consumers may delete their record, opt-out or unsubscribe from having their data rented or sold, at myPrivacy.org or at any time by following the instructions contained at the end of every newsletter or emailing.",Methods to exercise rights
ra5,"California Consumer Privacy Act (CCPA) aka “The Right to Know”

In California, commencing January 1, 2020, consumers have the right to request that a business that collects personal information about the consumer disclose the following:

The specific pieces of personal information it has collected about that consumer.
The categories of sources from which the personal information is collected.
The business or commercial purpose for collecting or selling personal information.
The categories of third parties with whom the business shares personal information.
The specific pieces of personal information it has collected about that consumer.",Description of Right to Know PI Collected
ra5,"Privacy Policy\nWhat information do we collect?\n\nWe collect information from you when you submit a form on our site, call us, or place an order.\nWhen submitting a form on our site, calling us, or placing an order, as appropriate, you may be asked for your name, company name, email address, phone number and interest",Description of Right to Know PI Collected
ra5,"When submitting a form on our site, calling us, or placing an order, as appropriate, you may be asked for your name, company name, email address, phone number and interest",Categories of Personal Information Collected
ra5,We use cookies to compile aggregate data about site traffic and site interaction so that we can offer better site experiences in the future,Categories of Personal Information Collected
ra5,"When submitting a form on our site, calling us, or placing an order, as appropriate, you may be asked for your name, company name, email address, phone number and interest",Categories of Personal Information Shared / Disclosed
ra5,"Internet Protocol (“IP”) address used to connect your computer to the Internet;\nComputer, device and connection information, such as browser type and version, operating system, mobile platform and unique device identifier (“UDID”) and other technical identifiers;\nUniform Resource Locator (“URL”) click stream data, including date and time, and content you viewed or searched for on a Service;\nLocation information for location-aware services to provide you with more relevant content for where you are located\nSession cookies, which are temporary and deleted when you close your browser\nPersistent cookies which remain until you delete them or they expire\nWeb beacons, which are electronic images also known as single-pixel gifs",Categories of Personal Information Shared / Disclosed
