RANumb,Text,Label
ra2,"2. How do we collect information, and what information do we collect?\nWhen you visit our Website, we collect, use, store and transfer different kinds of personal data. As a general principle, we do not collect and do not ask you to provide any “special categories of personal data”, which is any particularly protected information such as data concerning health, religion, political opinions or philosophical beliefs, sexual preferences or orientation.\n\nThe personal data that we collect from or about you falls into the following categories:",Categories of Personal Information Collected
ra2,"2.1. Personal Data that we collect from you automatically:\nWhen you visit our Website, we process device-related information and information about how you interact with Website, including:\n\nTechnical information: We collect information about your device/device settings you use for the purposes described below. The information we obtain from your devices includes the type of your device, online identifiers (your IP address), device IDs, geolocation data (country based on your IP address), subdomains visited on our Website, browser settings, screen resolution and other technical information.\nCookie data: We collect information via cookies or similar technologies to allow your usage of the opt-out right as an end user.",Categories of Personal Information Collected
ra2,4. For what purpose do we process your data?\nWe process your Personal Data for the following purposes:\n\n4.1. Provision and improvement of our Services\n\nto allow you to use our Website\nto identify and correct any bugs/errors\n4.2. Compliance with our legal or regulatory obligations\n\nto determine the legal requirements for processing of your Personal Data (based on your location such as your country)\nto respond to your requests related to your data subject rights and to allow you to use such rights\nto comply with our legal obligations (e.g. tax and accounting obligations)\nto inform you about any changes to this Privacy Notice,Categories of Personal Information Collected
ra2,"6. With whom do we share your Personal Data?\nWe will not disclose your Personal Data to any party who is not authorised to process them. To manage our services, we will share your Personal Data internally with members of our responsible departments and technical support involved in the development team and in each case only if access to your Personal Data is necessary for the performance of their roles.\n\nMoreover, and only when necessary to fulfill the purposes mentioned above, we disclose your Personal Data to the following recipients or categories of recipients or allow the following third parties to collect your Personal Data in connection with your use of our Services:\n\nExternal service providers: We share your Personal Data with our external service provider who perform hosting services on our behalf. Where we share your Personal Data with external service providers, we have appropriate agreements in place to ensure that your Personal Data is processed in compliance with applicable data protection laws.\nLaw enforcement, government authorities or courts: We disclose your Personal Data in response to lawful requests to public authorities, including law enforcement, government authorities, or courts.\nOther third parties: We also disclose your Personal Data in the event of any contemplated or actual reorganization, merger, sale, joint venture, assignment, transfer or other disposition of all or any portion of our business or assets (including in any insolvency or similar proceedings).",Categories of Personal Information Shared / Disclosed
ra2,"Access the Personal Data we hold about you, including information such as the source and categories of data, the processing purposes, the recipients (or categories thereof), and the respective retention period.",Description of Right to Know PI Collected
ra2,"Access the Personal Data we hold about you, including information such as the source and categories of data, the processing purposes, the recipients (or categories thereof), and the respective retention period.",Description of Right to Know PI sold / shared
ra2,Request an update or correction of your Personal Data so that it is always accurate.,Description of Right to Correct Information
ra2,Request the deletion of your Personal Data if you believe that retention is no longer necessary for the purposes indicated above.,Description of Right to Delete
ra2,"Restrict the processing of your Personal Data, for example, if you have contested the accuracy of your Personal Data, and for a period of time that is sufficient to allow us to verify its accuracy.",Description of Right to Limit use of PI
ra2,"Object to the processing on specific grounds relating to your particular situation, in the event and to the extent that we process your Personal Data based on our legitimate interests. In such cases we will no longer process your Personal Data unless we have compelling legitimate grounds for the processing which override your interests, rights and freedoms, or for the establishment, exercise or defence of legal claims. You also have the right to object where we are processing your Personal Data for direct marketing purposes (including profiling). In such a case, we will stop processing your Personal Data for marketing purposes.",Description of Right to Limit use of PI
ra2,"You can exercise these rights by sending a request to the contact details set out below, providing your name, your email address as well as a description of your request. If you believe we have not complied with our obligations under applicable data protection laws and regulations, you can lodge a complaint with a competent data protection authority, for example, the Information Commissioner's Officer in the UK.",Updated Privacy Policy
ra2,"We do not sell your Personal Data. However, we may share or provide access to each of the categories of Personal Data we collect as necessary for our business purposes.",Categories of Personal Information Sold
ra2,"We do not sell your Personal Data. However, we may share or provide access to each of the categories of Personal Data we collect as necessary for our business purposes.",Categories of Personal Information Shared / Disclosed
ra2,"We collect information that identifies, relates to, describes, references, is capable of being associated with, or could reasonably be linked, directly or indirectly, with a particular consumer or device. In particular, we have collected the following categories of personal information (envisaged by the CCPA) from consumers within the last twelve (12) months:",Categories of Personal Information Collected
ra2,You have the right to access specific information i.e. you may request that we disclose certain information to you about our collection and use of your personal information over the past 12 months.,Description of Right to Know PI Collected
ra2,You have the right to know. Under the CCPA you have the right to request that we disclose to you what Personal Data we process about you.,Description of Right to Know PI sold / shared
ra2,"You have the right to deletion which means that you may request that we delete any of your personal information we collected from you and retained, subject to certain exceptions.",Description of Right to Delete
ra2,"You have the right to opt out of any sale of your personal data by us to third parties. Please note that your right to opt out does not apply to our sharing of personal data with service providers, who are parties we engage to perform a function on our behalf and are contractually obligated to use the personal data only for that function.",Description of Right to Opt-out of sale of PI
ra2,"Finally, you have a right to not be discriminated against for exercising your rights under the CCPA.",Description of Right to Non-discrimination on exercising rights
ra2,"You can exercise these rights by sending a request to the contact details set out above, providing your name, your email address as well as a description of your request.",Methods to exercise rights
ra2,"12. Changes to our Privacy Notice\nWe reserve the right to update or modify this Privacy Notice at any time. Accordingly, we regularly review this Privacy Notice and when there is a material change that will have a relevant impact on the processing of your personal data, these changes will be posted on this site.\n\nThis Privacy Notice was last updated on 07.03.2023.",Updated Privacy Policy
ra6,"The purpose of this privacy notice (“Privacy Notice”) is to inform you as a visitor about why and how we process your personal data (that is any information that can be linked or attributed to you, “Personal Data”) when you visit https://www.hybridtheory.com/ (“Website”). This includes information regarding with whom we will share your Personal Data, how long we will retain it, and which rights you have in relation to the processing.\n\nThis Privacy Notice applies whenever you visit our Website.\n\nIn this Privacy Notice, we will give you general information about how we process your Personal Data. We will furthermore give you more detailed information on the processes on our Website.",Updated Privacy Policy
ra6,"Hybrid Theory Global LTD, based at Epworth House, 25 City Road, London, England, EC1Y 1AA is responsible (“the data controller”) for the processing of your personal data.",Categories of Personal Information Collected
ra6,"When you visit our Website, we collect, use, store and transfer different kinds of personal data. As a general principle, we do not collect and do not ask you to provide any “special categories of personal data”, which is any particularly protected information such as data concerning health, religion, political opinions or philosophical beliefs, sexual preferences or orientation.\n\nThe personal data that we collect from or about you falls into the following categories:\n\n2.1. Personal Data that we collect from you automatically:\nWhen you visit our Website, we process device-related information and information about how you interact with Website, including:\n\nTechnical information: We collect information about your device/device settings you use for the purposes described below. The information we obtain from your devices includes the type of your device, online identifiers (your IP address), device IDs, geolocation data (country based on your IP address), subdomains visited on our Website, browser settings, screen resolution and other technical information.\nCookie data: We collect information via cookies or similar technologies to allow your usage of the opt-out right as an end user.",Categories of Personal Information Collected
ra6,"When you visit our Website, we collect, use, store and transfer different kinds of personal data. As a general principle, we do not collect and do not ask you to provide any “special categories of personal data”, which is any particularly protected information such as data concerning health, religion, political opinions or philosophical beliefs, sexual preferences or orientation.\n\nThe personal data that we collect from or about you falls into the following categories:\n\n2.1. Personal Data that we collect from you automatically:\nWhen you visit our Website, we process device-related information and information about how you interact with Website, including:\n\nTechnical information: We collect information about your device/device settings you use for the purposes described below. The information we obtain from your devices includes the type of your device, online identifiers (your IP address), device IDs, geolocation data (country based on your IP address), subdomains visited on our Website, browser settings, screen resolution and other technical information.\nCookie data: We collect information via cookies or similar technologies to allow your usage of the opt-out right as an end user.",Categories of Personal Information Shared / Disclosed
ra6,"This Website is neither designed nor targeted to minors under the age of 16. We do not knowingly collect any Personal Data on this Website from anyone under the age of 16. In the event that we learn that we have collected personal data from a user under 16 years of age, we will delete that data as quickly as possible. If you believe that a minor has shared personal data with us, please contact our support team through our Website.",Categories of Personal Information Collected
ra6,We process your Personal Data for the following purposes:\n\n4.1. Provision and improvement of our Services\n\nto allow you to use our Website\nto identify and correct any bugs/errors\n4.2. Compliance with our legal or regulatory obligations\n\nto determine the legal requirements for processing of your Personal Data (based on your location such as your country)\nto respond to your requests related to your data subject rights and to allow you to use such rights\nto comply with our legal obligations (e.g. tax and accounting obligations)\nto inform you about any changes to this Privacy Notice\nPlease see the section with service specific information below for a more detailed description of the purposes for which we process your Personal Data.,Categories of Personal Information Collected
ra6,"We process your Personal Data for the purposes described in this Privacy Notice, based on the following legal grounds:\n\nCompliance with legal obligations to which we are subject: We process your Personal Data to comply with legal obligations, for example, for complying with applicable regulations or resolution of legal disputes.\nLegitimate interests: We also process your Personal Data to the extent that the processing is necessary for our legitimate interests while applying appropriate safeguards that protect your privacy. For example, we process your Personal Data for to host our Website.",Categories of Personal Information Collected
ra6,"6. With whom do we share your Personal Data?\nWe will not disclose your Personal Data to any party who is not authorised to process them. To manage our services, we will share your Personal Data internally with members of our responsible departments and technical support involved in the development team and in each case only if access to your Personal Data is necessary for the performance of their roles.\n\nMoreover, and only when necessary to fulfill the purposes mentioned above, we disclose your Personal Data to the following recipients or categories of recipients or allow the following third parties to collect your Personal Data in connection with your use of our Services:\n\nExternal service providers: We share your Personal Data with our external service provider who perform hosting services on our behalf. Where we share your Personal Data with external service providers, we have appropriate agreements in place to ensure that your Personal Data is processed in compliance with applicable data protection laws.\nLaw enforcement, government authorities or courts: We disclose your Personal Data in response to lawful requests to public authorities, including law enforcement, government authorities, or courts.\nOther third parties: We also disclose your Personal Data in the event of any contemplated or actual reorganization, merger, sale, joint venture, assignment, transfer or other disposition of all or any portion of our business or assets (including in any insolvency or similar proceedings).",Categories of Personal Information Shared / Disclosed
ra6,"7. Where will my Personal Data be processed?\nIn general, your personal data is stored on servers within the European Economic Area (“EEA”). To the extent that your personal data is processed by our partners in a country outside of the EEA, we have taken all such measures as are necessary to ensure an adequate level of protection for your personal data in accordance with the requirements of applicable data protection legislation, including but not limited to contractual safeguards.",Others
