RANumb,Text,Label
ra5,"Last updated: December 13, 2022",Updated Privacy Policy
ra5,"We’ve designed this Privacy Policy to help answer those questions with respect to the data that flows through our systems, and to make sure you know how to take action to prevent or limit our collection and use of your data for interest-based advertising (sometimes called “targeted advertising” or “cross-context behavioral advertising”) if you choose to do so by clicking here.",Description of Right to Limit use of PI
ra5,"We’ve designed this Privacy Policy to help answer those questions with respect to the data that flows through our systems, and to make sure you know how to take action to prevent or limit our collection and use of your data for interest-based advertising (sometimes called “targeted advertising” or “cross-context behavioral advertising”) if you choose to do so by clicking here.",Description of Right to Opt-out of sale of PI
ra5,"We’ve designed this Privacy Policy to help answer those questions with respect to the data that flows through our systems, and to make sure you know how to take action to prevent or limit our collection and use of your data for interest-based advertising (sometimes called “targeted advertising” or “cross-context behavioral advertising”) if you choose to do so by clicking here.",Methods to exercise rights
ra5,"We collect data about you from Publishers, Advertising Partners, and third party data providers. \nThis data may include personal information about you such as your device identifiers, location, browsing history, and specific interests, and it may be collected from a variety of partners, such as Publishers operating news, dating, weather, health, retail, gaming, or streaming websites and apps. \nWe use this data to understand your online activity and interests over time so we can serve you relevant ads.\nUsing cookies and other persistent identifiers that track your online activity, we collect data about you across different websites and apps, and across different devices. So, we may know you visited a website on Monday from your desktop computer to look at a product, returned to the website on Tuesday from your mobile phone to add the product to your check-out basket, and finally completed your purchase of the product on Wednesday from your tablet. We use this data to learn about your interests over time and understand what products and services may be most relevant to you. ",Categories of Personal Information Collected
ra5,"This data may include personal information about you such as your device identifiers, location, browsing history, and specific interests, and it may be collected from a variety of partners, such as Publishers operating news, dating, weather, health, retail, gaming, or streaming websites and apps. ",Categories of Personal Information Shared / Disclosed
ra5,"This data may include personal information about you such as your device identifiers, location, browsing history, and specific interests, and it may be collected from a variety of partners, such as Publishers operating news, dating, weather, health, retail, gaming, or streaming websites and apps.",Categories of Personal Information Sold
ra5,"Using cookies and other persistent identifiers that track your online activity, we collect data about you across different websites and apps, and across different devices.",Categories of Personal Information Shared / Disclosed
ra5,"Using cookies and other persistent identifiers that track your online activity, we collect data about you across different websites and apps, and across different devices.",Categories of Personal Information Sold
ra5,"We share this data with third parties.\nWe share the data we collect about you, and the information we learn from it, with the Advertising Partners that use our Ad Exchange to help them decide whether, where, and how to serve (or re-serve) advertisements for particular products or services to you. We may also share some of your data with trusted third party data providers and service providers. ",Categories of Personal Information Shared / Disclosed
ra5,"We share this data with third parties.\nWe share the data we collect about you, and the information we learn from it, with the Advertising Partners that use our Ad Exchange to help them decide whether, where, and how to serve (or re-serve) advertisements for particular products or services to you. We may also share some of your data with trusted third party data providers and service providers. ",Categories of Personal Information Sold
ra5,"You can opt out of interest-based advertising.\nWhile we strongly believe that our services help foster a healthy Internet, grow a strong economy, and enhance your online experience, we understand that not everyone wants to receive interest-based (i.e., “targeted” or “cross-context behavioral”) advertisements. ",Description of Right to Opt-out of sale of PI
ra5,You can opt out by clicking here or by following the instructions in this section. ,Methods to exercise rights
ra5,"What personal data do we collect?\nUnless you contact us directly, we never collect information that directly identifies you, such as your clear-text (i.e., unhashed) name, physical address, email address, phone number, online usernames, or user passwords. But, we may collect the following categories of personal data about you from Publishers, Advertising Partners, and third party data providers that partner with us to serve you advertisements:\n\nUnique online identifiers \nThese are persistent identifiers that help us identify you across devices and over time, such as your IP address, cookie ID, mobile advertising ID, hashed email address, and user agent string \nOnline and offline activity and interests (including inferences)\nThis includes information about your online activity and interests, such as your browsing history and online behavior\nThis may also include information about your offline activity and interests, such as your purchase history and demographics \nAnd, this may include information derived or inferred from your online and offline activity and interests, such as your likelihood to be interested in buying a particular product, using a particular service, or visiting a particular website \nGeolocation information\nThis typically is information about your or your device’s non-precise location, such as your country, region, metro, zip, or postal code, or non-precise (zip-code level) geographic coordinates, typically as inferred from your IP address\nIn limited instances, if you have enabled location services for a website or app that we partner with and not opted out of having your precise location shared, this may also include information about your or your device’s precise location, such as precise geographic coordinates\nBrowser, device, and service information\nThis is information about the devices you are using to engage online, such as your browser or device type (e.g., Google Chrome, iPhone), screen dimensions, operating system, and preferred language \nAd reporting and delivery information \nThis is information about the advertisements you have been served and how you interacted with them, such as the size and format of advertisements you were served and whether you clicked on them  \nAs described above, we collect this information primarily using cookies and other persistent identifiers that track your online activity. ",Categories of Personal Information Collected
ra5,"We will also collect your personal data if you visit our website or contact us for any reason, although we will not use this data for advertising via our Ad Exchange",Categories of Personal Information Collected
ra5,"Unique online identifiers \nThese are persistent identifiers that help us identify you across devices and over time, such as your IP address, cookie ID, mobile advertising ID, hashed email address, and user agent string \nOnline and offline activity and interests (including inferences)\nThis includes information about your online activity and interests, such as your browsing history and online behavior\nThis may also include information about your offline activity and interests, such as your purchase history and demographics \nAnd, this may include information derived or inferred from your online and offline activity and interests, such as your likelihood to be interested in buying a particular product, using a particular service, or visiting a particular website \nGeolocation information\nThis typically is information about your or your device’s non-precise location, such as your country, region, metro, zip, or postal code, or non-precise (zip-code level) geographic coordinates, typically as inferred from your IP address\nIn limited instances, if you have enabled location services for a website or app that we partner with and not opted out of having your precise location shared, this may also include information about your or your device’s precise location, such as precise geographic coordinates\nBrowser, device, and service information\nThis is information about the devices you are using to engage online, such as your browser or device type (e.g., Google Chrome, iPhone), screen dimensions, operating system, and preferred language \nAd reporting and delivery information \nThis is information about the advertisements you have been served and how you interacted with them, such as the size and format of advertisements you were served and whether you clicked on them  ",Categories of Personal Information Shared / Disclosed
ra5,"Unique online identifiers \nThese are persistent identifiers that help us identify you across devices and over time, such as your IP address, cookie ID, mobile advertising ID, hashed email address, and user agent string \nOnline and offline activity and interests (including inferences)\nThis includes information about your online activity and interests, such as your browsing history and online behavior\nThis may also include information about your offline activity and interests, such as your purchase history and demographics \nAnd, this may include information derived or inferred from your online and offline activity and interests, such as your likelihood to be interested in buying a particular product, using a particular service, or visiting a particular website \nGeolocation information\nThis typically is information about your or your device’s non-precise location, such as your country, region, metro, zip, or postal code, or non-precise (zip-code level) geographic coordinates, typically as inferred from your IP address\nIn limited instances, if you have enabled location services for a website or app that we partner with and not opted out of having your precise location shared, this may also include information about your or your device’s precise location, such as precise geographic coordinates\nBrowser, device, and service information\nThis is information about the devices you are using to engage online, such as your browser or device type (e.g., Google Chrome, iPhone), screen dimensions, operating system, and preferred language \nAd reporting and delivery information \nThis is information about the advertisements you have been served and how you interacted with them, such as the size and format of advertisements you were served and whether you clicked on them  \n",Categories of Personal Information Sold
