RANumb,Text,Label
ra3," INFORMATION WE COLLECT ABOUT YOU AND HOW WE COLLECT IT\n\nAs described below, we may collect several types of information from and about users of the Services, including, but not limited to, information:\n\nby which you may be personally identified, such as name or email address (“personal information”);\nthat is about you but individually does not identify you; and/or\nabout your internet connection, the equipment you use to access the Services and usage details.\nWe collect this information:\n\nDirectly from you when you provide it to us.\nAutomatically as you navigate through the site. Information collected automatically may include usage details, IP addresses and information collected through cookies and other tracking technologies.",Categories of Personal Information Collected
ra3,"INFORMATION COLLECTION\n\nCollection of Submitted Information. Scraping Robot may collect and store any information you submit or upload through the Services, whether through your submission of information through a form, purchase of a product, reporting of a problem, registering an account, or otherwise. This information may include, but is not limited to, your name, address, email address, telephone number, payment information, or any other information submitted by you or any user through the Services. We may collect records and copies of your correspondence (including email addresses) if you contact us.\n\nCollection from Third-Parties. Scraping Robot may collect information about you from third-parties, including from any account through which you log into, or otherwise interact with, Scraping Robot (e.g., Facebook or Google). If applicable, Scraping Robot may have access to certain information from your linked Google or Facebook account, including your public profile information, your email address, or other information possessed by those third-parties. Scraping Robot may aggregate any information about you collected from any source.  Information gathered from third parties is public information.  If you do not want your information shared with Scraping Robot, you will have to adjust your privacy settings on the third party platform. \n\nPassive Information Collection. Scraping Robot may also collect passive information about your device, visit, or use of the Services, including, but not limited to, the date and time of your visit, the length of your visit, the specific webpages you visited, your IP address or other location data, the type of web browser and operating system used, the address of any website that directed you to the Services, and information about your mobile device used to access the Services (including phone number, operating system details, and any applicable unique identifiers for you or your device, including your devices’ Unique Device Identifier (UDID), any Apple or iOS identifiers (e.g., IDFA or an Advertising Identifier), any Google or Android identifiers (e.g., Android or Google Advertising ID), any Windows identifiers (e.g., Windows Advertising ID), or any other similar identifiers which identify you or your device). Scraping Robot may collect and aggregate usage information related to your use of the Services.\n\nCookies and Related Technologies. We, or other third-parties assisting us, may use cookies, web beacons, local shared objects (sometimes called “flash cookies”), or other similar technology in connection with your use of the Services (collectively, “Cookies”). Cookies are small data files that may have unique identifiers, and reside, among other places, on your computer or mobile device, in emails we send to you, and on our web pages. Cookies may transmit information about you and your use of the Services, such as your browser type, search preferences, data relating to advertisements that have been displayed to you or that you have clicked on, and the date and time of your use. Cookies may track activities over time and across websites. You can disable some (but not all) Cookies in your device or browser settings, but doing so may affect your ability to use the services provided through the Services. Pages of our scrapingrobot.com may contain small electronic files known as web beacons (also referred to as clear gifs. pixel tags and single-pixel gifs) that permit us, for example, to count users who have visited those pages or and for other related website statistics (for example, recording the popularity of certain website content and verifying system and server integrity).",Categories of Personal Information Collected
ra3,"Analytics Services. Scraping Robot may, from time to time, use one or more analytics service providers, including, for example, Google, Facebook, or others. Scraping Robot may use the following Google analytics features: AdWords, Remarketing, Google Display Network Impression Reporting, DoubleClick, and Google Analytics Demographics and Interest Reporting. We may combine information gathered from one or more of these services.",Categories of Personal Information Shared / Disclosed
ra3,"HOW WE USE YOUR INFORMATION\n\nScraping Robot may use the collected information or data described above, individually or in the aggregate, for any lawful purpose, including, but not limited to, such purposes as providing the Services, carrying out our obligations and enforcing our rights arising from any contracts entered into between you and us, notifying you about changes to our products, analyzing and tracking user activity on the Services for individual users or for groups of users, tracking and analyzing usage trends, personalizing the Services to better reflect your preferences, serving more relevant advertisements, or enhancing your and other users’ use of the Services. All collected information may be linked to specific website users and may result in the tracking of the usage information for individual users.\n\nScraping Robot may also use your submitted information to contact you, via regular mail, email, text message, telephone, or otherwise, regarding your account, the Services, your purchased services or products, or other relevant or promotional information or offers as determined by Scraping Robot or its partners. By submitting your contact information to Scraping Robot or Scraping Robot’s partners, you consent to receiving such communications.",Categories of Personal Information Sold
ra3,"HOW WE USE YOUR INFORMATION\n\nScraping Robot may use the collected information or data described above, individually or in the aggregate, for any lawful purpose, including, but not limited to, such purposes as providing the Services, carrying out our obligations and enforcing our rights arising from any contracts entered into between you and us, notifying you about changes to our products, analyzing and tracking user activity on the Services for individual users or for groups of users, tracking and analyzing usage trends, personalizing the Services to better reflect your preferences, serving more relevant advertisements, or enhancing your and other users’ use of the Services. All collected information may be linked to specific website users and may result in the tracking of the usage information for individual users.\n\nScraping Robot may also use your submitted information to contact you, via regular mail, email, text message, telephone, or otherwise, regarding your account, the Services, your purchased services or products, or other relevant or promotional information or offers as determined by Scraping Robot or its partners. By submitting your contact information to Scraping Robot or Scraping Robot’s partners, you consent to receiving such communications.",Categories of Personal Information Shared / Disclosed
ra3,"HOW WE USE YOUR INFORMATION\n\nScraping Robot may use the collected information or data described above, individually or in the aggregate, for any lawful purpose, including, but not limited to, such purposes as providing the Services, carrying out our obligations and enforcing our rights arising from any contracts entered into between you and us, notifying you about changes to our products, analyzing and tracking user activity on the Services for individual users or for groups of users, tracking and analyzing usage trends, personalizing the Services to better reflect your preferences, serving more relevant advertisements, or enhancing your and other users’ use of the Services. All collected information may be linked to specific website users and may result in the tracking of the usage information for individual users.\n\nScraping Robot may also use your submitted information to contact you, via regular mail, email, text message, telephone, or otherwise, regarding your account, the Services, your purchased services or products, or other relevant or promotional information or offers as determined by Scraping Robot or its partners. By submitting your contact information to Scraping Robot or Scraping Robot’s partners, you consent to receiving such communications.",Categories of Personal Information Collected
ra3,"DISCLOSURE OF YOUR INFORMATION\n\nExcept for the limitations expressly discussed herein, if any, Scraping Robot may disclose, sell, or transfer any collected information to third-parties for any lawful purpose in our sole discretion. We do not guarantee that your use of the Services will be anonymous.\n\nThird-Party Services. If you log in to Scraping Robot through a third-party service like Facebook or Google, then those third-parties may have access to certain information about your use of Scraping Robot. For more information on the type of information those third-parties may collect about you, please review the privacy policies for those third-parties.\n\nVendors. Scraping Robot may use third-party companies, agents, or contractors to perform services on our behalf. For example, Scraping Robot may partner with other companies to personalize our web pages, analyze our website or usage information, process payments or credit card transactions, fulfill or ship orders, collect debts, analyze or enhance the data collected by the Services (including user’s interaction with the Services), or otherwise assist Scraping Robot in better serving the Services’ users. During the course of providing Scraping Robot with these services, these third-parties may have access to your personal and non-personal information in order to provide the services we requested from those third-parties.\n\nAffiliates and Marketing. Scraping Robot may disclose your collected information, including information about any purchases you make through the Services, to Scraping Robot’s affiliated entities. Scraping Robot may also disclose your information to third-parties for marketing purposes. These affiliates and third-parties may contact you via any method of contact you provide to Scraping Robot.\n\nLegal Compliance. Scraping Robot also reserves the right to disclose personal information when we reasonably believe disclosure is required by law, if we reasonably believe disclosure is necessary to establish or exercise legal rights, or in situations involving potential threats to physical safety.\n\nMerger or Acquisition. In the event that Scraping Robot is acquired by or merged with a third-party, we reserve the right to sell or otherwise transfer any and all information we have collected from you as part of that transaction and such third-party will assume the rights and obligations with respect to that information as described in this Policy.",Categories of Personal Information Shared / Disclosed
ra3,"DISCLOSURE OF YOUR INFORMATION\n\nExcept for the limitations expressly discussed herein, if any, Scraping Robot may disclose, sell, or transfer any collected information to third-parties for any lawful purpose in our sole discretion. We do not guarantee that your use of the Services will be anonymous.\n\nThird-Party Services. If you log in to Scraping Robot through a third-party service like Facebook or Google, then those third-parties may have access to certain information about your use of Scraping Robot. For more information on the type of information those third-parties may collect about you, please review the privacy policies for those third-parties.\n\nVendors. Scraping Robot may use third-party companies, agents, or contractors to perform services on our behalf. For example, Scraping Robot may partner with other companies to personalize our web pages, analyze our website or usage information, process payments or credit card transactions, fulfill or ship orders, collect debts, analyze or enhance the data collected by the Services (including user’s interaction with the Services), or otherwise assist Scraping Robot in better serving the Services’ users. During the course of providing Scraping Robot with these services, these third-parties may have access to your personal and non-personal information in order to provide the services we requested from those third-parties.\n\nAffiliates and Marketing. Scraping Robot may disclose your collected information, including information about any purchases you make through the Services, to Scraping Robot’s affiliated entities. Scraping Robot may also disclose your information to third-parties for marketing purposes. These affiliates and third-parties may contact you via any method of contact you provide to Scraping Robot.\n\nLegal Compliance. Scraping Robot also reserves the right to disclose personal information when we reasonably believe disclosure is required by law, if we reasonably believe disclosure is necessary to establish or exercise legal rights, or in situations involving potential threats to physical safety.\n\nMerger or Acquisition. In the event that Scraping Robot is acquired by or merged with a third-party, we reserve the right to sell or otherwise transfer any and all information we have collected from you as part of that transaction and such third-party will assume the rights and obligations with respect to that information as described in this Policy.",Categories of Personal Information Sold
ra3,"Information We Collect\n\nThe scrapingrobot.com website (collectively, the “Site”) collects information that identifies, relates to, describes, references, is capable of being associated with, or could reasonably be linked, directly or indirectly, with a particular consumer or device (“personal information”). Personal information does not include:\n\nPublicly available information from government records.\nDeidentified or aggregated consumer information.\nInformation excluded from the CCPA’s scope, like:\nhealth or medical information covered by the Health Insurance Portability and Accountability Act of 1996 (HIPAA) and the California Confidentiality of Medical Information Act (CMIA) or clinical trial data;\npersonal information covered by certain sector-specific privacy laws, including the Fair Credit Reporting Act (FRCA), the Gramm-Leach-Bliley Act (GLBA) or California Financial Information Privacy Act (FIPA), and the Driver’s Privacy Protection Act of 1994.\nIn particular, the Site has collected the following categories of personal information from its consumers within the last 12 months:\n\n \n\nCategory\n\nExamples\n\nCollected\n\nA. Identifiers.\n\nA real name, alias, postal address, unique personal identifier, online identifier, Internet Protocol address, email address, account name, Social Security number, driver’s license number, passport number, or other similar identifiers.\n\nYES\n\nB. Personal information categories listed in the California Customer Records statute (Cal. Civ. Code § 1798.80(e)).\n\nA name, signature, Social Security number, physical characteristics or description, address, telephone number, passport number, driver’s license or state identification card number, insurance policy number, education, employment, employment history, bank account number, credit card number, debit card number, or any other financial information, medical information, or health insurance information.\n\nSome personal information included in this category may overlap with other categories.\n\nYES\n\nC. Protected classification characteristics under California or federal law.\n\nAge (40 years or older), race, color, ancestry, national origin, citizenship, religion or creed, marital status, medical condition, physical or mental disability, sex (including gender, gender identity, gender expression, pregnancy or childbirth and related medical conditions), sexual orientation, veteran or military status, genetic information (including familial genetic information).\n\n \n\nYES\n\nD. Commercial information.\n\nRecords of personal property, products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies.\n\nYES\n\nE. Biometric information.\n\nGenetic, physiological, behavioral, and biological characteristics, or activity patterns used to extract a template or other identifier or identifying information, such as, fingerprints, faceprints, and voiceprints, iris or retina scans, keystroke, gait, or other physical patterns, and sleep, health, or exercise data.\n\nNO\n\nF. Internet or other similar network activity.\n\nBrowsing history, search history, information on a consumer’s interaction with a website, application, or advertisement.\n\nYES\n\nG. Geolocation data.\n\nPhysical location or movements.\n\nYES\n\nH. Sensory data.\n\nAudio, electronic, visual, thermal, olfactory, or similar information.\n\nNO\n\nI. Professional or employment-related information.\n\nCurrent or past job history or performance evaluations.\n\nNO\n\nJ. Non-public education information (per the Family Educational Rights and Privacy Act (20 U.S.C. Section 1232g, 34 C.F.R. Part 99)).\n\nEducation records directly related to a student maintained by an educational institution or party acting on its behalf, such as grades, transcripts, class lists, student schedules, student identification codes, student financial information, or student disciplinary records.\n\nNO\n\nK. Inferences drawn from other personal information.\n\nProfile reflecting a person’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes.\n\nNO",Categories of Personal Information Collected
ra3,"0: Category ||| 1: Examples ||| 2: Collected\n\n0: A. Identifiers. ||| 1: A real name, alias, postal address, unique personal identifier, online identifier, Internet Protocol address, email address, account name, Social Security number, driver’s license number, passport number, or other similar identifiers. ||| 2: YES\n\n0: B. Personal information categories listed in the California Customer Records statute (Cal. Civ. Code § 1798.80(e)). ||| 1: A name, signature, Social Security number, physical characteristics or description, address, telephone number, passport number, driver’s license or state identification card number, insurance policy number, education, employment, employment history, bank account number, credit card number, debit card number, or any other financial information, medical information, or health insurance information. Some personal information included in this category may overlap with other categories. ||| 2: YES\n\n0: C. Protected classification characteristics under California or federal law. ||| 1: Age (40 years or older), race, color, ancestry, national origin, citizenship, religion or creed, marital status, medical condition, physical or mental disability, sex (including gender, gender identity, gender expression, pregnancy or childbirth and related medical conditions), sexual orientation, veteran or military status, genetic information (including familial genetic information). ||| 2: YES\n\n0: D. Commercial information. ||| 1: Records of personal property, products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies. ||| 2: YES\n\n0: E. Biometric information. ||| 1: Genetic, physiological, behavioral, and biological characteristics, or activity patterns used to extract a template or other identifier or identifying information, such as, fingerprints, faceprints, and voiceprints, iris or retina scans, keystroke, gait, or other physical patterns, and sleep, health, or exercise data. ||| 2: NO\n\n0: F. Internet or other similar network activity. ||| 1: Browsing history, search history, information on a consumer’s interaction with a website, application, or advertisement. ||| 2: YES\n\n0: G. Geolocation data. ||| 1: Physical location or movements. ||| 2: YES\n\n0: H. Sensory data. ||| 1: Audio, electronic, visual, thermal, olfactory, or similar information. ||| 2: NO\n\n0: I. Professional or employment-related information. ||| 1: Current or past job history or performance evaluations. ||| 2: NO\n\n0: J. Non-public education information (per the Family Educational Rights and Privacy Act (20 U.S.C. Section 1232g, 34 C.F.R. Part 99)). ||| 1: Education records directly related to a student maintained by an educational institution or party acting on its behalf, such as grades, transcripts, class lists, student schedules, student identification codes, student financial information, or student disciplinary records. ||| 2: NO\n\n0: K. Inferences drawn from other personal information. ||| 1: Profile reflecting a person’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes. ||| 2: NO",Categories of Personal Information Collected
