RANumb,Text,Label
ra5,We use cookies to optimize our website and our service.,Categories of Personal Information Collected
ra5,"Information Collected
This policy applies to information we may collect through the following sources:

Directly from you.
Indirectly from you when you interact with our Site.
Information received about you from other sources, such as third parties from whom we obtain data.
Through email, text or other electronic messages between you and our Site.",Description of Right to Know PI Collected
ra5,"We may collect the following categories of information:

Various identifiers, including, name, address, online identifier, Internet Protocol address, email address, account name, or other similar identifiers.
Personal information categories listed in the California Customer Records statute (Cal. Civ. Code § 1798.80(e)), including, telephone number or financial information.
Commercial information, including, records of products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies.
Biometric information, including, behavioral characteristics, or activity patterns used to extract a template or other identifier or identifying information.
Internet or other similar network activity, including, browsing history, search history, information on a consumer’s interaction with a website, application, or advertisement, including protocol (IP) addresses, browser type, internet service provider (ISP), referring/exit pages, the files viewed on our Site (e.g., HTML pages, graphics, etc.), operating system, date/time stamp, and/or clickstream data in order to analyze trends in the aggregate and administer our Site.
Geolocation data, including, physical location or movements.
Sensory data, including, audio, electronic, visual, or similar information.
Professional or employment-related information, including, current or past job history or performance evaluations.
Educational information, including, transcript, student records, grades and performance, activities, school name or school ID.
Health information, including, medical history, insurance information, benefit plan information, claims history or payment history.
Inferences drawn from other personal information, including, profile reflecting a person’s preferences, characteristics, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes.
Protected classification characteristics, including, race, color, national origin, marital status, sex, veteran or military status.
Personal records, such as, power of attorney, family history or power of attorney.
Information received from a government entity or other third party.",Categories of Personal Information Collected
ra5,"Various identifiers, including, name, address, online identifier, Internet Protocol address, email address, account name, or other similar identifiers.
Personal information categories listed in the California Customer Records statute (Cal. Civ. Code § 1798.80(e)), including, telephone number or financial information.
Commercial information, including, records of products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies.
Biometric information, including, behavioral characteristics, or activity patterns used to extract a template or other identifier or identifying information.
Internet or other similar network activity, including, browsing history, search history, information on a consumer’s interaction with a website, application, or advertisement, including protocol (IP) addresses, browser type, internet service provider (ISP), referring/exit pages, the files viewed on our Site (e.g., HTML pages, graphics, etc.), operating system, date/time stamp, and/or clickstream data in order to analyze trends in the aggregate and administer our Site.
Geolocation data, including, physical location or movements.
Sensory data, including, audio, electronic, visual, or similar information.
Professional or employment-related information, including, current or past job history or performance evaluations.
Educational information, including, transcript, student records, grades and performance, activities, school name or school ID.
Health information, including, medical history, insurance information, benefit plan information, claims history or payment history.
Inferences drawn from other personal information, including, profile reflecting a person’s preferences, characteristics, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes.
Protected classification characteristics, including, race, color, national origin, marital status, sex, veteran or military status.
Personal records, such as, power of attorney, family history or power of attorney.
Information received from a government entity or other third party.",Categories of Personal Information Shared / Disclosed
ra5,"Disclosure of Information
We may sell or disclose information we collect:

To our subsidiaries and affiliates.
To contractors, service providers and other third parties we use to support our business.
To a buyer or other successor in the event of a merger, divestiture, restructuring, reorganization, dissolution or other sale or transfer of any or all of our assets, whether as a going concern or as part of bankruptcy, liquidation or similar proceeding, in which information held by us is among the assets transferred.
To third parties, including, in connection with their marketing of their products or services to you.
To fulfill the purpose for which you provide it.
For any other purpose disclosed by us when you provide the information.
With your consent.
To comply with any court order, law or legal process, such as, responding to any government or regulatory request.
To enforce or apply our terms of use with respect to our Site and other agreements, including for billing and collection purposes.
We do not disclose or sell to third parties the information we collect directly from our customers that is disclosed to us in connection with the performance of services for our customers, except as necessary to perform such services.",Description of Right to Know PI sold / shared
ra5,"The type of information we collect as a result of a cookie being stored on your computer includes the Internet protocol (IP) address used to connect your computer to the Internet; computer and connection information such as browser type and version, operating system, and platform; and click stream data, including date and time, and may from time to time collect or supply third parties with, pseudonymized, aggregated user data for the purposes of site usage analysis, quality control and improving the Site.",Categories of Personal Information Collected
ra5,"Deletion Request Rights. The right to request we delete any of your personal information we’ve collected from you and retained (subject to exceptions granted under law). Once we receive and confirm your verifiable request, we will delete your personal information records, unless an exception applies.",Description of Right to Delete
ra5,"To comply with our legal and regulatory obligations.
To detect, investigate or prevent activity that may be illegal, violate our policies, cause harm to our operations or compromise our security.
To optimize, improve or enhance our products, services and operations.
To respond to your inquiries or fulfill your requests.
To communicate with individuals about their activities with us.
To provide important information regarding our products or services.
To verify the identity or location of an individual for security, fraud prevention and other risk control purposes.
To perform operational functions in connection with our business, including data analysis, audits, developing and improving products and services, enhancing the Sites, identifying usage trends and determining the effectiveness of promotional campaigns.
For any other purpose disclosed by us to you at the time you provide us information.",Categories of Personal Information Sold
ra5,"If you are a California resident, to exercise the right to opt-out, you (or your authorized representative) may submit a request to us by visiting the following Internet web page link:

https://usdatacorporation.com/opt-out

or via our toll-free number (888) 205-1623",Methods to exercise rights
ra5,A California resident has the right to not receive discriminatory treatment by us for the exercise of the privacy rights conferred under California law. We will not discriminate against a California resident for exercising any of his or her rights.,Description of Right to Non-discrimination on exercising rights
ra5,"The type of information we collect as a result of a cookie being stored on your computer includes the Internet protocol (IP) address used to connect your computer to the Internet; computer and connection information such as browser type and version, operating system, and platform; and click stream data, including date and time, and may from time to time collect or supply third parties with, pseudonymized, aggregated user data for the purposes of site usage analysis, quality control and improving the Site.",Categories of Personal Information Shared / Disclosed
ra5,"Subject to certain exceptions, California residents have the following rights regarding their personal information:

Access to Personal Information and Data Portability Rights. The right to request that we disclose certain personal information to you about our collection, use, disclosure and sale of your personal information over the prior 12 month period. Once we receive and confirm your verifiable request, we will disclose to you: the categories of personal information collected, the sources collected from, the purpose for collection, the categories of third parties shared with, and the specific pieces of personal information collected about you.",Description of Right to Know PI sold / shared
ra5,"Subject to certain exceptions, California residents have the following rights regarding their personal information:

Access to Personal Information and Data Portability Rights. The right to request that we disclose certain personal information to you about our collection, use, disclosure and sale of your personal information over the prior 12 month period. Once we receive and confirm your verifiable request, we will disclose to you: the categories of personal information collected, the sources collected from, the purpose for collection, the categories of third parties shared with, and the specific pieces of personal information collected about you.",Description of Right to Know PI Collected
ra5,"We may sell personal information of a California resident, subject to such California resident’s right to opt out of those sales.

In the preceding 12 months, we have disclosed the following categories of personal information of California residents for a business purpose, and may have sold the following categories of personal information of California residents to third parties (including data aggregators, our customers or other third parties):",Description of Right to Know PI sold / shared
ra5, ,Updated Privacy Policy
ra5,"Updated: July 6, 2021",Updated Privacy Policy
