RANumb,Text,Label
ra3,"Effective on: January 1, 2020

Last updated on January 1, 2023",Updated Privacy Policy
ra3,"We collect IP Address information, coupled with some high-level geolocation data which we store in the Service. Many of our customers use this information to provide the right services to the right people.",Categories of Personal Information Collected
ra3,"Data Used In The Service: The Personal Data we collect for use in our Service is described in detail in the Table below. With respect to the Personal Data used in the Service we only collect IP Addresses and certain coarse geolocation and Internet Service Provider information associated with that IP Address.\n\nMost of the IP Address and geolocation Personal Data we collect is publicly accessible by anyone using networking diagnostic commands such as ping or traceroute. It is also coarse geolocation data, meaning that we collect your postal or ZIP code and city-level GPS coordinates, but not your street, name, or mailing address.",Categories of Personal Information Collected
ra3,"As a result, it is possible a court would decide this information would not constitute Personal Data as defined under some or all of the Applicable Laws. By disclosing this information, we do not waive any rights to argue that this information should be understood as de-identified or otherwise not Personal Data.",Categories of Personal Information Shared / Disclosed
ra3,"Data Collected Via Website or Customers: When you visit our Website, contact us directly, or are a current, prospective, or former customer of our Service, we may collect and process the following categories of Personal Data about you:\n\nIdentifiers: first and last name, user name, email address, mailing address, company name, phone number, IP Address.\nSpecial Categories of Personal Data (as defined in the CCPA): Bank account numbers, credit card numbers, or other financial account information.\nCommercial Information: records of products or services purchased from us, or considered.\nInternet or other similar network activity: Information about your interaction with our website and our advertising for the Service; whether you are using a proxy server; information about which Internet Service provider you are using and their location; internet connection speed, ISP domain name; mobile carrier and usage type information.\nGeolocation data: your address, country, region, city, ZIP code, time zone, weather station, and other geolocation data.\nOther Personal Data: Feedback you may provide through our website, or exercise your Data Subject Rights Requests, to the extent it contains Personal Data not already described above.",Categories of Personal Information Collected
ra3,"We must have a valid reason to use your Personal Data. It's called the ""lawful basis for processing"". Within the scope of this Notice, we may rely on one or more of the following lawful grounds for processing of your Personal Data:\n\nto perform our obligations to you in cases where you have purchased the Service from us, or in order to help you make a purchase, upon your request;\nour legitimate interests and the legitimate interests of our customers for the purpose of facilitating the fulfillment of their business needs, which may include the detection and prevention of credit card fraud, password sharing or abuse of service, compliance with export control and sanctions, content localization, digital rights management, spam filtering, etc.; and\nany other ground, as required or permitted by law in the specific respective context.",Categories of Personal Information Collected
ra3,"We must have a valid reason to use your Personal Data. It's called the ""lawful basis for processing"". Within the scope of this Notice, we may rely on one or more of the following lawful grounds for processing of your Personal Data:\n\nto perform our obligations to you in cases where you have purchased the Service from us, or in order to help you make a purchase, upon your request;\nour legitimate interests and the legitimate interests of our customers for the purpose of facilitating the fulfillment of their business needs, which may include the detection and prevention of credit card fraud, password sharing or abuse of service, compliance with export control and sanctions, content localization, digital rights management, spam filtering, etc.; and\nany other ground, as required or permitted by law in the specific respective context.",Categories of Personal Information Shared / Disclosed
ra3,"Data Used In The Service: We process certain categories of Personal Data in our Service for the purposes of identifying the geographical location of an individual or an IT system and providing this information to our customers. Our customers then decide how to use this information. We understand our customers often use this information for geo-fencing. That is, they may use this information to limit the content they show or services they provide based on the location of the individual or IT system trying to access it. They may also use the Personal Data we process to identify whether you are using a proxy server, to comply with export control laws and sanctions, web traffic analysis, digital rights management, geographical targeting for advertising or other purposes, and spam-filtering by location.\n\nThe Table below contains more information about how we collect Personal Data for the Service and the categories of third parties with whom we share Personal Data used in the Service.\n\nData Collected Via Website or Customers: Additionally, if you access our website, contact us, or sign up as a customer for our Service, we process Personal Data:\n\nto respond to your inquiries, and/or other requests or questions;\nto sell our services to you, including processing your payments;\nto pay commissions to our affiliates;\nto identify how you interact with our Website;\nto improve our Website;\nto enable us to send you our newsletter; and\nfor logging and statistical purposes.",Categories of Personal Information Shared / Disclosed
ra3,"Data Used In The Service: We process certain categories of Personal Data in our Service for the purposes of identifying the geographical location of an individual or an IT system and providing this information to our customers. Our customers then decide how to use this information. We understand our customers often use this information for geo-fencing. That is, they may use this information to limit the content they show or services they provide based on the location of the individual or IT system trying to access it. They may also use the Personal Data we process to identify whether you are using a proxy server, to comply with export control laws and sanctions, web traffic analysis, digital rights management, geographical targeting for advertising or other purposes, and spam-filtering by location.\n\nThe Table below contains more information about how we collect Personal Data for the Service and the categories of third parties with whom we share Personal Data used in the Service.\n\nData Collected Via Website or Customers: Additionally, if you access our website, contact us, or sign up as a customer for our Service, we process Personal Data:\n\nto respond to your inquiries, and/or other requests or questions;\nto sell our services to you, including processing your payments;\nto pay commissions to our affiliates;\nto identify how you interact with our Website;\nto improve our Website;\nto enable us to send you our newsletter; and\nfor logging and statistical purposes.",Categories of Personal Information Collected
ra3,"Data Used In The Service: We process certain categories of Personal Data in our Service for the purposes of identifying the geographical location of an individual or an IT system and providing this information to our customers. Our customers then decide how to use this information. We understand our customers often use this information for geo-fencing. That is, they may use this information to limit the content they show or services they provide based on the location of the individual or IT system trying to access it. They may also use the Personal Data we process to identify whether you are using a proxy server, to comply with export control laws and sanctions, web traffic analysis, digital rights management, geographical targeting for advertising or other purposes, and spam-filtering by location.\n\nThe Table below contains more information about how we collect Personal Data for the Service and the categories of third parties with whom we share Personal Data used in the Service.\n\nData Collected Via Website or Customers: Additionally, if you access our website, contact us, or sign up as a customer for our Service, we process Personal Data:\n\nto respond to your inquiries, and/or other requests or questions;\nto sell our services to you, including processing your payments;\nto pay commissions to our affiliates;\nto identify how you interact with our Website;\nto improve our Website;\nto enable us to send you our newsletter; and\nfor logging and statistical purposes.",Categories of Personal Information Sold
