RANumb,Text,Label
ra5," Depending on the Services you use, we may collect the following categories of personal information about you directly from you, automatically through your use of the Services, and from third parties.

Identifiers, such as your name, signature, postal address, zip code, email address, telephone number, unique online identifier, IP address, user ID, device ID, or similar identifier.
Characteristics of protected classification under applicable law, such as your gender, age (over 40), marital status, nationality, and country of origin.
Commercial information, such as your purchase, registration, log-in and Services usage history.
Payment records, such as your financial account information, credit card number, debit card number, or other payment card information, when necessary for the Services.
Internet or other electronic network activity, such as your browser type and operating system; browsing history, clickstream data, search history on the Services, and information regarding your interaction with an internet website, application, email, newsletter, or advertisement, including access logs and other activity information related to your use of our Services; the length of time you visit our Services; and the referring URL, or the website or application that led you to our Services.
Geolocation data, such as the general physical location of your device.
Audio, electronic, visual, thermal, olfactory, or similar information, such as voice recordings, video recordings, physical characteristics or description, and photos.
Professional information, such as occupation, employment history, professional contact information, education history, or other information provided by you in connection with the Services.
Inferences, such as inferences drawn to create a profile reflecting your preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, or aptitudes.
Sensitive personal information, as defined under applicable local law, such as certain characteristics of protected classifications as defined above, account login credentials and passwords, and financial account information, credit card number, debit card number, or other payment card information.",Categories of Personal Information Collected
ra5,"Information We Collect Directly From You. We collect personal information directly from you when you use our Services, such as when you provide us with information online or at an in-person event (e.g., enter a contest, submit a survey, upload or otherwise provide content or comments). If you register for an account or set up a profile through our Services, we may collect your name, login credentials and password information, telephone number(s), postal address, email address, and information regarding your age, gender, or preferences (such as whether you want to receive newsletters). If you make a purchase through our Services, we may collect your financial account information, credit card number, debit card number, or other payment card information. If you contact us, we may collect information such as your name, email address, social media handles, the contents of a message or attachments that you may send to us, and other information that you choose to provide. We also may collect information that you provide about other people, for example, when you purchase one of our products as a gift.",Categories of Personal Information Collected
ra5,"Information We Collect From Other Sources. We collect personal information about you from other sources, such as third party consumer data suppliers/resellers, data enrichment providers and aggregators, advertising networks, data analytics providers, internet service providers, operating systems and platforms, data brokers, social networks, business contact databases, government entities, other users, and our parent, subsidiaries, affiliates and other related entities.",Categories of Personal Information Collected
ra5,"We use the categories of personal information described above for the following business and commercial purposes:

To Provide Our Services and Fulfill Your Requests. We use your information to provide and maintain our Services, to process and fulfill your requests or orders, to communicate with you about your use of our Services, to respond to your inquiries, and for other customer service and business administration purposes.",Categories of Personal Information Collected
ra5,"To Improve Our Services. We use your information to understand and analyze our user base and how you use the Services, to improve and enhance the Services, and to develop new products, services, features and functionality.
Identification and Authentication Purposes. We may use your information for identification and authentication purposes. For example, when you enter your login ID and/or password to enter one of our registration or login portals, we use your credentials and password for authentication purposes.
Personalization. We use your information to tailor the content and information that we may send or display to you, to offer location customization, to provide personalized offers, personalized help and instructions, and to otherwise personalize your experiences while using the Services.",Categories of Personal Information Collected
ra5,"Marketing and Promotional Purposes. We may use your information to send you news and newsletters, event updates, and to communicate with you about new features, events, or products offered by us or our third party business partners, including our advertising, marketing, and sponsorship clients. ",Categories of Personal Information Shared / Disclosed
ra5,"We may disclose each of the categories of personal information described above for our business and commercial purposes as follows:

Related Entities. We may disclose the personal information we collect about you to our parent, subsidiaries, affiliates, and related entities, such as those listed at https://www.advance.com .
Service Providers. We may disclose the personal information we collect about you to service providers, contractors, and agents who perform functions and business operations on our behalf, for the purposes set out above. For example, we engage service providers to help us with technical maintenance, database management, fraud prevention, market research, community and forums management, auctions, e-commerce, list rental, data coop management, audience authentication, our products and product recommendations, and other advertising and marketing functionality, as well as credit/debit card or other payment processing, order fulfillment, credit pre-authorization, and address verification.
Third Parties. We may disclose the personal information we collect about you through areas of the Services that may be managed or participated in by one or more of our third party business partners.  We may also disclose the personal information we collect about you to third party business partners, such as (i) list buyers who market their goods and services (commonly known as ""list rental""); (ii) our advertising, marketing and sponsorship clients to market their goods and services; (iii) ""data coops,"" which are pooled databases containing the customer information of multiple publishers to enable the marketing use of such customer information by participating publishers; (iv) consumer data suppliers/resellers, data enrichment providers and aggregators, and other entities in the online behavioral advertising ecosystem for purposes of OBA (as described below in this Policy), data optimization, lead generation and other data driven projects; (v) social media and social networking services; (vi) companies that help us with our products and product recommendations; and (vii) lawyers, auditors, accountants, consultants and other professional advisors.
We may also disclose your personal information in the following circumstances:

Business Transfers. If (i) we or our affiliates are or may be acquired by, merged with, or invested in by another company, or (ii) if any of our assets are or may be transferred to another company, whether as part of a bankruptcy or insolvency proceeding or otherwise, we may transfer the information we have collected about you to the other company. As part of the business transfer process, we may disclose certain of your information to lenders, auditors, and third party advisors, including attorneys and consultants.
In Response to Legal Process. We may disclose your personal information where we believe necessary to comply with the law, a judicial proceeding, court order, or other legal process, such as in response to a court order or a subpoena.
To Protect Us and Others. We disclose your personal information where we believe it is appropriate to do so to investigate, prevent, or take action regarding illegal activities, suspected fraud, situations involving potential threats to the safety of any person, violations of our User Agreement or this Policy, or as evidence in litigation in which we are involved.
Aggregate and Deidentified Information. We may disclose aggregate, anonymized, or deidentified information about you for any purpose permitted under applicable law.
Consent. We may disclose your personal information with your consent.",Categories of Personal Information Shared / Disclosed
ra5,"We and third party business partners may independently or in conjunction use Local Device Storage in connection with the Service in a way that collects personal information for the purposes described in the respective privacy policies, including without limitation to determine whether you have seen a particular advertisement before on the same or different device and to otherwise control and tailor the display of ads to you based on your perceived preferences by collecting data to track the movements of individual users through the Service and elsewhere on the internet over time and across unaffiliated websites, apps, and devices, as well as to help diagnose problems with servers, to gather broad demographic information, to conduct research, to deliver editorial content, to record registration and personalization information, to inform offers that we may make to you, and to otherwise administer the Service. For example, if you register on any part of the Service and are given the option to save your username and password, we may provide this convenience to you via Local Device Storage.",Categories of Personal Information Shared / Disclosed
ra5,"Tracking Technologies. In addition to Local Device Storage, we and/or our third party business partners may use web beacons, web bugs, internet or pixel tags, clear gifs, digital fingerprinting (aka ""Machine Identification"") and similar technologies (collectively, together with Local Device Storage, the ""Tracking Technologies"") on the Service, including in our communications with you, such as within e-mail and text messages, in-application push notifications, videos, and throughout your use of the Services. We and our third party business partners use Tracking Technologies to determine which messages have been opened by recipients, and for all or some of the same lawful purposes described above for use of Local Device Storage. For additional information see the Online Behavioral Advertising (OBA) section below.",Categories of Personal Information Shared / Disclosed
ra5,"How OBA Works . We and our third party business partners, use Tracking Technologies on the Service for purposes of ""online behavioral advertising"" (OBA). OBA allows the serving of advertisements tailored to perceived interests inferred by your browsing on the Service and on other sites, applications, destinations, and services, over time and across unaffiliated websites, apps, and services, using the same or a different device. ",Categories of Personal Information Collected
