RANumb,Text,Label
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Shared / Disclosed
ra2,,Categories of Personal Information Sold
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Shared / Disclosed
ra2,,Categories of Personal Information Sold
ra2,,Description of Right to Opt-out of sale of PI
ra2,,Methods to exercise rights
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Shared / Disclosed
ra2,,Description of Right to Know PI Collected
ra2,,Description of Right to Correct Information
ra2,,Description of Right to Opt-out of sale of PI
ra2,,Description of Right to Delete
ra2,,Description of Right to Limit use of PI
ra2,,Methods to exercise rights
ra2,,Description of Right to Know PI Collected
ra2,,Methods to exercise rights
ra2,,Description of Right to Delete
ra2,,Methods to exercise rights
ra2,,Description of Right to Opt-out of sale of PI
ra2,,Methods to exercise rights
ra2,,Description of Right to Non-discrimination on exercising rights
ra2,,Description of Right to Non-discrimination on exercising rights
ra2,,Description of Right to Know PI sold / shared
ra2,"Last Updated: December 28, 2022",Updated Privacy Policy
ra6,"This Policy sets out how MediaMath collects and processes personal data, personal information or the equivalent terminology in your jurisdiction (“personal data” or “personal information“) about you via the Platform, when you visit the Website, and when we engage in marketing activities based on contact information you provide to MediaMath through other means described in this Policy. It also sets out how we use personal data, the steps we take to protect it, the parties we disclose it to, and the choices and rights that you have regarding personal data we process about you. The date of the last update can be found at the top of the Policy, and this Policy describes how we have handled personal data in the twelve months prior to the date indicated.

You should read this Policy carefully so that you are fully aware of how and why we are using your personal data.",Others
ra6,"MediaMath is an active member of the industry associations that govern user privacy in the context of digital advertising. As of the last update of this Policy, MediaMath is an active member in and complies with various industry frameworks, including: the Network Advertising Initiative (“NAI“) and its NAI Code of Conduct; the Digital Advertising Alliance (“DAA“) and its “Self-Regulatory Principles for Online Behavioral Advertising”; Digital Advertising Alliance of Canada (“DAAC“); the European Interactive DAA (“EDAA“); the Interactive Advertising Bureau in the US, Europe and various countries around the world (“IAB“); including the IAB Europe Transparency & Consent Framework as Vendor ID 79 and its Specifications and Policies; and the Association of National Advertisers (“ANA“).",Updated Privacy Policy
ra6,"MediaMath’s products and services are not designed to deliver targeted ads to children. The definition of “child” varies by location. We do not knowingly collect personal data from or about children under age 16 or any higher age where not permitted to do so under applicable law. To the extent permitted by applicable legislation, we decline any responsibility regarding any activities that may be conducted by children without the permission of their parents or legal guardians. If we are made aware that we may have received personal data from or about a child in respect of whom we are not permitted to process personal data under applicable law, we will use reasonable efforts to investigate and remove that data from our records as soon as practicable. If you have a reason to believe that we might have any information from or about a child under the permitted age in the relevant location, please contact us at privacy@mediamath.com.",Categories of Personal Information Collected
ra6,"MediaMath collects certain personal data while delivering ads via the Platform. We do not intentionally collect directly identifiable data such as your name, home address, phone number, or any government identifiers such as your Social Security Number unless you provide such personal data in connection with any request that you make directly to MediaMath. MediaMath identifies you by means of personal data related to your computer or device using cookies and other similar technologies, as explained below.

We assign a unique identifier called a “MediaMath ID” to your browser, to your devices (such as your mobile device, connected television, or over-the-top television devices (“OTT TV Device“)), or to other screens through which we serve an ad to you on behalf of our advertiser clients. We also assign a MediaMath ID when you access an advertiser client’s digital properties such as their websites, emails, or apps (“Digital Properties“). The MediaMath ID enables the Platform to determine within a reasonable level of confidence that a browser or device is the same one with which the Platform has previously interacted. In some cases, based on data we receive from our advertiser clients or data partners (e.g. audience partners from whom we receive Third Party Segment Data as defined below), we infer within a reasonable probability that another browser or device should be associated with the same MediaMath ID. Where we are able to associate more than one browser or device with the same MediaMath ID, we use this information on behalf of our advertiser clients to deliver targeted ads to you across multiple browsers or devices (known as “Cross-Device Advertising“).

The MediaMath ID can be a cookie ID (a unique ID assigned randomly by MediaMath to an unrecognized browser), a mobile advertising ID (a unique ID assigned by the mobile operating system, e.g., Apple ID for Advertising or Android Advertising ID), or an OTT TV Device Identifier for Advertising (a unique ID assigned by an OTT TV provider, e.g., Roku ID for Advertising).

Your MediaMath ID is personal data and is associated with other categories of personal data that we collect about you including the following:

Bid Request Data and Impression Data: MediaMath receives personal data about you when we have the opportunity to show you an ad on Digital Properties, (“Bid Request Data“). We collect additional data when we deliver an ad on behalf of our advertiser clients (“Impression Data“). Bid Request Data includes your Internet Protocol (“IP”) address, imprecise location (e.g., country, region, postal or zip code), browser type (e.g., Chrome or Internet Explorer); operating system (e.g., Mac OS or Windows); browser language (e.g., English or Spanish); and Internet Service Provider. It also may include IDs that our partners assign to your browser or device, including Google advertising identifiers associated with your browser or device and used by MediaMath as part of its syncing processes. See Google’s Privacy Policy to learn more about its use of the personal data which it receives from partner sites and your ability to control the information which Google collects on these sites. Impression Data includes elements from (and derived from) Bid Request Data, campaign information and bidding information (e.g., site category, number of pages browsed, click event, Application ID, video metrics, page URL, connected device ID, timestamp and connection speed). The sources of Bid Request Data and Impression Data are your browser or device and media supply sources, such as publishers (i.e. organizations who operate Digital Properties) and exchanges or supply-side platforms (i.e. organizations who display ads on publishers’ Digital Properties).
Pixel Data and Other Client Data: MediaMath advertiser clients import personal data to the Platform regarding your interactions with them via their Digital Properties. This data falls into two main categories: Pixel Data and Other Client Data.
Pixel Data is collected by the use of MediaMath and/or third party pixels (described below). Pixel Data includes the time you visited the site, the page URL, your IP address, your browser type (e.g., Chrome or Internet Explorer), the operating system (e.g., Mac OS or Windows), the type of device you used (e.g. laptop or desktop), and data regarding your activities on the Digital Properties. For example, if you are shopping on an advertiser client’s website for a product, and you place a product in your online shopping cart, or make an online purchase, the advertiser client can import that data to the Platform . MediaMath uses this personal data later to help the advertiser client show you an ad on a different website or app. MediaMath advertiser clients may use the Platform to collect personal data in a form that does not reveal your direct identity, such as “hashed” email addresses that cannot be read in their directly identifiable form (i.e. each email address is converted to a code that is unique to that email address).
Other Client Data is personal data that advertiser clients obtain outside of the Platform and import into the Platform. This includes “Segments” that advertiser clients create or obtain independently from third-party sources. A Segment is a grouping of individuals who share one or more attributes (e.g., “car enthusiast”). Individuals are identified in these Segments by online identifiers and not by names or anything that reveals their names. Other Client Data also includes personal data that advertiser clients collect or independently obtain offline, such as purchases made in the advertiser client’s store. Before advertiser clients transmit this offline data to MediaMath, names and other directly identifying information are removed and replaced with a MediaMath ID.
Third-Party Segment Data and Other Third-Party Data: Third Party Segment Data is personal data we receive from third party audience partners who create and provide us with Segments for us and our advertiser clients to use for advertising purposes. These Third- Party Segments are similar to the Segments described above. Other Third Party Data we receive includes personal data from third-party partners that allows them and/or us to associate or match the MediaMath ID with those partners’ identifiers (through a process called “Cookie Syncing”), personal data that associates your different devices with each other, and personal data regarding video content that you view on television or through OTT TV Device.
Identity Codes: We may use an online identification code, generated by one of our first party identity partners, for the purpose of delivering an ad to your device. This code does not contain any of your identifiable personal data and cannot be used to re-identify you. We use this code to enable our delivery and management of targeted advertising throughout your online experience (e.g. web, email, connected devices, and in-app, etc), as well as for data linking and the measurement of ad performance. You have the right to express a choice regarding the use of your data for these purposes.",Categories of Personal Information Collected
ra6,"For more information about our identity partner LiveRamp and to opt out of the use of your data used for identity code known as RampID, visit https://liveramp.com/opt_out/ . To opt out of the use of your data used for identity code known as UID2.0, please visit https://transparentadvertising.org/",Methods to exercise rights
ra6,"Special or Sensitive Categories of Personal Data: We do not knowingly collect any special categories of personal data about individuals in the EEA, the UK, or applicable US States of California and Virginia, (“Applicable US States”) including: personal data revealing your racial or ethnic origin, political opinions, religious or philosophical beliefs, or trade union membership; personal data concerning your mental or physical health condition or diagnosis, sex life, or sexual orientation; processing of genetic or biometric data; citizenship or immigration status and precise geolocation data or contents of mail, email or text messages, unless MediaMath is the intended recipient. MediaMath also does not knowingly collect any data about other sensitive categories such as personal data about financial account numbers, insurance plan numbers, and criminal convictions or offenses.",Categories of Personal Information Collected
ra6,"When creating Segments MediaMath does not knowingly process personal data that would be considered sensitive under applicable law (for example, we do not create Segments of users based on personal data considered to be sensitive under applicable laws, such as personal data revealing your racial or ethnic origin, political opinions, religious or philosophical beliefs, or trade union membership, personal data concerning your mental or physical health, sex life or sexual orientation, or genetic or biometric data, citizenship or immigration status and precise geolocation data). MediaMath may process Segments based on demographic information such as race, gender and income range where such is information is not considered sensitive pursuant to applicable law. We take steps designed to ensure that this is done in compliance with applicable laws and self-regulatory guidelines, including through our contracts and policies with our advertiser clients and partners. Our advertiser clients are responsible for this processing, and you should direct any queries you have about this use of Segments to them.",Categories of Personal Information Collected
ra6,"Identifiers (such as an online identifier or an Internet Protocol (IP) address);
Internet or other electronic network activity information (such as the browsing history, search history, and information regarding to interaction with the Website or with advertiser clients’ Digital Properties);
Geolocation data inferences (excluding precise geolocation data);
contents of mail, email or text messages, solely where MediaMath is the intended recipient",Categories of Personal Information Collected
ra6,"Categories of information collected pursuant to the Virginia Consumer Data Protection Act (VCDPA): For the purposes of the VCDPA, the above-described personal information collected can be classified as follows:

Identifiers (such as an online identifier or an Internet Protocol (IP) address);
Internet or other electronic network activity information (such as the browsing history, search history, and information regarding to interaction with the Website or with advertiser clients’ Digital Properties);
Geolocation data inferences (excluding precise geolocation data).",Categories of Personal Information Collected
ra6,"We use various technologies to collect your personal data into the Platform.

Like most digital marketing platforms, MediaMath collects personal data using cookies and other technologies that recognize browsers and devices. We use these technologies to collect the categories of personal data described above in Section 2.

The technologies we use include:

Cookies – Cookies are small text files. MediaMath uses cookies to uniquely identify an Internet browser. Certain browsers or browser settings sometimes block cookies or prevent them from working effectively.
Pixels – Pixels are transparent images, iFrames, JavaScript or mobile SDKs that we, our advertiser clients, and our partners use to understand how users interact with their Digital Properties.
We collect personal data into the Platform through other methods as well. The Platform contains Pixel Data, Other Client Data, Third-Party Segment Data, and Other Third Party Data that we receive through server- to-server transfers, Cookie Syncing (defined in Section 2) and other advertiser client and partner calls to MediaMath originating from the browser.",Categories of Personal Information Collected
