RANumb,Text,Label
ra2,Effective Date: February 6 2023,Updated Privacy Policy
ra2,"If you have questions or need to correct your information, you can contact us by email at privacy@lighthouselist.com, or write to us at:",Description of Right to Correct Information
ra2,"If you have questions or need to correct your information, you can contact us by email at privacy@lighthouselist.com, or write to us at:\n\nLighthouse List Company, LLC\nAttn: Privacy Officer\n27 SE 24th Ave, Suite 6\nPompano Beach, FL  33062\nToll-Free: (800-684-2180)\n\n",Methods to exercise rights
ra2,"You have the right to (1) request to know more about the categories and specific pieces of personal information we collect, use, and disclose about you, (2) request deletion of your personal information, (3) opt out of any sales of your personal information, if we engage in that activity in the future, and (4) not be discriminated against for exercising these rights. You may make these requests by emailing us at privacy@lighthouselist.com. ",Description of Right to Know PI Collected
ra2,"You have the right to (1) request to know more about the categories and specific pieces of personal information we collect, use, and disclose about you, (2) request deletion of your personal information, (3) opt out of any sales of your personal information, if we engage in that activity in the future, and (4) not be discriminated against for exercising these rights. You may make these requests by emailing us at privacy@lighthouselist.com. ",Description of Right to Know PI sold / shared
ra2,"You have the right to (1) request to know more about the categories and specific pieces of personal information we collect, use, and disclose about you, (2) request deletion of your personal information, (3) opt out of any sales of your personal information, if we engage in that activity in the future, and (4) not be discriminated against for exercising these rights. You may make these requests by emailing us at privacy@lighthouselist.com.",Description of Right to Delete
ra2,"You have the right to (1) request to know more about the categories and specific pieces of personal information we collect, use, and disclose about you, (2) request deletion of your personal information, (3) opt out of any sales of your personal information, if we engage in that activity in the future, and (4) not be discriminated against for exercising these rights. You may make these requests by emailing us at privacy@lighthouselist.com.",Description of Right to Opt-out of sale of PI
ra2,"You have the right to (1) request to know more about the categories and specific pieces of personal information we collect, use, and disclose about you, (2) request deletion of your personal information, (3) opt out of any sales of your personal information, if we engage in that activity in the future, and (4) not be discriminated against for exercising these rights. You may make these requests by emailing us at privacy@lighthouselist.com.",Description of Right to Non-discrimination on exercising rights
ra2,You may make these requests by emailing us at privacy@lighthouselist.com.,Methods to exercise rights
ra2,You can also opt out using the form at the bottom of this page.,Methods to exercise rights
ra2,We will not discriminate against you if you exercise your rights under the CCPA.,Description of Right to Non-discrimination on exercising rights
ra2,"Collection of data about you comes from multiple sources and methods. Data is collected for purposes including but not limited to analytics, behavioral and targeted advertising, retargeting, audience segmentation, and audience modeling.\n\nIn addition, our web server automatically recognizes every visitor’s IP address. We do not, however, recognize email addresses unless they are provided to us by filling out a form on our website. We collect email addresses of those who contact us by email or provide their email address in some other method voluntarily. We also collect (email and postal) addresses and fax and telephone numbers submitted on our website to promote our products and services and provide updates. In addition, we collect aggregate information regarding visitors to our site and the specific pages viewed. We do this for the sole purpose of improving our website. Also, we do not share our collected information with outside companies or set cookies or employ the services of ad server companies.  Personal information collected from our clients’ customers is used only as directed by the client. It will not be used for any other purpose without authorization from the individual and/or client.",Categories of Personal Information Collected
ra2,"Also, we do not share our collected information with outside companies or set cookies or employ the services of ad server companies.",Categories of Personal Information Shared / Disclosed
ra2,"We may receive information about you, including but not limited to your IP address, browser type, e-mail address, first name, last name, company name, mailing address, ip address, mobileID, cookie and fax and telephone number(s), from third party marketing partners that provide us with consumer and business data to manage on their behalf. We may share, license or sell your information to third parties for various marketing purposes, including online (e.g., e-mail marketing and digital targeting/re-targeting) and offline (e.g., direct mail and telemarketing) marketing programs.",Categories of Personal Information Collected
ra2,"We may receive information about you, including but not limited to your IP address, browser type, e-mail address, first name, last name, company name, mailing address, ip address, mobileID, cookie and fax and telephone number(s), from third party marketing partners that provide us with consumer and business data to manage on their behalf. We may share, license or sell your information to third parties for various marketing purposes, including online (e.g., e-mail marketing and digital targeting/re-targeting) and offline (e.g., direct mail and telemarketing) marketing programs.",Categories of Personal Information Shared / Disclosed
ra2,"We may receive information about you, including but not limited to your IP address, browser type, e-mail address, first name, last name, company name, mailing address, ip address, mobileID, cookie and fax and telephone number(s), from third party marketing partners that provide us with consumer and business data to manage on their behalf. We may share, license or sell your information to third parties for various marketing purposes, including online (e.g., e-mail marketing and digital targeting/re-targeting) and offline (e.g., direct mail and telemarketing) marketing programs.",Categories of Personal Information Sold
