RANumb,Text,Label
ra2,Decline,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Shared / Disclosed
ra2,,Description of Right to Know PI Collected
ra2,,Description of Right to Correct Information
ra2,,Description of Right to Delete
ra2,,Description of Right to Know PI sold / shared
ra2,,Description of Right to Opt-out of sale of PI
ra2,,Methods to exercise rights
ra2,,Categories of Personal Information Collected
ra2,,Categories of Personal Information Shared / Disclosed
ra2,,Categories of Personal Information Sold
ra2,,Description of Right to Know PI Collected
ra2,,Description of Right to Know PI sold / shared
ra2,,Description of Right to Delete
ra2,,Description of Right to Opt-out of sale of PI
ra2,,Methods to exercise rights
ra2,,Description of Right to Non-discrimination on exercising rights
ra2,,Description of Right to Know PI Collected
ra2,,Description of Right to Correct Information
ra2,,Description of Right to Delete
ra2,,Description of Right to Opt-out of sale of PI
ra2,,Methods to exercise rights
ra2,,Categories of Personal Information Shared / Disclosed
ra2,"Last Updated: July 12, 2021",Updated Privacy Policy
ra2,"10. Changes\nWe may change this policy from time to time. If we make changes, we will revise the date at the top of the policy and provide notice. Such notice may take various forms, such as updating the date on the top of the policy, adding a statement to our website, sending you an email, or providing an on-screen notification on your Smart TV.",Updated Privacy Policy
ra5,"Last Updated: July 12, 2021",Updated Privacy Policy
ra5," Collection of Information\n1.1 Information You Provide To Us\nWe collect information you provide directly to us. For example, we collect information when you create an account, update your profile, participate in certain interactive features of the Services, fill out a form, request customer support, or communicate with us. The types of information we collect may include your name, email address, phone number, interests and preferences, location, and other information you choose to provide.",Categories of Personal Information Collected
ra5,"Information We Get When You Use Our Services\nWe may collect information about the Services you or your household use and how they are used, such as when you watch a video on a Samba mobile application, visit a third-party website or app that uses our Integrated Services, or interact with our ads and content.\n\na. What Information We Receive\nContent Viewing Information: We receive information about the content you view and interact with when you enable our Services in your Smart TV (“Content Viewing Information”). We may also receive Content Viewing Information if you enable a Smart TV App that integrates our Services. Content Viewing Information includes things like the title of the content, actions taken while viewing the content, and the length of time you viewed it.\nLog Information: We automatically collect standard log files when you use our Services, which include the time and date of access, pages or features viewed, IP address, the type of web browser you use, and the referral URL.\nDevice Information: We collect information about the devices you use to interact with our Services. This device-specific information may include the hardware model and brand, operating system, device identifiers, resource usage, and error logs. We may also discover when your Smart TV is available to connect with a mobile device, which can, for example, be used to make pairing your devices easier.\nb. How We Receive This information\nSmart TV Services: When you opt-in to our Smart TV Services, we may recognize the content played through your TV. Please note, we are only able to recognize public content, such as certain shows and movies. We won’t know when you’re watching, for example, home videos.\nSmart TV Apps: We may receive such viewing information when you use our Smart TV Apps or third-party Smart TV apps that use our Integrated Services.\nMobile Applications: We may receive information about your mobile device and the applications you are running on it. The information we receive may include, for instance, the mobile device’s advertising identifier (e.g. the IDFA or Google Android Ad ID).",Categories of Personal Information Collected
ra5,"Cookies and Other Technologies: We use various technologies to collect information when you interact with our Services. These technologies include cookies, local storage and web beacons",Categories of Personal Information Collected
ra5,"Information from Integrated Services: We collect information when you visit or use third-party websites and apps that use our Integrated Services, including through cookies and other technologies described above. For example, when you elect to pair a broadcaster’s app to your TV, that broadcaster can use our technology to synchronize your experience on their mobile apps as you watch a show on your TV. Also, third-party apps and websites can use our measurement and advertising services to better understand usage of their services and enable the delivery of interest-based advertisements. The information we collect includes information about your use of those websites and apps, as well as information those apps or websites enable us to collect from their services. For example, a streaming video provider may enable us to receive information about the content you watch so that our recommendation service can suggest additional content that you might like.\n1.3 Information We Collect from Other Sources\nWhere the law permits, we may also obtain information from other sources and combine that with information we collect through our Services. For example, we might obtain information from data providers and advertising exchange services, including assumed demographics and interests, and data about your engagement with certain ads. We may also obtain from our data providers household or unique device identifiers (such as IP Addresses and Advertising IDs) gathered across platforms (including websites, TV applications, or mobile applications) which may be combined with our data and distributed to our clients so they can better tailor their advertising, marketing, measurement, analytics, and research; our data providers who are contractually bound to comply with all applicable data privacy laws before collecting such data and providing it to us.\n\nAlso, if you create or log into your Samba TV account through a social media service, we will have access to certain information from that service based on the settings and authorizations you grant us through that service.",Categories of Personal Information Collected
ra5,"Use of Information\nWe may use the information we collect to:\n\nProvide, maintain and improve our Services (for instance, we use information we collect to refine the user experience, fix service malfunctions, test our security systems and increase our technical performance);\nMonitor and analyze usage of our Services;\nPersonalize our Services and deliver recommendations, advertisements, content and features that match your interests;\nImprove our advertising and measurement systems so we can show you relevant ads on and off our Services (for example, if you are interested in cooking shows, we may serve you ads for new TV cooking programs);\nCommunicate with you about products, services, offers and events offered by Samba TV or others, and provide content we think you will find interesting;\nRespond to your comments and questions and provide customer service; and,\nDetect, investigate and prevent fraudulent and other illegal activities, and protect the rights, safety and property of Samba TV and others.",Categories of Personal Information Collected
ra5,"Sharing of Information\nWe may share the information we collect about you with third parties in the following circumstances:\n\nWith Your Consent Or At Your Direction: At your direction or if we have your consent to do so, we will share information with companies, organizations or individuals outside of Samba TV.",Categories of Personal Information Shared / Disclosed
ra5,"With Service Providers And Data Processors: We may share information with, consultants, data processors, service providers and other trusted businesses who make our business-to-business activities in digital advertising possible.\nFor Legal Reasons: We may share information with companies, organizations, or individuals outside of Samba TV: in response to a request for information if we believe disclosure is in accordance with, or required by, any applicable law, legal process or national security requirements; if we believe your actions are inconsistent with our user agreements; or, to protect the rights, property or safety of Samba or others.\nWith Our Corporate Family: We may share information between and among Samba TV’s current and future parents, affiliates, subsidiaries and other companies under our common control and ownership. We do so in order to administer and deliver our Services as described in this Policy.\nPursuant To A Change Of Control: We may also share information in connection with any merger, sale of assets, financing or acquisition of all or a portion of our business by another company.\nWhen You Are Not Directly Identified: We may share certain information, such as Content Viewing Information, that does not, on its own, directly identify you as an individual. We may share this information with our partners and customers (including for advertising and analytics purposes), and the public. We may, for instance, publish aggregated reports regarding how many people viewed a particular TV show. Or, we may share data about your device with advertising platforms to help make the ads you see more relevant to you.\nWith Advertising Partners: We engage other companies to serve advertisements on our behalf across the Internet and provide analytics services to us. These companies may use cookies, web beacons, device IDs and other technologies to collect information about your use of the Services and other websites and apps, including: your IP address, web browser, pages viewed, time spent on pages or in apps, links clicked and conversion information. This information may be used by Samba TV and others in various ways, including to determine the popularity of certain features, deliver interest-based advertising and other content targeted to your interests on our Services and other websites, and to understand the impact of certain advertising and content.\nTo clarify, the personal information that we share will not directly identify you, but may indirectly identify you through, for example, your device or other means. The types of personal information we may share include device IDs, advertising IDs, IP addresses, hashed/encrypted versions of your email address or other identifier, or pseudonymous IDs.",Categories of Personal Information Shared / Disclosed
ra5,"Your Rights\nIn general, you have the right to access, update or delete your personal information. This means you have the right to request that we:\n\nInform you of the personal information we collect (and provide you with a copy of your personal information) and how we use it.",Description of Right to Know PI Collected
ra5,"Your Rights\nIn general, you have the right to access, update or delete your personal information. This means you have the right to request that we:\n\nInform you of the personal information we collect (and provide you with a copy of your personal information) and how we use i",Description of Right to Know PI sold / shared
ra5,Disclose to you what personal information of yours we have shared or sold to third parties.,Description of Right to Know PI sold / shared
ra5,Delete your personal information.,Description of Right to Delete
ra5,Correct any errors in that information.,Description of Right to Correct Information
ra5,"Stop sharing, processing, or selling your personal information.",Description of Right to Opt-out of sale of PI
ra5,You can exercise these rights by:\n\nadjusting the settings in the Samba TV products and services that you use;\nsubmitting a request through our online webform\nemailing us at privacy@samba.tv\nwriting to us at the addresses listed in Section 11 (Contact US),Methods to exercise rights
ra5,"Web Browsers: You can opt out of having Samba use your web browsing information for “interest-based” or “tailored” advertisements by visiting http://optout.networkadvertising.org or https://optout.aboutads.info.\nMobile Devices: For the most effective and up-to-date methods to limit ad tracking on your mobile device, please refer to your mobile operating system settings to see how you can opt out of “interest-based” or “tailored” advertisements, or reset your mobile device advertiser ID to unlink information previously associated with your advertiser ID.",Description of Right to Opt-out of sale of PI
ra5,"Web Browsers: You can opt out of having Samba use your web browsing information for “interest-based” or “tailored” advertisements by visiting http://optout.networkadvertising.org or https://optout.aboutads.info.\nMobile Devices: For the most effective and up-to-date methods to limit ad tracking on your mobile device, please refer to your mobile operating system settings to see how you can opt out of “interest-based” or “tailored” advertisements, or reset your mobile device advertiser ID to unlink information previously associated with your advertiser ID. Please also review the NAI’s mobile opt-out instructions located at mobile-choice. ",Methods to exercise rights
ra5,"The list below summarizes, during the 12 months preceding the last update of this Privacy Policy, the categories of personal information we collect, as well as where we collect it from, how we use it, and who we share it with.  More information regarding the: sources from which we collect personal information can be found in Section 1; business and commercial purposes for which we collect your personal information can be found in Section 2; categories of recipients with whom personal information is shared or sold can be found in Section 3.",Description of Right to Know PI Collected
ra5,"The list below summarizes, during the 12 months preceding the last update of this Privacy Policy, the categories of personal information we collect, as well as where we collect it from, how we use it, and who we share it with.  More information regarding the: sources from which we collect personal information can be found in Section 1; business and commercial purposes for which we collect your personal information can be found in Section 2; categories of recipients with whom personal information is shared or sold can be found in Section 3.",Description of Right to Know PI sold / shared
