RANumb,Text,Label
ra5,Effective as of December 2021,Updated Privacy Policy
ra5,"We collect information (including both Non-Personal Information and Personal Information (each as defined below)) in three main ways: information that you give to us, information that we automatically collect from your use of our Services, and information obtained from third parties. ",Categories of Personal Information Collected
ra5,"We may share your Personal Information with third parties in certain circumstances, including as necessary to provide you with our Services or certain aspects thereof, or in our discretion to third parties for our or their own purposes. ",Categories of Personal Information Shared / Disclosed
ra5,"We may share your Personal Information with third parties in certain circumstances, including as necessary to provide you with our Services or certain aspects thereof, or in our discretion to third parties for our or their own purposes",Categories of Personal Information Collected
ra5,"You may review and under certain circumstances, update your Personal Information by contacting us at privacy@hellofyllo.com.",Description of Right to Correct Information
ra5,"You may review and under certain circumstances, update your Personal Information by contacting us at privacy@hellofyllo.com.",Methods to exercise rights
ra5,"Section 3. Information Collected.\n\nFyllo collects information in three ways: information you give to us, information that we automatically gather from your use of our Service, and information obtained from third parties, each as more specifically described below.  The information we collect is comprised of both “Personal Information” and “Non-Personal Information.”\n\n“Personal Information” means information that you provide to us that personally identifies you, including, but not limited to, your first and last name, email address, physical address, telephone number, billing information, or social security number.\n\n“Non-Personal Information” means information that does not specifically identify you.",Categories of Personal Information Collected
ra5,"Information you give to us.\n\nWe collect information that you give to us.  To the extent that our Services require you to submit information about yourself, for example through our Contact Us form, in order to receive information about our Services, we will collect and hold all such information, whether Personal Information or Non-Personal Information.  In addition, we may also receive information from you through your use of our Services.  Information included in any postings on our Services, or your participation in surveys and research studies, any correspondence to us, and any content therein that you enter into the Services may be collected, retained, processed, and used by us in accordance with this Privacy Policy.\n\nIf you represent a business and want to partner with us, advertise with us, or participate in our Services in any other way, you may be asked to provide information such as a business name, website URL, telephone number, physical address, email address, description of business, service areas, business category and/or keyword information, credit card information, and other contact information (all of the foregoing, “Business Information”).",Categories of Personal Information Collected
ra5,Some of the Business Information you provide to us may be Personal Information,Categories of Personal Information Collected
ra5,"Information we automatically gather from your use of our Services.\n\nJust like many other websites and applications, we collect information about what parts of our Services you use and how you use them.  Information we may collect includes:\n\nLocation information such as your geolocation when you use our Services from a mobile device and/or mobile application.  We also may ask you to manually provide precise location information or to enable your mobile device to send us precise location information.\n\nDevice information such as your hardware model, operating system, operating system version, mobile device type, unique identifiers from your computer or mobile device, application download information, and/or IP address.\n\nComputer or browser information such as your system activity, the domain name of the website from which you linked to our Services, the time and duration of your use of our Services and any queries, browser type, and browser language.",Categories of Personal Information Collected
ra5,"e may also use unique identifiers, cookies, web beacons, web server log information, or other technologies to collect information about you.  In addition to the information that we collect from you for our own Services, we may collect information from you for third parties for purposes such as ad targeting, optimization and reporting, as well as our other legitimate business purposes.",Categories of Personal Information Collected
ra5,"We may also use unique identifiers, cookies, web beacons, web server log information, or other technologies to collect information about you.  In addition to the information that we collect from you for our own Services, we may collect information from you for third parties for purposes such as ad targeting, optimization and reporting, as well as our other legitimate business purposes.",Categories of Personal Information Shared / Disclosed
ra5,"Information obtained from third parties.\n\nWhere the law permits, we may also obtain information from other sources and combine that with information we collect through our Services.  For example, we might obtain information from data providers and advertising service providers, including assumed demographics and interests, and data about your engagement with certain ads.",Categories of Personal Information Collected
