RANumb,Text,Label
ra3,"Effective Date:  March 22, 2023",Updated Privacy Policy
ra3,"Depending on the circumstances, Demandbase will use different legal bases to process personal information. In some circumstances, Demandbase processes personal information when required to do so by law, or if necessary to protect your interests, our interests, or the interests of a third party. Demandbase may also process data when it is in Demandbase’s legitimate interests, provided that such interests are not overridden by the fundamental rights and freedoms of individuals. A few examples of these legitimate interests may be to provide its services to customers, operate its business, conduct direct marketing and maintain security.",Categories of Personal Information Collected
ra3,"Depending on the circumstances, Demandbase will use different legal bases to process personal information. In some circumstances, Demandbase processes personal information when required to do so by law, or if necessary to protect your interests, our interests, or the interests of a third party. Demandbase may also process data when it is in Demandbase’s legitimate interests, provided that such interests are not overridden by the fundamental rights and freedoms of individuals. A few examples of these legitimate interests may be to provide its services to customers, operate its business, conduct direct marketing and maintain security.",Categories of Personal Information Shared / Disclosed
ra3,"Personal Information We Collect from You\n\nYou may provide your name, contact details, information about your job (like your title or the name of your employer), content you post in our community forums or over social media, and other personal information directly to Demandbase when you interact with us or our services.\n\nWe also may collect personal information about you through your device or browser while you are using or visiting our sites or services or when you engage or interact with us, such as by opening an email.  This personal information may include your IP address, device identifier, geographic location, or usage information such as authentication, analytics, and other information that allows us to provide you with a more personalized experience.  Please see the section on Cookies and Tracking below for more details.\n\nPersonal Information We Receive from Other Sources\n\nIn addition to personal information we collect from you, we may receive personal information about you from other sources and through our own research. We may receive your personal information from Demandbase customers or subscribers/users.  We may also receive your personal information from third party partners, email campaigns and marketing partners. Such third party data may include company information, demographic information, employment history and salary information, and professional/business contact details.\n\nWe collect personal information from a variety of publicly available and other sources, including:\n\ncompany websites\ncompany blogs\nnon-confidential corporate records or reports (for example, government filings and commercial registers)\ngovernment publications\npress releases\nnews articles\nmagazines\nsocial media sites\nthe digital advertising bidstream\nour customers\ndata brokers\nother content published by or on behalf of a company by third parties.\nFrom these sources we obtain many categories of personal information related to where and how individuals do business.  We do not intentionally collect sensitive personal information like health information, biometric data or credit card information from third parties.\n\nWe may also generate or receive predictive data or inferences about business users such as account characteristics, interests or business buying behavior.",Categories of Personal Information Collected
ra3,"If you would like to exercise your privacy rights, please use this form.",Methods to exercise rights
ra3,"Changes to this Notice\n\nWhen we change this Privacy Notice, the updated terms will be available on this page and effective as of the date posted.  We encourage you to periodically review this page for the latest information on our privacy practices. Past versions of the policy will be archived and available here.",Updated Privacy Policy
ra3,"Targeting Cookies\nThese cookies are set by us and our advertising partners to provide you with relevant content and to understand the content’s effectiveness. They may be used to collect information about your online activities over time and across different websites to predict your preferences and to display more relevant advertisements to you. These cookies also allow a profile to be built about you and your interests and enable personalized ads to be shown to you based on your profile. If you do not allow these cookies, you will continue to receive advertising, but that advertising may be less tailored to your organization’s interests.",Categories of Personal Information Collected
ra3,Social Media Cookies\nThese cookies are set by a range of social media services that we have added to the site to enable you to share our content with your friends and networks. They are capable of tracking your browser across other sites and building up a profile of your interests. This may impact the content and messages you see on other websites you visit.    If you do not allow these cookies you may not be able to use or see these sharing tools.,Categories of Personal Information Collected
ra3,"Performance Cookies\nThese cookies allow us to optimize performance by collecting information on how users interact with our website, including which pages are visited most, as well as other analytical data. We use these details to improve how our website functions and to understand how users interact with it. If you do not allow these cookies, we will not know when you have visited our website, and will not be able to monitor its performance.",Categories of Personal Information Collected
ra3,Functional Cookies\nThese cookies enable the website to provide enhanced functionality and personalisation. They may be set by us or by third party providers whose services we have added to our pages.    If you do not allow these cookies then some or all of these services may not function properly.,Categories of Personal Information Collected
ra3,"Always Active\nThese cookies are essential for our website and services to perform basic functions and are necessary for us to operate certain features. These include those required to allow registered users to authenticate and perform account-related functions, store preferences set by users such as account name, language, and location, and ensure our services are operating properly.",Categories of Personal Information Collected
ra3,"To exercise your privacy rights, please use this form.",Methods to exercise rights
ra3,"You have the right to request that we correct or otherwise amend your personal information. If you use Demandbase services, you may be able to correct your own personal information.  If we process your personal information on behalf of one of our customers, we may ask that you work with the customer to amend your personal information.  We may ask for adequate proof of the amended personal information before we make a requested change.",Description of Right to Correct Information
ra3,"Once per calendar year, you may request that we disclose to you what “Personal Information” as defined in the California Consumer Privacy Act as amended by the California Privacy Rights Act (referred to in a consolidated way as “CPRA”) we collect, use, disclose and sell, and the specific Personal Information we have collected about you in the prior 12 months.",Description of Right to Know PI Collected
ra3,"Once per calendar year, you may request that we disclose to you what “Personal Information” as defined in the California Consumer Privacy Act as amended by the California Privacy Rights Act (referred to in a consolidated way as “CPRA”) we collect, use, disclose and sell, and the specific Personal Information we have collected about you in the prior 12 months.",Description of Right to Know PI sold / shared
ra3,"You have the right to request to know more details about the categories or specific pieces of Personal Information we collect (including how we use and disclose this Personal Information), to delete your Personal Information, to opt out of any “sales” (as defined in the CPRA) that may be occurring, and to not be discriminated against for exercising these rights. ",Description of Right to Know PI Collected
ra3,"You have the right to request to know more details about the categories or specific pieces of Personal Information we collect (including how we use and disclose this Personal Information), to delete your Personal Information, to opt out of any “sales” (as defined in the CPRA) that may be occurring, and to not be discriminated against for exercising these rights. ",Description of Right to Delete
ra3,"You have the right to request to know more details about the categories or specific pieces of Personal Information we collect (including how we use and disclose this Personal Information), to delete your Personal Information, to opt out of any “sales” (as defined in the CPRA) that may be occurring, and to not be discriminated against for exercising these rights.",Description of Right to Opt-out of sale of PI
ra3,"You have the right to request to know more details about the categories or specific pieces of Personal Information we collect (including how we use and disclose this Personal Information), to delete your Personal Information, to opt out of any “sales” (as defined in the CPRA) that may be occurring, and to not be discriminated against for exercising these rights. ",Description of Right to Non-discrimination on exercising rights
ra3,To exercise these rights please use this form or call 1-888-914-9661 and use Demandbase PIN 239540.,Methods to exercise rights
