RANumb,Text,Label
ra3,"Last Updated: March 9, 2023",Updated Privacy Policy
ra3,"If you have any questions regarding this Privacy Policy, please contact us through the “Contact Us” link on our corporate website at www.techtarget.com, by emailing us at: privacy@techtarget.com, or by writing to us at: TechTarget, Inc., Attn: Data Protection Officer, 275 Grove Street, Newton, Massachusetts 02466.",Methods to exercise rights
ra3,"We collect or receive information in several different ways. In many cases you choose what information to provide.\n\nA. Directly from You. We collect a variety of information from you when you provide it to us directly or when we request it from you. Some examples of these instances are as follows:\n\nPersonal Data that you Provide to Us. We receive, store, and collect any Personal Data you provide to us directly through one of our websites or give us in any other way, including business cards, emails, and telephone communications. For example, when you fill out and submit a registration form to become a TechTarget member, download a specific piece of content, request a walkthrough or demonstration of one of our products or services, or if you have expressed interest in a trade show in which TechTarget participated or hosted and had your badge scanned as part of your attendance at such event, then we received your contact information including your company, name, work address, business email, phone number, job information, and geographic location. We may ask you for similar information at other times, such as when you apply for a job through our websites or use our “Contact Us” or “Ask an Expert” forms.\nInformation About Others Who May be Interested in Our Content or Websites. Our websites may include an “email-a-friend” or “share this” feature, which allows someone to email or send content to a third party. If you utilize the feature, we will only use the email address of the intended recipient for purposes of emailing the respective content to that person. You should never share another person’s Personal Information with others without first receiving their permission.\nMember Generated Content. Some websites feature member generated content in the form of a member review section or forum communities. In order to interact in these forums, an individual must first complete the applicable registration form. The information provided by the individual may be displayed in the individual’s public profile in our forums and can be viewed by all visitors to the website. To ensure individuals’ privacy, we do not display any the email addresses of individuals who have commented in such forums or who have contributed such content.\nB. Third Party Service Providers and Partners. We engage third party service providers and partners to provide us with information, and we also use publicly available sources, to supplement our member account information to help improve personalization of our Premium Services. For example:\n\nSupplementary and Third Party Information. We may collect, obtain, or supplement your Personal Data from third parties who license it to us or otherwise provide it to us. This may include information provided through telephone, mailings, or events, from customers, vendors, suppliers, third parties, or commercially available sources (e.g., data brokers, data aggregators, public databases, etc.), and from third party partners or affiliates running co-branded campaigns or membership initiatives. For example, we may contract with a third-party partner or affiliate to contact you by email or telephone to determine if you would be interested in certain content tailored to your professional interest and/or becoming a member.\nPublic and Social Network Sources. We may collect or obtain your Personal Data from publicly accessible sources like corporate websites, business listings, or social networking platforms. You can opt-out of the third parties’ (such as a social media network or advertiser platform) collection and use of information for ad targeting by updating your account ad settings with the third party or by following the instructions regarding Tracking Technologies described in the paragraph below.\nC. Cookies and Other Tracking Tools. We use Cookies, Clear GIFs, Web Beacons, Tracking Technologies or other similar solutions (“Tracking Technologies”) to collect or receive certain information when you visit or use a TechTarget website or read an email, newsletter, or otherwise interact with content from us. These Tracking Technologies may include first party cookies (i.e., those placed by the website being visited) and third party cookies (i.e., those placed by a website other than the one being visited), local shared objects (commonly referred to as “Flash Cookies” or “HTML 5 Cookies”) and tracking pixels (including transparent or clear gifs).\n\nCookies are small data files which are placed on your computer or mobile device when you visit a website or use an online service. For example, cookies enable us to identify and authenticate you and remember your preferences so we can enhance your experience on our websites. They also help us serve you ads relevant to your professional interests and to provide aggregated auditing, research, and reporting for advertisers, understand and improve our service, and know when content has been shown to you. Because your web browser may request advertisements and beacons directly from third party ad network servers, these networks can view, edit, or set third party cookies, just as if you had requested a web page from their site. Ads served by TechTarget may also set third party cookies. Most browsers are initially set up to accept cookies, but you can reset your browser to refuse all cookies or to indicate when a cookie is being sent.\n\nWe strongly recommend that you leave the cookies activated, however, because cookies enable you to take advantage of some of TechTarget’s website features and if you decline or delete them then parts of our website and Premium Services may not work properly. Even if you decline or delete cookies, you will continue to be served with advertisements; however, they will not be tailored to your preferences, usage patterns or professional interests. Where legally permitted, we will assume that you have agreed to receive all cookies on our websites through your continued use; otherwise, your acceptance of such cookies by way of your browser settings or our consent management tool shall be deemed your acceptance of the use of such Tracking Technologies.\n\nTechTarget and its Partners use several different types of cookies on our websites, including the following.\n\nStrictly Necessary Cookies. Strictly necessary cookies facilitate the operation of our websites. Without the use of these cookies, portions of our websites would not function properly. For example, we use essential cookies to help us identify which of our visitors have previously registered in order to access our Premium Services.\nPerformance Cookies. Performance cookies help us monitor the performance of our websites and how users interact with them. These cookies collect information such as how often users visit our websites, what pages they visit when they do so, and what other websites they used prior to coming to our websites and provide us with information that allows us to improve our websites and services.\nFunctional Cookies. Functional cookies are used to remember your preferences on our websites and to authenticate your identity. For example, we use functional cookies to recognize and save your name and password on our websites.\nFlash Cookies. When you use one of our websites that employs Macromedia Flash Player, a small Flash Cookie may be used. The purpose of using these cookies is to store your flash player preferences and enhance your browsing experience.\nBehavioral Advertising Cookies. TechTarget and its Partners use behavioral advertising cookies in order to provide you with advertising which is tailored to your interests when you visit websites on and off our network. Behavioral advertising cookies analyze information about your interests and your browsing history and provide you with advertisements on and off our network that match these interests. Behavioral advertising is a type of advertising that is based upon your web browsing activity over a period of time – so it’s different than advertising you may see when you’re looking for something online using a search engine (e.g., Google, Yahoo, or Bing) or on a website you may be visiting at a particular time. As an example, you may be doing research on products and services related to data center virtualization. If a data center virtualization provider is conducting an advertising campaign on our network, as you browse the relevant portions of our websites, then we may serve you with an advertisement of one of their solutions.",Categories of Personal Information Collected
ra3,"For California CCPA Consumer Rights Requests, click here.",Methods to exercise rights
ra3,"TechTarget may modify or amend this Privacy Policy from time to time. If we change our Privacy Policy, we will post those changes in addition to updating the “Last Updated” date at the top of this policy. We encourage you to read this Privacy Policy regularly. Where applicable, your continued use of our Premium Services, our websites, or accessing content posted on our websites shall constitute your acceptance of the modified or amended Privacy Policy. If there will be any changes made to the use of your Personal Data in a manner materially different from that stated at the time of collection, we will notify you by posting a notice on our website.",Updated Privacy Policy
ra3,"To request a list of the names and addresses of third parties to whom we disclosed such information during the preceding calendar year along with a list of the categories of information disclosed, please send an email to privacy@techtarget.com or write to us at the address listed in Section 16 below.",Description of Right to Know PI sold / shared
ra3,"To request a list of the names and addresses of third parties to whom we disclosed such information during the preceding calendar year along with a list of the categories of information disclosed, please send an email to privacy@techtarget.com or write to us at the address listed in Section 16 below.",Description of Right to Know PI Collected
ra3,"To request a list of the names and addresses of third parties to whom we disclosed such information during the preceding calendar year along with a list of the categories of information disclosed, please send an email to privacy@techtarget.com or write to us at the address listed in Section 16 below.",Methods to exercise rights
ra3,"If you are a California resident, California Civil Code Section 1798.83 permits you to request information regarding the disclosure of your personal information to third parties for their direct marketing purposes. To learn more about your California privacy rights, please read our CCPA Privacy Notice.",Others
ra3,"TechTarget shares information with service providers, affiliates, Partners, and other third parties where it is necessary to meet the requirements of our Terms of Use, to provide the Premium Services, or for any other purposes described in this Privacy Policy.\n\nPartners. TechTarget provides Partners with access to business contact lists and reports that may include your Personal Data and information about your areas of interest derived from your activity on our websites and interaction with our content or Partner content that has been published on our websites. Partners use this information to improve their sales and marketing outreach to their target audience and to optimize their sales and marketing strategies. They may also use this information to contact you about products or services that are relevant to your professional interests. For example, a summary report which is provided to a Partner may include a statement like the following “3,000 people looked at the xyz white paper this week and, of those 3,000 people, 60% clicked through to read the full white paper.” Information provided in summary reports is aggregated and does not disclose any member information. TechTarget may also disclose aggregated user statistics (for example, “25% of our users are interested in Networking”) to our customers, prospective customers and Partners and other third parties, and for other lawful purposes. TechTarget’s contractual arrangements with its Partners, when subject to our standard terms and conditions, require, among other things, that our Partners (a) only use this information to contact you via email, telephone, mail or other means of communication for internal sales and marketing purposes; and (b) secure and protect your information in accordance with applicable law and our instructions. If you do not want this information shared, please see “Your Privacy Rights and Controlling Your Personal Data” below.\n\nVendors and Service Providers. TechTarget may provide your Personal Data to certain vendors and service providers who are working for or with TechTarget as described in this Privacy Policy and who require access to such information to facilitate the provision of our services, such as the provision of data storage or processing activities, member acquisition or lead generation services, or corporate auditing services. TechTarget will always attempt to limit the information that we provide to what is reasonably sufficient for those vendors or service providers to carry out their responsibilities as they relate to the fulfillment of our services.\n\nThird-Party Analytics and Interest-Based Advertising Partners. We allow our third-party analytics and interest-based advertising partners to collect certain information on our websites, as described above in Section 3.\n\nBusiness transfers, Affiliates, and Subsidiaries. We may share or transfer the information that we collect in connection with, or during negotiations of, any merger, sale of company assets, financing, or acquisition of all or a portion of our business to another company. We may share your Personal Data within our organization, including with our affiliates and subsidiaries, in order to facilitate the provision of services in connection with your use of our websites or your membership to our network of websites.\n\nVital Interests. We may disclose the information that we collect where we believe that it is necessary in order to protect the vital interests of any person, or to exercise, establish, or defend our legal rights.\n\nOther ways in which you specifically consent. We may share the information that we collect in other ways that you specifically consent.\n\nLegal Compliance and Public Safety. We may share your Personal Data when required by law, subpoena, or other legal process or if we have a good faith belief that disclosure is reasonably necessary to (a) investigate, prevent, or take action regarding suspected or actual illegal activities or to assist government enforcement agencies; (b) enforce our agreements, (c) investigate and defend ourselves against any third-party claims or allegations, (d) protect the security or integrity of our services; or (e) exercise or protect the rights and safety of our members, personnel, or others. We may attempt to notify members about legal demands for their Personal Data when appropriate in our judgment, unless prohibited by law or court order or when the request is an emergency. We may dispute such demands when we believe, in our discretion, that the requests are overbroad, vague or lack proper authority, but we do not promise to challenge every demand.",Categories of Personal Information Shared / Disclosed
