RANumb,Text,Label
ra3,"The Information We May Collect and Store\n\nWe may collect and store the following information:\n\n \n\nConsumer Data. We may collect Information that may include name, email address, telephone number, occupation, employer, charitable or political contribution history, public information, and other information obtained from third parties. From the foregoing, We may identify issues, causes or purchasing activities that specific Consumers may be interested in.\n\n \n\nUser Data. When Licensed Users create an account or authorize a person affiliated with Licensed User to access Content on Licensed User’s behalf (a “User”), We may collect some Personal Information, such as the Licensed User’s name, the User’s name, phone numbers of Licensed User and/or User, billing information, email addresses and business postal addresses (collectively, “User Data”). We may also receive Personal Information through other Licensed Users. One example would be if a Licensed User referred You to Us.\n\n \n\nOthers’ Personal Information. If You provide Personal Information about someone else, You must ensure and hereby agree that You are authorized to disclose that information to Us and that, without Our taking any further steps required by applicable data protection or privacy laws, We may collect, use and disclose such information for the purposes described in this Privacy Policy. You must take reasonable steps to ensure that the individual or entity concerned is aware of and consents to the various matters detailed in this Privacy Policy, including the fact that that person’s or entity’s Personal Information is being collected, the purposes for which that information is being collected, the intended recipients of that information, Our identity, and how to contact Us.\n\n \n\nSensitive Personal Information. You are prohibited from uploading any Personal Information about Yourself or others that relates to health or medical conditions, Protected Health Information (as defined in 45 CFR 160.103), social security numbers or taxpayer identification numbers, driver’s license numbers, information concerning criminal charges or convictions, or racial or ethnic origin.\n\n \n\nLog Data. When You access Our Site, We may automatically record information from the computer used to access Our Site, including without limitation a desktop, laptop, mobile phone, tablet, or other consumer electronic device (a “Device”), its software, and Your activity while using Our Site. This may include the Device’s Internet Protocol (“IP”) address, browser type, the web page visited before You came to Our Site, information You select or search for on Our Site, locale preferences, identification numbers associated with Your Devices, Your mobile carrier, date and time stamps associated with transactions, system configuration information, metadata concerning Your files, and other interactions with Our Site or the Licensed Content contained on Our Site.\n\n \n\nCookies Data. We may also use “cookies” to collect information and improve Our services. A cookie is a small data file that We transfer to Your Device. We may use “persistent cookies” to save Your registration ID and login password for future logins to Our Site. We may use “session ID cookies” to enable certain features to better understand how You interact with Our Site and Licensed Content and to monitor aggregate usage and web traffic routing on Our Site. You can instruct Your browser, by changing its options, to stop accepting cookies or to prompt You before accepting a cookie from the websites You visit. If You do not accept cookies, however, You may not be able to use all aspects of Our Site.",Categories of Personal Information Collected
ra3,"How We Use Personal Information\n\n \n\nPersonal Information. Personal Information is or may be used: (i) to provide and improve Our Site, Content, and/or services, (ii) to administer Your use of Our Site, Content, and/or services (iii) to better understand Your needs and interests, (iv) to personalize and improve Your experience, (v) for marketing and advertising, and (vi) to provide or offer updates and product announcements. If You no longer wish to receive communications from us, please follow the “unsubscribe” instructions provided in any of those communications, or update Your account settings information.",Categories of Personal Information Collected
ra3,"Personal Information. Personal Information is or may be used: (i) to provide and improve Our Site, Content, and/or services, (ii) to administer Your use of Our Site, Content, and/or services (iii) to better understand Your needs and interests, (iv) to personalize and improve Your experience, (v) for marketing and advertising, and (vi) to provide or offer updates and product announcements. If You no longer wish to receive communications from us, please follow the “unsubscribe” instructions provided in any of those communications, or update Your account settings information.",Categories of Personal Information Shared / Disclosed
ra3,"Analytics. We may also collect some information (ourselves or using third party services) using logging and cookies, such as an IP address, which can sometimes be correlated with Personal Information. We use this information for the above purposes and to monitor and analyze use of Our Site and Services and Licensed Content, for the technical administration of Our Site and Services, to increase Our Site and Services’ functionality and user-friendliness, and to verify users have the authorization needed to access Our Site and Services and the Licensed Content. We may use third party services, including Google Analytics, for these purposes.",Categories of Personal Information Shared / Disclosed
ra3,"Analytics. We may also collect some information (ourselves or using third party services) using logging and cookies, such as an IP address, which can sometimes be correlated with Personal Information. We use this information for the above purposes and to monitor and analyze use of Our Site and Services and Licensed Content, for the technical administration of Our Site and Services, to increase Our Site and Services’ functionality and user-friendliness, and to verify users have the authorization needed to access Our Site and Services and the Licensed Content. We may use third party services, including Google Analytics, for these purposes.",Categories of Personal Information Collected
ra3," Information Sharing and Disclosure\n\n \n\nWe do not share Your Personal Information that We collected directly from You with third parties for their direct marketing purposes unless We have first given You the choice to consent or withhold consent to such sharing. We may share Your Personal Information in the following circumstances, or as otherwise described in any privacy notices provided to You at the time Your Personal Information was collected:\n\n \n\nYour Use. Unless You specify otherwise in writing, User Data that You provide to us may be shared with Your Users.\n\n \n\nService Providers, Business Partners and Others. We may use certain trusted third party companies and individuals to help us provide, analyze, and improve Our Site, Content, and/or services (including but not limited to data collection, data storage, maintenance services, database management, web analytics, payment processing, and improvement of Our Site’s features). These third parties may have access to Your information only for purposes of performing these tasks on Our behalf and under obligations similar to those in this Privacy Policy.\n\n \n\nMarketing Partners. We may share Your information with third party marketing partners for commercial/advertising purposes.\n\n \n\nThird Party Applications. We may share Your information with a third party application with Your consent, for example when You choose to access Our Site and Content through such an application. We are not responsible for what those parties do with Your information, so You should make sure You trust the application and that it has a privacy policy acceptable to You.\n\n \n\nCompliance with Laws and Law Enforcement Requests; Protection of Our Rights. We may disclose to parties outside the Preferred Entities information that You provide and that We collect when We have a good faith belief that disclosure is reasonably necessary to (a) comply with a law, regulation or compulsory legal request; (b) protect the safety of any person; (c) prevent fraud or abuse of Preferred or any Licensed User or User; or (d) to protect Our property rights.\n\n \n\nBusiness Transfers. If We are involved in a merger, acquisition, sale of all or a portion of Our assets, or other change in corporate control (collectively a “Transaction”), Your information may be transferred as part of that Transaction or during the diligence process related to the Transaction.\n\n \n\nNon-Private or Non-Personal Information. We may disclose Your non-private, aggregated, or otherwise non-personal information, such as usage statistics relating to our Site and Services or Licensed Content.",Categories of Personal Information Shared / Disclosed
ra3,"Service Providers, Business Partners and Others. We may use certain trusted third party companies and individuals to help us provide, analyze, and improve Our Site, Content, and/or services (including but not limited to data collection, data storage, maintenance services, database management, web analytics, payment processing, and improvement of Our Site’s features). These third parties may have access to Your information only for purposes of performing these tasks on Our behalf and under obligations similar to those in this Privacy Policy.\n\n \n\nMarketing Partners. We may share Your information with third party marketing partners for commercial/advertising purposes.",Categories of Personal Information Sold
ra3,"Changes to Our Privacy Policy\n\n \n\nThis Privacy Policy may change from time to time. We reserve the right to modify this Privacy Policy or Our policies relating to Our Site and the Licensed Content at any time, effective upon Our posting an updated version of this Privacy Policy on Our Site, at which time We will update the “last updated” date below. Continued use of Our Site or Licensed Content after any such changes shall constitute Your consent to such changes.\n\n \n\nThis Privacy Policy was last updated on April 8, 2022.",Updated Privacy Policy
ra3,Opt-Out Rights For Residents of California and Nevada:\n\nResidents of California and Nevada have the right to opt-out of “sales” of Personal Information (as defined by the applicable state law). You may exercise this right by executing the form provided here: CONSUMER OPT OUT. ,Description of Right to Opt-out of sale of PI
ra3, You may exercise this right by executing the form provided here: CONSUMER OPT OUT. ,Methods to exercise rights
