RANumb,Text,Label
ra5,"Effective Date: January 1, 2023",Updated Privacy Policy
ra5," INFORMATION COLLECTION.\n\nWe receive the following categories of information about consumer from third party providers:\n\n                (a)          Personal Information. This is information which can identify a consumer and includes consumer name and email address, postal address and on occasion consumer telephone or mobile number.\n\n                (b)          Demographic Information. This information includes consumer zip code, postal address, and consumer mobile number.\n\n                (c)           Our Website Tracking. We may track and record consumer movement through our Website when consumer or client visits on our website, what services or products consumer access or order, and this may include information about consumer or client’s computer hardware and software, including IP address, general geographic location of the computer or device, browser preference, general operating systems of the device or computer used. When we can identify the client or consumer personally, through this information, it is Personal Information.\n\n                (d)          Third-Party Information. Except for website tracking information, all information we receive about a consumer is provided by a third-party which may include personal, demographic, and technology information.  We do not receive information found in cookies or persistent identifiers",Categories of Personal Information Collected
ra5,"TECHNOLOGY INFORMATION COLLECTION.\n\n                (a)          Generally. We use tracking technologies similar to web beacons on our Website only. We do not use or  receive any information about consumers unless contact by a consumer and then we record all consumer information provided to us by that consumer. Using these technologies, we collect client and consumer IP addresses, browser type, ISP, referring/exit pages, operating system, date/time stamp, and/or clickstream data when they are on our Website. We use this to analyze, monitor and update our Website, ease of movements through our Website or to determine any security issues presented on our Website. We may create reports or logs based on these technologies.",Categories of Personal Information Collected
ra5,  USE OF INFORMATION.\n\n                (a)          We use the consumer information provided by our client to license and manage such information with third parties to provide the consumer with commercial advertising in third party  services and/or products.,Categories of Personal Information Collected
ra5,  USE OF INFORMATION.\n\n                (a)          We use the consumer information provided by our client to license and manage such information with third parties to provide the consumer with commercial advertising in third party  services and/or products,Categories of Personal Information Shared / Disclosed
ra5,USE OF INFORMATION.\n\n                (a)          We use the consumer information provided by our client to license and manage such information with third parties to provide the consumer with commercial advertising in third party  services and/or products,Categories of Personal Information Sold
ra5,"  We use the information provided on our through our Website to respond to any questions consumer have, operate, and improve the functionality of our Website. We may use the information for testing, research, analysis and marketing development. This includes maintaining and improving the safety, security and integrity of our Website, databases, and technology assets.\n\n                (c)           We use the information provided to us to assist third parties to promote their and third-party campaigns, products, and services to consumer that might be of interest to consumer.\n\n                (d)          We also use the information to respond to consumer questions concerns or requests.\n\n                (e)          Third-parties will use the information when we share, or lease, it to provide consumer with their services and products.",Categories of Personal Information Collected
ra5,"  Third-parties will use the information when we share, or lease, it to provide consumer with their services and products.",Categories of Personal Information Shared / Disclosed
ra5,\n                (e)        ,Categories of Personal Information Sold
ra5,"    SHARING AND SALE OF INFORMATION.\n\n                (a)          Generally. All information, including the personal information (including consumer name and email), may be leased, licensed, shared, disclosed, or sold to third-parties for their marketing campaigns. ",Categories of Personal Information Shared / Disclosed
