RANumb,Text,Label
ra3,We may revise this Privacy Policy at any time and such revision shall be posted here and accessible via this link: https://www.infopay .com/privacy. Any revision and/or addition to this Privacy Policy shall become effective and binding on you when you continue to use the Website on or after the effective date of such revision and/or addition.,Updated Privacy Policy
ra3,"1.1 Personal Information. We do not collect any personal information from or about when you when you visit or use the Website. We do not collect, and you are not required to submit, your name, email address, or other personally identifiable information.",Categories of Personal Information Collected
ra3,"1.2 Tracking and Aggregated Information. We may now or in the future use tools, including third-party analytical software, to automatically collect certain information about the computer or other device you use to reach the Website, without any active submission of information from you. We may automatically and through third-party tracking services (e.g., Google Analytics) gather certain non-personal information about your use of the Website and store it in log files. This information may include IP addresses, browser type, Internet Service Provider (“ISP”), referring/exit pages, operating system, date/time stamps, and related data. For non-member visitors, we remove all identifying information and the aggregated tracking information solely to improve the quality of our products and services. Out of respect for your privacy, we do not link this automatically collected data to your personal information. We may also collect deidentified, anonymous and aggregate information such as age, gender, race, religion, household income for analytical purposes.",Categories of Personal Information Collected
ra3,"1.3 Location Information. At this time, we do not collect location information from mobile devices.",Categories of Personal Information Collected
ra3,"This information may be collected via several technologies, including cookies, web beacons, clear GIFs and other means. All of this information belongs to us, and we use it to improve effectiveness, content, layout and/or operation of our website. You can remove certain cookies by following the directions in your Internet browser’s “help” file or through our Cookie Preferences (see Section __ below). If you disable cookies, your ability to use areas of the Sites may be limited.",Categories of Personal Information Collected
ra3,We do not sell any personal information.,Description of Right to Know PI sold / shared
ra3,We do not sell any personal information.,Categories of Personal Information Sold
ra3,"2.1 How We Use Automatically Collected Information. The information we collect automatically is statistical data and generally does not contain personal information. However, we may maintain it or associate it with personal information we collect in other ways or receive from third parties. We will use this automatically-collected information to improve the Website and to deliver a better and more personalized service, including to:

Estimate our audience size and usage patterns;
Improve the design and content of our website;
Store information about your preferences, allowing us to customize the Website according to your individual interests;
Speed up your searches; and
Recognize you when you return to the Website.",Categories of Personal Information Collected
ra3,3.1 Cookies. The Website uses “cookies” and other web tracking tools to enhance your online experience with us. We may store information about you using the cookies on our website.,Categories of Personal Information Collected
ra3,"When you first enter the Website, you will be asked to accept or reject cookies via the Cookie Notice. You are free to decline to accept cookies, but by doing so, you may not be able to take full advantage of all of our offerings. ",Categories of Personal Information Collected
ra3,"Further, if you want to delete any cookies that are already on your computer, please refer to the file management software to locate the file or directory that stores cookies under the following file names. Other information on deleting or controlling cookies is available at www.allaboutcookies.org. Please note that by deleting our cookies or disabling future cookies you may not be able to access certain areas or features of our website.",Methods to exercise rights
ra3,"Clickstreams. As you use the Internet, you leave a trail of electronic information at each website you visit. This information, which is sometimes referred to as ""clickstream data”, can be collected and stored by a website's server. Clickstream data can reveal the type of computer and browsing software you use and the address of the website from which you linked to the website. We may use clickstream data as a form of non-personal information to determine how much time visitors spend on each page of the Website, how visitors navigate through the Website, and how we may tailor our web pages to better meet the needs of visitors.",Categories of Personal Information Collected
ra3,"Advertising. Note that we may use cookies and other technologies for purposes of on-line advertising. This means that when you use the services, we or third-party ad servers, ad network providers or advertisers (collectively “Ad Providers”) may use cookies that they collect or that we provide to them. Such Ad Providers may collect information about your use of the services (including mobile applications) or your online activities over time and across different websites and devices. Collected information may include the content you viewed, the date and time that you viewed this content, and the website that referred you to the services.",Categories of Personal Information Collected
ra3,"User Behavior Tracking. We may track the webpages and links our users visit within the Website, in order to determine what services are most popular.",Categories of Personal Information Collected
ra3,"We may share anonymous, deidentified aggregate information with third parties, including affiliated and non-affiliated organizations such as advertisers.",Categories of Personal Information Shared / Disclosed
ra3,"6.1 The Information We Collect and How We Use Your Information

Categories of Personal Information We Collect From You	Use of Personal Information
De-identified Website usage data (e.g., features/pages accessed by a member)	To operate and improve the Website and associated services.
Identifiers: Name, email address	To provide you with information, products, or services that you request from us, or that may be of interest to you. To fulfill any other purpose for which you provide it or for which you have given us consent to use it.
Identifiers: Name, email address To provide you with information, products, or services that you request from us, or that may be of interest to you. To fulfill any other purpose for which you provide it or for which you have given us consent to use it.",Categories of Personal Information Collected
ra3,"California residents have the right to request that we disclose certain information to you about our collection and use of your personal information over the past twelve (12) months. You shall have the right to request that your information be provided to you in a portable and readily usable format, to the extent technically feasible (“data portability”).",Description of Right to Know PI Collected
ra3,We do not sell your personal information.,Description of Right to Know PI sold / shared
ra3,"You have the right to request that we delete certain of your personal information that we collected from and/or related to you and retained, subject to certain exceptions.

To the extent that we can delete your personal information, once we receive and confirm your verifiable consumer request, we will delete (and direct our service providers to delete) your personal information, unless an exception applies.",Description of Right to Delete
ra3,"6.3 Exercising Your Access, Data Portability, and Deletion Rights

To exercise the access, data portability, and deletion rights described above, please submit a verifiable consumer request to us by either:

Contacting us at privacy@infopay.com; or
Calling us, at (800) 309-9351.
Only you or a person registered with the California Secretary of State that you authorize to act on your behalf, may make a verifiable consumer request related to your personal information. You may also make a verifiable consumer request on behalf of your minor child.

You may only make a verifiable consumer request for access or data portability twice within a 12-month period.",Methods to exercise rights
ra3,"7. Links To Third Party Sites
Occasionally, at our discretion, we may link to third party sites or content on third-party sites. We may do this for the convenience of you and other users of the Website, but we do not have control over the operation of these third-party websites. These third-party sites have separate and independent privacy notices. We, therefore, have no responsibility or liability for the content and activities of these linked sites.

Nonetheless, we seek to protect the integrity of our Website and welcome any feedback about these third-party sites. We urge you to review the privacy notices posted on these third-party websites at the time you first visit such sites.",Others
ra3,"8. Changes to this Policy
Because our business needs may change over time, we reserve the right to modify this Privacy Policy. If at any time in the future we plan to use your personal information in a way that differs from this Privacy Policy, we will revise this Privacy Policy as appropriate. In the event of a change to our Privacy Policy, we will notify you via email or through a notice on the Website homepage, at our discretion. Your continued use of the Website following our notice of changes to this Privacy Policy means you accept such changes.",Updated Privacy Policy
ra3,"If you have any questions or concerns about this Privacy Policy or any of our products or services, please click here to contact us or write:

InfoPay.com
28 Atlantic Ave Suite 227
Boston, MA 02110",Methods to exercise rights
ra3,"We may automatically and through third-party tracking services (e.g., Google Analytics) gather certain non-personal information about your use of the Website and store it in log files",Categories of Personal Information Shared / Disclosed
ra3,"We use cookies to improve your site experience, to assess content usage, to distinguish you from other users of our site and to support the marketing of our services",Categories of Personal Information Collected
ra3,"GIFs. We or our service providers may also use “pixel tags,” “web beacons,” “clear GIFs,” “embedded links” and other commonly-used information-gathering tools in connection with some website pages and HTML-formatted email messages. We use these tools for such purposes as compiling aggregate statistics about website usage and response rates.",Categories of Personal Information Collected
ra3,"Pixel tags allow us and our service providers to count users who have visited certain pages of the Website, to deliver customized services, and to help determine the effectiveness of the Website and services. ",Categories of Personal Information Collected
ra3, We will only use this information to improve the Website.,Categories of Personal Information Collected
