RANumb,Text,Label
ra5,"Last Revised March 13, 2023.",Updated Privacy Policy
ra5,"This policy applies to information we collect:\n\nOn this Website.\nIn email, text, and other electronic messages between you and this Website.\nWhen you interact with our advertising and applications on third-party websites and services if those applications or advertising include links to this policy.\nFrom third party data brokers, which may include certain types of personal information, such as names and addresses, for purposes of helping our clients in their own marketing efforts.\nIt does not apply to information collected by:\n\nUs offline or through any other means, including on any other website operated by Company or any third party; or\nAny third party, including through any application or content (including advertising) that may link to or be accessible from or on the Website.",Categories of Personal Information Collected
ra5,"Information We Collect About You and How We Collect It\nWe collect several types of information, including from third party data brokers, about users of our Website, and consumers in general, including information:\n\nBy which you may be personally identified, such as name, postal address, e-mail address, telephone number, or any other identifier by which you may be contacted online or offline (“personal information“);\nThat is about you but individually does not identify you; and/or\nAbout your internet connection, the equipment you use to access our Website, and usage details.\nWe collect this information:\n\nDirectly from you when you provide it to us.\nAutomatically as you navigate through the site. Information collected automatically may include usage details, IP addresses, and information collected through cookies, web beacons, and other tracking technologies.\nFrom third parties, for example, our business partners.\nFrom third party data brokers.",Categories of Personal Information Collected
ra5,"Information You Provide to Us\nThe information we collect on or through our Website may include:\n\nInformation that you provide by filling in forms on our Website. This includes information provided at the time of registering to use our Website, subscribing to our service, posting material, or requesting further services. We may also ask you for information when you enter a contest or promotion sponsored by us, and when you report a problem with our Website.\nRecords and copies of your correspondence (including email addresses), if you contact us.\nYour responses to surveys that we might ask you to complete for research purposes.\nDetails of transactions you carry out through our Website and of the fulfillment of your orders. You may be required to provide financial information before placing an order through our Website.\nYour search queries on the Website.\nYou also may provide information to be published or displayed (hereinafter, “posted“) on public areas of the Website or transmitted to other users of the Website or third parties (collectively, “User Contributions“). Your User Contributions are posted on and transmitted to others at your own risk. A",Categories of Personal Information Collected
ra5,"Information We Collect Through Automatic Data Collection Technologies\nAs you navigate through and interact with our Website, we may use automatic data collection technologies to collect certain information about your equipment, browsing actions, and patterns, including:\n\nDetails of your visits to our Website, including traffic data, location data, logs, and other communication data and the resources that you access and use on the Website.\nThe technologies we use for this automatic data collection may include:\n\nCookies (or browser cookies).",Categories of Personal Information Collected
ra5,"The User’s web browser places cookies on their browser to track overall usage, determine the User’s browsing preferences and improve and customize their browsing experience",Categories of Personal Information Collected
ra5,"How We Use Your Information\nWe use information that we collect about you or that you provide to us, including any personal information:\n\nTo improve customer service: Information you provide helps us respond to your customer service requests and support needs more efficiently.\nTo improve our Site: We may use feedback you provide to improve our products and services.\nTo run a promotion, contest, survey or other Site feature.\nTo provide you with information, products, or services that you request from us.\nTo fulfill any other purpose for which you provide it.\nTo notify you about changes to our Website or any products or services we offer or provide though it.\nTo send periodic emails: We may use the email address to send User information and updates pertaining to their order. It may also be used to respond to their inquiries, questions, and/or other requests. If User decides to opt-in to our mailing list, they will receive emails that may include company news, updates, related product or service information, etc. If at any time the User would like to unsubscribe from receiving future emails, we include detailed unsubscribe instructions at the bottom of each email or User may contact us via our Site.\nIn any other way we may describe when you provide the information.\nFor any other purpose with your consent.",Categories of Personal Information Collected
ra5,"Disclosure of Your Information\nWe may disclose aggregated information about our users, and information that does not identify any individual, without restriction.\n\nWe may disclose personal information that we collect or you provide as described in this privacy policy:\n\nTo our subsidiaries and affiliates.\nTo contractors, service providers, and other third parties we use to support our business and who are bound by contractual obligations to keep personal information confidential and use it only for the purposes for which we disclose it to them.\nTo a buyer or other successor in the event of a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of SG360°’s assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which personal information held by SG360° about our Website users is among the assets transferred.\nTo third parties to market their products or services to you if you have not opted out of these disclosures. ",Categories of Personal Information Shared / Disclosed
ra5,To fulfill the purpose for which you provide it.\nFor any other purpose disclosed by us when you provide the information.\nWith your consent.,Categories of Personal Information Shared / Disclosed
ra5,"To a buyer or other successor in the event of a merger, divestiture, restructuring, reorganization, dissolution, or other sale or transfer of some or all of SG360°’s assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding, in which personal information held by SG360° about our Website users is among the assets transferred.\nTo third parties to market their products or services to you if you have not opted out of these disclosures.",Categories of Personal Information Sold
