RANumb,Text,Label
ra5,"Data from SimioCloud customers: Examples include rosters of individual donors and their associated donation transaction details\nData from other information providers: Examples include data aggregators whose business it is to collect and compile non-sensitive personal identifiers and demographic information, collected from publicly-available sources and other sources such as surveys and questionnaires with appropriate notice regarding what information is collected, why it is being used, and with whom it is being shared. SimioCloud also collects summarized or aggregated purchase information and other aggregated or anonymous information.\nSimioCloud does not collect, and the SimioCloud products and services do not include, specific details about a purchase, detailed financial information, credit information, medical information or Social Security numbers.",Categories of Personal Information Collected
ra5,"The SimioCloud products and services are only made available to and for use by qualified companies, non-profit organizations and political organizations in their marketing, fundraising, customer service, and constituent service and outreach programs",Categories of Personal Information Shared / Disclosed
ra5,"In addition to disclosures of information in the ordinary course of business, we may disclose personal information as necessary to comply with a legal obligation or to respond to a regulator, such as in response to a subpoena.",Categories of Personal Information Shared / Disclosed
ra5,The California Consumer Privacy Act (“CCPA” or the “Act”) confers new privacy rights for California consumers and imposes corresponding obligations subject to the Act.  The rights conferred to consumers include:  the right to know what personal information covered businesses are collecting about them and how that information is being used and shared; the right to delete personal information held by covered businesses; the right to stop the sale of personal information by covered businesses; and the right to non-discrimination in service and price when exercising privacy rights.,Description of Right to Know PI Collected
ra5,The California Consumer Privacy Act (“CCPA” or the “Act”) confers new privacy rights for California consumers and imposes corresponding obligations subject to the Act.  The rights conferred to consumers include:  the right to know what personal information covered businesses are collecting about them and how that information is being used and shared; the right to delete personal information held by covered businesses; the right to stop the sale of personal information by covered businesses; and the right to non-discrimination in service and price when exercising privacy rights.,Description of Right to Know PI sold / shared
ra5,The California Consumer Privacy Act (“CCPA” or the “Act”) confers new privacy rights for California consumers and imposes corresponding obligations subject to the Act.  The rights conferred to consumers include:  the right to know what personal information covered businesses are collecting about them and how that information is being used and shared; the right to delete personal information held by covered businesses; the right to stop the sale of personal information by covered businesses; and the right to non-discrimination in service and price when exercising privacy rights.,Description of Right to Delete
ra5,The California Consumer Privacy Act (“CCPA” or the “Act”) confers new privacy rights for California consumers and imposes corresponding obligations subject to the Act.  The rights conferred to consumers include:  the right to know what personal information covered businesses are collecting about them and how that information is being used and shared; the right to delete personal information held by covered businesses; the right to stop the sale of personal information by covered businesses; and the right to non-discrimination in service and price when exercising privacy rights.,Description of Right to Opt-out of sale of PI
ra5,The California Consumer Privacy Act (“CCPA” or the “Act”) confers new privacy rights for California consumers and imposes corresponding obligations subject to the Act.  The rights conferred to consumers include:  the right to know what personal information covered businesses are collecting about them and how that information is being used and shared; the right to delete personal information held by covered businesses; the right to stop the sale of personal information by covered businesses; and the right to non-discrimination in service and price when exercising privacy rights.,Description of Right to Non-discrimination on exercising rights
ra5,"Right To Know/Request For Access To Personal Information\nAs a consumer under the CCPA, you have the right to request that SimioCloud disclose what personal information we collect, use, disclose, and sell about you.  We call this your “right to know.”",Description of Right to Know PI Collected
ra5,"Right To Know/Request For Access To Personal Information\nAs a consumer under the CCPA, you have the right to request that SimioCloud disclose what personal information we collect, use, disclose, and sell about you.  We call this your “right to know.”",Description of Right to Know PI sold / shared
