RANumb,Text,Label
ra5,"Last Updated: January 17, 2022",Updated Privacy Policy
ra5,"As stated in the Privacy Policy, we collect personal information from “Users,” who are Heartbeat individual customers or business customer representatives who use the Heartbeat Services and website (“Site”). We also collect personal information from “Contacts,” who are individual healthcare or medical professionals whose information is provided to Users based on Users’ searches using the Heartbeat Prospector Service. Using the Heartbeat Services via the Site, Users can lookup “Profiles” of Contacts by Users who submit queries to the Heartbeat Prospector by searching for healthcare or medical professionals by full name, specialization, credential, state of licensure, years or experience, whether the individual is a sole proprietor, city, state, zip code, gender, pharmaceuticals provides or relationships with pharmaceutical companies, school attended, graduation year, or license/NPI number. The Services return the available “Data” for a Contact. In specific, Profiles of healthcare and medical professionals consist of available contact information (email addresses, direct telephone numbers, cell/mobile phone numbers, fax numbers, and postal addresses to the extent available to Heartbeat). The Data provided by Heartbeat may also include (to the extent available) other information about a healthcare or medical professional, such as specialties, credential obtained, years of experience, whether the professional is a sole proprietor, states in which the professional is licensed, gender, information about pharmaceuticals provided and supplier relationships, education, year graduated, and license/NPI number.",Categories of Personal Information Collected
ra5,"Using the Heartbeat Services via the Site, Users can lookup “Profiles” of Contacts by Users who submit queries to the Heartbeat Prospector by searching for healthcare or medical professionals by full name, specialization, credential, state of licensure, years or experience, whether the individual is a sole proprietor, city, state, zip code, gender, pharmaceuticals provides or relationships with pharmaceutical companies, school attended, graduation year, or license/NPI number. The Services return the available “Data” for a Contact. In specific, Profiles of healthcare and medical professionals consist of available contact information (email addresses, direct telephone numbers, cell/mobile phone numbers, fax numbers, and postal addresses to the extent available to Heartbeat). The Data provided by Heartbeat may also include (to the extent available) other information about a healthcare or medical professional, such as specialties, credential obtained, years of experience, whether the professional is a sole proprietor, states in which the professional is licensed, gender, information about pharmaceuticals provided and supplier relationships, education, year graduated, and license/NPI number.",Categories of Personal Information Shared / Disclosed
ra5,Categories of Personal Information Collected,Categories of Personal Information Collected
ra5,"“Identifiers” such as a real name, alias, postal address, telephone number, email address, and account name.",Categories of Personal Information Collected
ra5,"We collect all the above Identifiers from Users. We collect name, phone number, email address, location (city and country), company name, and job title from Users and about Contacts.",Categories of Personal Information Collected
ra5, ,Categories of Personal Information Collected
ra5,"Information (other than Identifiers already described above) that identifies, relates to, describes, or is capable of being associated with, a particular individual, including, but not limited to",Categories of Personal Information Collected
ra5,Signature,Categories of Personal Information Collected
ra5,Employment information (job title and business contact information).,Categories of Personal Information Collected
ra5,"Bank account number, credit card number, debit card number, or any other financial information. We collect this information from Users.",Categories of Personal Information Collected
ra5,"Context-specific personal information not specifically covered within the other categories in this table: the Heartbeat website uses the Smartlook service operated by Smartlook.com, s.r.o. The Smartlook service records session information showing how visitors use and take action on websites and mobile apps.",Categories of Personal Information Collected
ra5,"Commercial information, including records of products and services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies. We collect this information about Users.",Categories of Personal Information Collected
ra5,Electronic information. The information in this table is almost all in electronic form.,Categories of Personal Information Collected
ra5,Professional or employment-related information (job title and business contact information).,Categories of Personal Information Collected
ra5,Purposes of Use,Categories of Personal Information Collected
ra5,"Users: Identifiers about Users are used for marketing, for opening new user accounts to use Heartbeat’s Services, and to maintain existing accounts. Contacts: Identifiers are used to provide Services to Users. Users query our Services and receive Identifiers of Contacts in response.",Categories of Personal Information Collected
ra5,We may collect signatures on forms used for identity verification purposes for California residents or their agents seeking to exercise individual rights.,Categories of Personal Information Collected
ra5,We collect company name and job title for Contacts. This information is used to provide Services to Users in response to their queries.,Categories of Personal Information Collected
ra5,Payment information is used for paying for Services.,Categories of Personal Information Collected
ra5,The recordings of uses of the Heartbeat website is collected for amongst other things troubleshooting errors and bugs as well as for research and analytics purposes about your use of the Services.,Categories of Personal Information Collected
ra5,"For our accounting records, we maintain records of what purchases Users made, when and for how much.",Categories of Personal Information Collected
ra5,"We may also collect information about your use of the Services (including by using the the Site), such as certain log files, User activity (e.g. pages viewed, the amount of time spent on particular pages, online browsing, clicks, actions, installs, etc.), time stamps, alerts, etc",Categories of Personal Information Collected
ra5,"The Profile personal information we collect about Contacts may include (to the extent available) information about a healthcare or medical professional’s profession or employment, such as specialties, credential obtained, years of experience, whether the professional is a sole proprietor, states in which the professional is licensed, gender, information about pharmaceuticals provided and supplier relationships, education, year graduated, and license/NPI number.",Categories of Personal Information Collected
ra5,	Categories of Recipients to Whom The Personal Information Was Disclosed and Sold,Categories of Personal Information Shared / Disclosed
ra5,Identifiers of Contacts are sold and disclosed to Users.,Categories of Personal Information Shared / Disclosed
