RANumb,Text,Label
ra3,"Last Updated: January 15, 2020",Updated Privacy Policy
ra3,"How We Collect Information\n\nWe collect data that you provide and your device provides automatically when you access the Services and we also collect data that you and your device provide when you access or interact with sites owned by third-parties (“Partners”) and about your interactions with their advertised products and services (e.g. whether you purchase their products or services). We and our Partners may use cookies, tracking pixels and other technologies to recognize you or your device. These technologies act as unique identifiers and allow us to tailor the Services to your specified interests and track your activity across devices that you use. We may use this information to better understand, customize and improve the user experience and to help our Partners do the same and to deliver offers and advertisements that we believe are relevant to your interests.\n\nExamples of the categories of information that may be collected include personal information, demographic information, behavioral information, and indirect information. Sometimes we collect combinations of these types of information:\n\nPersonal Information. Is information that can be used to identify you or any other individual to whom the information may relate. This is information which you are prompted to provide to us. Examples of Personal Information are your name, address, phone number(s) and email address, employment status or other unique information about you which you provide to us during the registration process or through the course of communicating with us. We may collect this same information about other persons when you provide it to us.\nDemographic Information. Is information that may or may not be unique to you in the sense that it refers to selected population characteristics. Examples of demographic information are your zip code, mobile phone carrier, age, gender, salary range, education, marital status, occupation, military service, industry of employment, personal and online interests.\nBehavioral Information. Is information which is automatically collected when you use the Services. Examples of behavior information are the areas of the Services that you visit, what services you access, information about your computer hardware and software, including your IP address, geographic location, browser preference, operating system type, domain names, times that you access the internet, and other websites you have visited.\nThird-Party Information. Is information we acquire from a third-party which may include personal, demographic, behavioral and indirect information. This may also include, but is not limited to, first party cookies, third-party cookies, anonymous cookies, persistent identifiers, email opt-in records and search engine keywords. We may also receive information third parties derive from government entities which publicly post your information. We have no access or control over these cookies and other tracking devices used by third parties including advertisers and networks, internet service providers, data analytics providers or social networks and platforms and we have no responsibility or liability for the policies and practices of these parties.\nIn some cases, we may combine these types of data with Third Party Data. “Third Party Data” includes information that we receive from our Partners. Third Party Data may also include information we use to confirm or supplement the data you or your device provides.",Categories of Personal Information Collected
ra3,"How We Use Information We Collect\n\nWe will use and share the information collected with third parties and service providers to:\n\nProvide, maintain and improve the Services and to deliver the services you may request, process transactions and send you related information, including confirmations, notifications, and invoices;\nRespond to your comments, questions and requests and provide customer service;\nMonitor and analyze trends, usage and activities in connection with the Services;\nTo help our clients and their customers better understand their consumers and potential consumers in order to target and customize marketing, websites and content, and to optimize and measure how their marketing is performing;\nPerform statistical, demographic, and marketing analyses of consumers and their purchasing patterns;\nLink or combine with information we get from others to help understand your interests and provide you with better service and/or more targeted advertisements;\nTo try to locate the same unique users across multiple browsers or devices in order to enable our clients and their customers to better target advertisements to a common group of users;\nTo build various inferenced data segments related to you or the type of content in which you appear to be interested in and we use these Data Segments to help our clients or their customers;\nCreate business and marketing reports, and to show you more relevant advertising, whether through our own services and Services, or on third-party services and websites;\nAdvertising agencies, advertising networks, and other companies who place ads on our Services, may use their own cookies, web beacons, and other technology, to collect information about you and we do not control the use of such technology and have no responsibility for the use of such technology to gather information about you; and\nAdvertise to you directly and indirectly through partner networks, including appending and/or merging information for the purpose of advertising to you on our service as well as other services.\nYour personal information may also be transferred, stored or accessed it other countries where the laws may not provide levels of protection for your personal information equivalent to the protection provided by the laws of your home country.",Categories of Personal Information Collected
ra3,"How We Use Information We Collect\n\nWe will use and share the information collected with third parties and service providers to:\n\nProvide, maintain and improve the Services and to deliver the services you may request, process transactions and send you related information, including confirmations, notifications, and invoices;\nRespond to your comments, questions and requests and provide customer service;\nMonitor and analyze trends, usage and activities in connection with the Services;\nTo help our clients and their customers better understand their consumers and potential consumers in order to target and customize marketing, websites and content, and to optimize and measure how their marketing is performing;\nPerform statistical, demographic, and marketing analyses of consumers and their purchasing patterns;\nLink or combine with information we get from others to help understand your interests and provide you with better service and/or more targeted advertisements;\nTo try to locate the same unique users across multiple browsers or devices in order to enable our clients and their customers to better target advertisements to a common group of users;\nTo build various inferenced data segments related to you or the type of content in which you appear to be interested in and we use these Data Segments to help our clients or their customers;\nCreate business and marketing reports, and to show you more relevant advertising, whether through our own services and Services, or on third-party services and websites;\nAdvertising agencies, advertising networks, and other companies who place ads on our Services, may use their own cookies, web beacons, and other technology, to collect information about you and we do not control the use of such technology and have no responsibility for the use of such technology to gather information about you; and\nAdvertise to you directly and indirectly through partner networks, including appending and/or merging information for the purpose of advertising to you on our service as well as other services.\nYour personal information may also be transferred, stored or accessed it other countries where the laws may not provide levels of protection for your personal information equivalent to the protection provided by the laws of your home country.",Categories of Personal Information Shared / Disclosed
ra3,"Sharing of Information\n\nIn addition to the uses described in “How we Use Information” section above, we may share your data as follows: (i) with other businesses owned by, under common ownership with, or otherwise affiliated with us; (ii) with third parties that are not owned or affiliated with us that are involved in the advertising ecosystem, including advertisers, publishers, data aggregators, measurement and attribution partners, advertising technology partners and enrichment providers whom we cannot directly control; (iii) with service providers who assist us in compliance and verification activities, or provide services such as IT, and data analysis; and (iv) with a third party in the event of a sale or transfer of all or part of our business.\n\nWe may also disclose the data we collect if we believe it is necessary or appropriate: (a) under applicable law, including laws outside your country of residence; (b) to comply with legal process; (c) to respond to requests from public and government authorities including those outside your country of residence; (d) to enforce our terms and conditions and this Privacy Policy; (e) to protect our rights, privacy, safety or property, and/or that of our employees, customers, affiliates, you or others; (f) to protect our operations or those of any of our affiliates; (g) to allow us and/or our affiliates to pursue available remedies or limit the damages that we may sustain; and/or (h) in connection with, or during negotiations of, any merger, sale of company assets, financing or acquisition of all or a portion of our business to another company.",Categories of Personal Information Shared / Disclosed
ra3,"Sharing of Information\n\nIn addition to the uses described in “How we Use Information” section above, we may share your data as follows: (i) with other businesses owned by, under common ownership with, or otherwise affiliated with us; (ii) with third parties that are not owned or affiliated with us that are involved in the advertising ecosystem, including advertisers, publishers, data aggregators, measurement and attribution partners, advertising technology partners and enrichment providers whom we cannot directly control; (iii) with service providers who assist us in compliance and verification activities, or provide services such as IT, and data analysis; and (iv) with a third party in the event of a sale or transfer of all or part of our business.\n\n",Categories of Personal Information Sold
ra3,"Right to Know:  You have the right to request that we disclose to you what categories of personal information we collect about you, how we use your personal information, and whether we share, disclose and/or sell your personal information to third parties.\nRight to Access: You have the right to request a copy of the personal information we have collected about you.",Description of Right to Know PI Collected
ra3,"Right to Delete: You have the right to request that we delete the personal information we have collected from you and maintain in our systems, subject to certain exceptions that permit us to keep your personal information for specific purposes.",Description of Right to Delete
ra3,Right to Opt-Out of Sale: You have the right to opt-out of the sale of your personal information to third parties.,Description of Right to Opt-out of sale of PI
ra3,"Right to Non-Discrimination/Equal Service:  We will not discriminate against you for exercising any of these rights, for example, by charging a different price or denying goods or services. However, we may charge a different price or rate or provide a different level or quality of goods or services when that difference is reasonably related to the value provided to us by the data.",Description of Right to Non-discrimination on exercising rights
ra3,To Exercise Your Rights Under the CCPA\n\nIf you wish to exercise any of these rights you may submit a verifiable consumer request to obtain the specific personal information we have collected about you by emailing us at privacy@fourleafdata.com and include “California Data Subject Rights” in the subject line or calling us at (800) 360-6213.,Methods to exercise rights
ra3,"Additional CCPA Disclosures\n\nBelow is a chart of the categories of personal information which we collect and have collected over the previous twelve months, the categories of sources from which the personal information was collected, the business or commercial purpose for which the information was collected:\n\nCategory of Personal Information	Category of Sources	Commercial Purpose\nIdentifiers	From you directly and from our Partners, clients and data resellers	Digital advertising activities\nInternet or other electronic network activity information  	From you directly or automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities\nGeolocation data  	Automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities\nCommercial information	Our Partners, clients and data resellers	Digital advertising activities\nProfessional or employment-related information  	Our Partners, clients and data resellers	Digital advertising activities\nInferences drawn from any of the foregoing to create a profile about a consumer reflecting the consumer’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes  	From you directly or automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities",Categories of Personal Information Collected
ra3,"Additional CCPA Disclosures\n\nBelow is a chart of the categories of personal information which we collect and have collected over the previous twelve months, the categories of sources from which the personal information was collected, the business or commercial purpose for which the information was collected:\n\nCategory of Personal Information	Category of Sources	Commercial Purpose\nIdentifiers	From you directly and from our Partners, clients and data resellers	Digital advertising activities\nInternet or other electronic network activity information  	From you directly or automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities\nGeolocation data  	Automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities\nCommercial information	Our Partners, clients and data resellers	Digital advertising activities\nProfessional or employment-related information  	Our Partners, clients and data resellers	Digital advertising activities\nInferences drawn from any of the foregoing to create a profile about a consumer reflecting the consumer’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes  	From you directly or automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities",Categories of Personal Information Shared / Disclosed
ra3,"Additional CCPA Disclosures\n\nBelow is a chart of the categories of personal information which we collect and have collected over the previous twelve months, the categories of sources from which the personal information was collected, the business or commercial purpose for which the information was collected:\n\nCategory of Personal Information	Category of Sources	Commercial Purpose\nIdentifiers	From you directly and from our Partners, clients and data resellers	Digital advertising activities\nInternet or other electronic network activity information  	From you directly or automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities\nGeolocation data  	Automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities\nCommercial information	Our Partners, clients and data resellers	Digital advertising activities\nProfessional or employment-related information  	Our Partners, clients and data resellers	Digital advertising activities\nInferences drawn from any of the foregoing to create a profile about a consumer reflecting the consumer’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes  	From you directly or automatically when you interact with the Services or other websites and from our Partners, clients and data resellers	Digital advertising activities",Categories of Personal Information Sold
