RANumb,Text,Label
ra3,"Processing is any operation or set of operations which is performed on personal data or on sets of personal data, whether or not by automated means, such as collection, recording, organisation, structuring, storage, adaptation or alteration, retrieval, consultation, use, disclosure by transmission, dissemination or otherwise making available, alignment or combination, restriction, erasure or destruction.",Categories of Personal Information Sold
ra3,"Processing is any operation or set of operations which is performed on personal data or on sets of personal data, whether or not by automated means, such as collection, recording, organisation, structuring, storage, adaptation or alteration, retrieval, consultation, use, disclosure by transmission, dissemination or otherwise making available, alignment or combination, restriction, erasure or destruction.",Categories of Personal Information Shared / Disclosed
ra3,The Internet pages of Roq.ad use cookies. ,Categories of Personal Information Collected
ra3,"Through the use of cookies, Roq.ad can provide the users of this website with more user-friendly services that would not be possible without the cookie setting.",Categories of Personal Information Collected
ra3,"The website of Roq.ad collects a series of general data and information when a data subject or automated system calls up the website. This general data and information are stored in the server log files. Collected may be (1) the browser types and versions used, (2) the operating system used by the accessing system, (3) the website from which an accessing system reaches our website (so-called referrers), (4) the sub-websites, (5) the date and time of access to the Internet site, (6) an Internet protocol address (IP address), (7) the Internet service provider of the accessing system, and (8) any other similar data and information that may be used in the event of attacks on our information technology systems.\n\nWhen using these general data and information, Roq.ad does not draw any conclusions about the data subject. Rather, this information is needed to (1) deliver the content of our website correctly, (2) optimize the content of our website as well as its advertisement, (3) ensure the long-term viability of our information technology systems and website technology, and (4) provide law enforcement authorities with the information necessary for criminal prosecution in case of a cyber-attack. ",Categories of Personal Information Collected
ra3,"When using these general data and information, Roq.ad does not draw any conclusions about the data subject. Rather, this information is needed to (1) deliver the content of our website correctly, (2) optimize the content of our website as well as its advertisement, (3) ensure the long-term viability of our information technology systems and website technology, and (4) provide law enforcement authorities with the information necessary for criminal prosecution in case of a cyber-attack. ",Categories of Personal Information Shared / Disclosed
ra3,Roq.ad processes received signals to generate cross-device graph. ,Categories of Personal Information Shared / Disclosed
ra3,Roq.ad processes received signals to generate cross-device graph. ,Categories of Personal Information Sold
ra3,"Roq.ad technology may track users visiting websites with simple js script that allows to save common HTTP request data including: browser’s cookie ID, browser’s user agent, hashed IP address of the browser, visited URL, browser’s language, referrer URL.",Categories of Personal Information Collected
ra3,"During the registration for the newsletter, we also store the IP address of the computer system assigned by the Internet service provider (ISP) and used by the data subject at the time of the registration, as well as the date and time of the registration. The collection of this data is necessary in order to understand the (possible) misuse of the email address of a data subject at a later date, and it therefore serves the aim of the legal protection of the controller.",Categories of Personal Information Collected
ra3,"Right of Confirmation\n\nEach data subject shall have the right granted by the European legislator to obtain from the controller the confirmation as to whether or not personal data concerning him or her are being processed. If a data subject wishes to avail himself of this right of confirmation, he or she may, at any time, contact any employee of the controller.\n\nRight of Access\n\nEach data subject shall have the right granted by the European legislator to obtain from the controller free information about his or her personal data stored at any time and a copy of this information. Furthermore, the European directives and regulations grant the data subject access to the following information: the purposes of the processing; the categories of personal data concerned; the recipients or categories of recipients to whom the personal data have been or will be disclosed, in particular recipients in third countries or international organisations; where possible, the envisaged period for which the personal data will be stored, or, if not possible, the criteria used to determine that period; the existence of the right to request from the controller rectification or erasure of personal data, or restriction of processing of personal data concerning the data subject, or to object to such processing; the existence of the right to lodge a complaint with a supervisory authority; where the personal data are not collected from the data subject, any available information as to their source; the existence of automated decision-making, including profiling, referred to in Article 22(1) and (4) of the GDPR and, at least in those cases, meaningful information about the logic involved, as well as the significance and envisaged consequences of such processing for the data subject.\n\nFurthermore, the data subject shall have a right to obtain information as to whether personal data are transferred to a third country or to an international organisation. Where this is the case, the data subject shall have the right to be informed of the appropriate safeguards relating to the transfer.\n\nIf a data subject wishes to avail himself of this right of access, he or she may, at any time, contact any employee of the controller.\n\nRight to Rectification\n\nEach data subject shall have the right granted by the European legislator to obtain from the controller without undue delay the rectification of inaccurate personal data concerning him or her. Taking into account the purposes of the processing, the data subject shall have the right to have incomplete personal data completed, including by means of providing a supplementary statement.\n\nIf a data subject wishes to exercise this right to rectification, he or she may, at any time, contact any employee of the controller.\n\nRight to Erasure (Right to be Forgotten)\n\nEach data subject shall have the right granted by the European legislator to obtain from the controller the erasure of personal data concerning him or her without undue delay, and the controller shall have the obligation to erase personal data without undue delay where one of the following grounds applies, as long as the processing is not necessary: The personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed.\n\nThe personal data are no longer necessary in relation to the purposes for which they were collected or otherwise processed. The data subject withdraws consent to which the processing is based according to point (a) of Article 6(1) of the GDPR, or point (a) of Article 9(2) of the GDPR, and where there is no other legal ground for the processing. The data subject objects to the processing pursuant to Article 21(1) of the GDPR and there are no overriding legitimate grounds for the processing, or the data subject objects to the processing pursuant to Article 21(2) of the GDPR. The personal data have been unlawfully processed. The personal data must be erased for compliance with a legal obligation in Union or Member State law to which the controller is subject. The personal data have been collected in relation to the offer of information society services referred to in Article 8(1) of the GDPR.\n\nIf one of the aforementioned reasons applies, and a data subject wishes to request the erasure of personal data stored by Roq.ad, he or she may, at any time, contact any employee of the controller. An employee of Roq.ad shall promptly ensure that the erasure request is complied with immediately.\n\nWhere the controller has made personal data public and is obliged pursuant to Article 17(1) to erase the personal data, the controller, taking account of available technology and the cost of implementation, shall take reasonable steps, including technical measures, to inform other controllers processing the personal data that the data subject has requested erasure by such controllers of any links to, or copy or replication of, those personal data, as far as processing is not required. An employees of Roq.ad will arrange the necessary measures in individual cases.\n\nRight of Restriction of Processing\n\nEach data subject shall have the right granted by the European legislator to obtain from the controller restriction of processing where one of the following applies. The accuracy of the personal data is contested by the data subject, for a period enabling the controller to verify the accuracy of the personal data. The processing is unlawful and the data subject opposes the erasure of the personal data and requests instead the restriction of their use instead. The controller no longer needs the personal data for the purposes of the processing, but they are required by the data subject for the establishment, exercise or defence of legal claims. The data subject has objected to processing pursuant to Article 21(1) of the GDPR pending the verification whether the legitimate grounds of the controller override those of the data subject.\n\nIf one of the aforementioned conditions is met, and a data subject wishes to request the restriction of the processing of personal data stored by Roq.ad, he or she may at any time contact any employee of the controller. The employee of Roq.ad will arrange the restriction of the processing.\n\nRight to Data Portability\n\nEach data subject shall have the right granted by the European legislator, to receive the personal data concerning him or her, which was provided to a controller, in a structured, commonly used and machine-readable format. He or she shall have the right to transmit those data to another controller without hindrance from the controller to which the personal data have been provided, as long as the processing is based on consent pursuant to point (a) of Article 6(1) of the GDPR or point (a) of Article 9(2) of the GDPR, or on a contract pursuant to point (b) of Article 6(1) of the GDPR, and the processing is carried out by automated means, as long as the processing is not necessary for the performance of a task carried out in the public interest or in the exercise of official authority vested in the controller.\n\nFurthermore, in exercising his or her right to data portability pursuant to Article 20(1) of the GDPR, the data subject shall have the right to have personal data transmitted directly from one controller to another, where technically feasible and when doing so does not adversely affect the rights and freedoms of others.\n\nIn order to assert the right to data portability, the data subject may at any time contact any employee of Roq.ad.\n\nRight to Object\n\nEach data subject shall have the right granted by the European legislator to object, on grounds relating to his or her particular situation, at any time, to processing of personal data concerning him or her, which is based on point (e) or (f) of Article 6(1) of the GDPR. This also applies to profiling based on these provisions.\n\nRoq.ad shall no longer process the personal data in the event of the objection, unless we can demonstrate compelling legitimate grounds for the processing which override the interests, rights and freedoms of the data subject, or for the establishment, exercise or defence of legal claims.\n\nIf Roq.ad processes personal data for direct marketing purposes, the data subject shall have the right to object at any time to processing of personal data concerning him or her for such marketing. This applies to profiling to the extent that it is related to such direct marketing. If the data subject objects to Roq.ad to the processing for direct marketing purposes, Roq.ad will no longer process the personal data for these purposes.\n\nIn addition, the data subject has the right, on grounds relating to his or her particular situation, to object to processing of personal data concerning him or her by Roq.ad for scientific or historical research purposes, or for statistical purposes pursuant to Article 89(1) of the GDPR, unless the processing is necessary for the performance of a task carried out for reasons of public interest.\n\nIn order to exercise the right to object, the data subject may contact any employee of Roq.ad. In addition, the data subject is free in the context of the use of information society services, and notwithstanding Directive 2002/58/EC, to use his or her right to object by automated means using technical specifications.\n\nAutomated Individual Decision-making, Including Profiling\n\nEach data subject shall have the right granted by the European legislator not to be subject to a decision based solely on automated processing, including profiling, which produces legal effects concerning him or her, or similarly significantly affects him or her, as long as the decision (1) is not is necessary for entering into, or the performance of, a contract between the data subject and a data controller, or (2) is not authorised by Union or Member State law to which the controller is subject and which also lays down suitable measures to safeguard the data subject’s rights and freedoms and legitimate interests, or (3) is not based on the data subject’s explicit consent.\n\nIf the decision (1) is necessary for entering into, or the performance of, a contract between the data subject and a data controller, or (2) it is based on the data subject’s explicit consent, Roq.ad shall implement suitable measures to safeguard the data subject’s rights and freedoms and legitimate interests, at least the right to obtain human intervention on the part of the controller, to express his or her point of view and contest the decision.\n\nIf the data subject wishes to exercise the rights concerning automated individual decision-making, he or she may, at any time, contact any employee of Roq.ad.\n\nRight to Withdraw Data Protection Consent\n\nEach data subject shall have the right granted by the European legislator to withdraw his or her consent to processing of his or her personal data at any time.\n\nIf the data subject wishes to exercise the right to withdraw the consent, he or she may, at any time, contact any employee of Roq.ad.",Others
ra3,"Date Last Updated: February 7, 2022.",Updated Privacy Policy
ra3,"Collection of Personal Information\n\nIf you use the Services, we may collect information that identifies, relates to, describes, is reasonably capable of being associated with, or could reasonably be linked, directly or indirectly, with a particular consumer or household (“personal information”). We may have collected the following categories of personal information about you over the past 12 months:\n\nIdentifiers, such as your name, email address, digital identifiers like cookies, mobile advertising identifiers, connected television identifiers and IP address.\nCategories of personal information described in subdivision (e) of California Civil Code Section 1798.80, such as your address.\nCharacteristics of protected classifications under California or federal law, such as your age and gender.\nCommercial information, including records of personal property, products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies.\nInternet or other electronic network activity information, including, but not limited to, browsing history, search history, and information regarding a consumer’s interaction with an internet website, application, or advertisement.\nGeolocation data.\nProfessional or employment-related information.\nInferences drawn from any of the information above to create a profile about a consumer reflecting the consumer’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes.\nWe collect the personal information listed above from the following sources:\n\nFrom you directly.\nService providers who collect information on our behalf.\nYour operating device (such as your computer or mobile device) and your web browser.\nAnalytics providers.\nThird-party advertising networks.",Categories of Personal Information Collected
