RANumb,Text,Label
ra5,"We may work with third parties, including Google Analytics, who collect information about your use of our Website, other websites, and/or online services over time for non-advertising purposes",Description of Right to Know PI sold / shared
ra5,"How we share the information we collect
Sharing for business purposes. We may provide personal information to all categories of third parties and/or service providers listed in this Policy to improve our products and services and to operate our business. We may share all the categories of information listed in this Policy with other companies including Comscore affiliates, subsidiaries, or parent companies as well as third-party data enrichers, data quality aggregators and providers of data matches services:

to operate our products and services or support general operations;
to integrate the products and services of our business partners;
to use third-party cloud services to host our Website, and process and store the information we process about you; and
for any other legitimate business purpose.
Sharing for commercial purposes. We may share information collected under this Policy with:

our customers, which include, among others, media companies including Google, brands, public relations companies, advertising networks, data analytics providers, distribution partners, and social networks, and marketing and advertising agencies; and
joint industry committees (“JICs”) involved in media audience measurement and research.
Under the California Consumer Privacy Act (“CCPA”), these disclosures may qualify as “sales”. ",Description of Right to Know PI sold / shared
ra5,"To the extent that our business model constitutes a “sale” under the CCPA, we “sold” the following categories of personal information in the last 12 months: online identifiers, Internet or other electronic network activity, geolocation information (inferred from IP address), and other information about you that is linked to personal information",Categories of Personal Information Sold
ra5,We “sold” each category to the categories of third parties listed above.,Description of Right to Know PI sold / shared
ra5,"Corporate transactions. In the event of a corporate sale, merger, reorganization, dissolution or similar event, any personal information and data we process from you may become part of the assets we transfer or share in preparation for any such transaction. Any acquirer or successor of Comscore may continue to process personal information consistent with this Privacy Policy.

Compliance and compelled disclosures. We may share personal information:

with public authorities to respond to subpoenas, court orders, and other legal process, or as otherwise required by law;
to protect the rights, privacy, safety, and property of Comscore, our customers, our business partners, or others; and
to exercise our legal rights or defend against legal claims, to enforce our contracts, to investigate, respond to and resolve problems or inquiries (including governmental inquiries), or to permit us to pursue available remedies or limit the damages that we may sustain.",Description of Right to Know PI sold / shared
ra5,"How long we keep the information collected
We store your information for as long as is reasonably necessary for the purposes listed above or as required by applicable local law.",Description of Right to Know PI Collected
ra5,Individuals may also have the right under certain laws to opt out of the “sale” of personal information as defined by that law,Description of Right to Opt-out of sale of PI
ra5,"To exercise your choices about your personal information, including choices which may not be listed above, please visit our  Data Subject Rights Page. You may also contact us by email at DSR@comscore.com, or by phone at 1-833-713-1509.",Methods to exercise rights
ra5,"If you would like to submit a request to opt out of the sale of your personal information, you may also exercise your right on our  Data Subject Rights Page. ",Description of Right to Opt-out of sale of PI
ra5,"We will not discriminate against you for exercising any of the above rights. We may, however, offer you certain financial incentives permitted by applicable law as compensation for allowing us to collect, sell, or maintain your personal information through your participation in our market research efforts.",Description of Right to Non-discrimination on exercising rights
