RANumb,Text,Label
ra3,"Effective Date: September 25, 2023",Updated Privacy Policy
ra3," How We Collect and Use Your Personal Data\nWe respect the privacy of the visitors to our digital properties and the users of our products and Services, and we are committed to protecting it through our compliance with this Policy. We collect personal information when you use our Services.\nPersonal information is any information that identifies or makes an individual identifiable. The definition of personal information (used interchangeably in this Privacy Policy with the term ""personal data"") depends on where you are a resident.\nPersonal Information does not include data that has been effectively irreversibly anonymized or aggregated so that it can no longer enable us or others, whether in combination with other information or otherwise, to identify an individual.\nYour personal data is collected and used by us to support a range of different business purposes. The purposes and types of information we collect are listed in the chart below and should be understood to include uses of your personal data that are compatible with the purposes listed.\nPurpose	The Personal Data We Collect\nTo create an account with us, to manage your account, and to provide you with our Services;	\nContact information, including email address and password, to register with our Site or App;\nProfile data, including your style preference, if you voluntarily choose to provide it for personalization purposes.\nTo fulfill or process orders;	\nIdentity and contact information such as name, phone number, and shipping address, as well as financial information or payment account information, for delivery, returns, refund, sales tax determinations, and payment operations.\nTransaction details, such as return and refund details, gift card number, and order history, in our Services, in order to fulfill basic functions, including processing your payment and return requests, and keeping you informed of the order status and shipping logistics.\nLocation data at an IP address-based level, to tailor your experience in terms of displaying the appropriate local website, language, or user experience.\nAdditional identity information that you provide if you take part in our ""college campus ambassador program,"" such as your school, name, email address, PayPal account, and city, for identity authentication purposes.\nTo provide customer service and support, or to provide you with service-related communications;	\nYour communication history with us via various channels, such as email, phone, social media, mail, instant chat, and our customer service platform, to respond to your requests, as well as to keep you updated about your account and the Services.\nPhotographs you upload to our Services in accordance with our Terms and Conditions, to provide product advice, and to allow you to voluntarily show other potential customers what items may look like when purchased or worn.\nTo undertake marketing, advertising or other promotional activities;	\nContact information, such as phone number and email address, for telemarketing and email marketing purposes.\nNon-directly identifiable device identifiers, operating system information, and cookie information, to direct and measure the effectiveness of the advertising we offer.\nData about how you engage with our Services, such as browsing, adding to your shopping cart, saving items, placing an order, and returns) for market research, statistical analysis, and the display of personalized advertising based on your activity on our site and inferred interests.\nContact and identity information, such as name, email address, and phone number, when you voluntarily enter into a competition, market survey, event, or other marketing campaigns organized by us.\nTo share your personal data with third-party service providers to advertise our Services and/or products on our Site.\nTo improve our product or service, or for personalization;	\nCollect your device information, and usage data on our Site or App for fault analysis, troubleshooting, and system maintenance, as well as setting default options for you, such as language and currency.\nWhen you optionally provide such information, we may collect general personal data that cannot identify you, such as body shape, personal height, chest/waist/hip circumference, and weight. For example, this information may be used by us to recommend clothing sizes or styles, personalization, or to provide fit prediction services for you.\nTo share your personal data within and across our corporate organization for our business needs and personalization.\nCollection of your ""like"" records and votes when prompted as to your preference between two items, to provide preference setting options.\nThe display of information you choose to post on public areas of the Services, for example a customer review.\nTo prevent and investigate fraud and other illegal activities;	\nInformation automatically collected through the Services, such as browser type, device information, operating system, and account setting information for fraud prevention and detection and credit risk reduction.\nLog-in data for risk control and fraud reporting.\nBilling address to verify payment information.\nTo comply with legal or compliance requirements;	\nIdentity information, such as ID- or passport-related information, for customs clearance purposes.\nTransaction history and certain identifying information to handle and resolve legal disputes, for regulatory investigations purposes, and to comply with lawful requests from a competent law enforcement agency or court.\nOther Purposes.	\nWe may use your information for any other purpose disclosed to you prior to you providing us your personal information or which is reasonably necessary to provide the Services or other related products and/or services requested, with your permission or upon your direction.",Categories of Personal Information Collected
ra3,"Purpose: To create an account with us, to manage your account, and to provide you with our Services; ||| The Personal Data We Collect: Contact information, including email address and password, to register with our Site or App; Profile data, including your style preference, if you voluntarily choose to provide it for personalization purposes.\n\nPurpose: To fulfill or process orders; ||| The Personal Data We Collect: Identity and contact information such as name, phone number, and shipping address, as well as financial information or payment account information, for delivery, returns, refund, sales tax determinations, and payment operations. Transaction details, such as return and refund details, gift card number, and order history, in our Services, in order to fulfill basic functions, including processing your payment and return requests, and keeping you informed of the order status and shipping logistics. Location data at an IP address-based level, to tailor your experience in terms of displaying the appropriate local website, language, or user experience. Additional identity information that you provide if you take part in our ""college campus ambassador program,"" such as your school, name, email address, PayPal account, and city, for identity authentication purposes.\n\nPurpose: To provide customer service and support, or to provide you with service-related communications; ||| The Personal Data We Collect: Your communication history with us via various channels, such as email, phone, social media, mail, instant chat, and our customer service platform, to respond to your requests, as well as to keep you updated about your account and the Services. Photographs you upload to our Services in accordance with our Terms and Conditions, to provide product advice, and to allow you to voluntarily show other potential customers what items may look like when purchased or worn.\n\nPurpose: To undertake marketing, advertising or other promotional activities; ||| The Personal Data We Collect: Contact information, such as phone number and email address, for telemarketing and email marketing purposes. Non-directly identifiable device identifiers, operating system information, and cookie information, to direct and measure the effectiveness of the advertising we offer. Data about how you engage with our Services, such as browsing, adding to your shopping cart, saving items, placing an order, and returns) for market research, statistical analysis, and the display of personalized advertising based on your activity on our site and inferred interests. Contact and identity information, such as name, email address, and phone number, when you voluntarily enter into a competition, market survey, event, or other marketing campaigns organized by us. To share your personal data with third-party service providers to advertise our Services and/or products on our Site.\n\nPurpose: To improve our product or service, or for personalization; ||| The Personal Data We Collect: Collect your device information, and usage data on our Site or App for fault analysis, troubleshooting, and system maintenance, as well as setting default options for you, such as language and currency. When you optionally provide such information, we may collect general personal data that cannot identify you, such as body shape, personal height, chest/waist/hip circumference, and weight. For example, this information may be used by us to recommend clothing sizes or styles, personalization, or to provide fit prediction services for you. To share your personal data within and across our corporate organization for our business needs and personalization. Collection of your ""like"" records and votes when prompted as to your preference between two items, to provide preference setting options. The display of information you choose to post on public areas of the Services, for example a customer review.\n\nPurpose: To prevent and investigate fraud and other illegal activities; ||| The Personal Data We Collect: Information automatically collected through the Services, such as browser type, device information, operating system, and account setting information for fraud prevention and detection and credit risk reduction. Log-in data for risk control and fraud reporting. Billing address to verify payment information.\n\nPurpose: To comply with legal or compliance requirements; ||| The Personal Data We Collect: Identity information, such as ID- or passport-related information, for customs clearance purposes. Transaction history and certain identifying information to handle and resolve legal disputes, for regulatory investigations purposes, and to comply with lawful requests from a competent law enforcement agency or court.\n\nPurpose: Other Purposes. ||| The Personal Data We Collect: We may use your information for any other purpose disclosed to you prior to you providing us your personal information or which is reasonably necessary to provide the Services or other related products and/or services requested, with your permission or upon your direction.",Categories of Personal Information Collected
ra3,"Sharing Your Personal Data\nWe may disclose and share your personal information with the parties as described below.\nA. Within Our Corporate Organization . The Company is a part of a corporate organization that has several legal entities, business processes, management structures, and technical systems. We may share your personal information with our related group companies and, in some cases, other affiliates of our corporate group for business maintenance and personalization continuity purposes, for instance, so that you may enjoy a personalized user experience across our digital properties, to provide you with the Services, or to take actions based on your requests or preferences.\nB. Third Party Sellers . Where a third-party seller sells its’ products on the platform and the third-party seller will ship the products to you directly, we may share your personal data (name, address, and telephone number) with them so that they may fulfill your order and provide your personal data to a shipping logistics provider in order to ship the products to you.\nC. Service Providers . We may provide access to or share your personal information with the following types of third-party service providers as set out in the table below:\nSupplier/Service\nProvider/Processor\nServices Offered\nIT system and software service provider	Website hosting services (including cloud storage), mobile app or software optimization services, customer relationship management software, email service providers, or system maintenance services.\nPayment service provider	Third-party payment processing services.\nMarketing and advertising services	Assistance in reaching potential new customers across multiple communications channels or sharing with affiliated companies that promote our products on their websites.\nOrder fulfillment service provider	Provision of logistics, warehousing, and distribution services, return and exchange services, and order status notification services for your purchased items.\nCustomer service provider	Assistance with customer services and support.\nFraud prevention and information security service provider	Identity verification, fraud prevention, or credit risk reduction services to protect our Site/App and our business.\nOther Service providers selected by you	Other third parties, such as size recommendations and fit prediction services providers if you have chosen to help us provide you with product recommendations.\n",Categories of Personal Information Shared / Disclosed
ra3,"Supplier/Service Provider/Processor: IT system and software service provider ||| Services Offered: Website hosting services (including cloud storage), mobile app or software optimization services, customer relationship management software, email service providers, or system maintenance services.\n\nSupplier/Service Provider/Processor: Payment service provider ||| Services Offered: Third-party payment processing services.\n\nSupplier/Service Provider/Processor: Marketing and advertising services ||| Services Offered: Assistance in reaching potential new customers across multiple communications channels or sharing with affiliated companies that promote our products on their websites.\n\nSupplier/Service Provider/Processor: Order fulfillment service provider ||| Services Offered: Provision of logistics, warehousing, and distribution services, return and exchange services, and order status notification services for your purchased items.\n\nSupplier/Service Provider/Processor: Customer service provider ||| Services Offered: Assistance with customer services and support.\n\nSupplier/Service Provider/Processor: Fraud prevention and information security service provider ||| Services Offered: Identity verification, fraud prevention, or credit risk reduction services to protect our Site/App and our business.\n\nSupplier/Service Provider/Processor: Other Service providers selected by you ||| Services Offered: Other third parties, such as size recommendations and fit prediction services providers if you have chosen to help us provide you with product recommendations.\n\n",Categories of Personal Information Shared / Disclosed
ra3,"purposes for which it was provided to them and to the extent necessary for such purposes, in accordance with our written instructions.\nC. To Maintain Legal and Regulatory Compliance . We have the right to disclose your personal information as required by law, or when we believe that disclosure is necessary to protect our rights and/or comply with a judicial proceeding, court order, request from a regulator or any other legal process served on us. We also may disclose your information where we reasonably believe that the disclosure is necessary to enforce our agreements or policies, or if we believe that disclosure will help us protect the rights, property, or safety of the Company or our customers.\nD. Co-Branded Services and Features . Portions of our Services may be offered as part of co-branded services and features. We will share your personal information with our co-branded partners based on your voluntary use of or participation in a co-branded service or feature. The co-branded partners will be identified on the co-branded feature or service, along with an applicable co-branded partner's privacy policy. Use of your personal information by a co-branded partner will be subject to a co-branded partner’s privacy policy. If you wish to opt-out of a co-branded partner’s future use of your personal information, you will need to contact the co-branded partner directly.\nE. Consent . We may disclose your personal information for any purpose with your consent.\nF. Corporate Transactions . We may disclose personal information—including account information, Wallet balance or points information—to a buyer, prospective buyer, corporate affiliate, or other successors in the event of a merger, divestiture, restructuring, reorganization, dissolution, or sale or transfer of some or all of our assets, whether as a going concern or as part of bankruptcy, liquidation, or similar proceeding in which personal information held by us about our Services users is among the assets transferred. You acknowledge and agree to our assignment or transfer of rights to your personal information.",Categories of Personal Information Shared / Disclosed
ra3,"Cookies, Interest-Based Advertising, Ad Choices\nWe may use cookies, tags, web pixels, and similar technologies to automatically collect information on our Services. Cookies or tags are bits of code that allow our technology partners to collect information that usually does not directly identify you. We will request your consent before using cookies or other tracking technologies. Information within this section describes our use of cookies and your ability to control the use of cookies for advertising-related purposes.",Categories of Personal Information Collected
ra3," Cookies . Cookies are small web files that a site or its provider transfers to your device’s hard drive through your web browser that enables the Site’s or provider’s system to recognize your browser and remember certain information.\n""First-party cookies"" are cookies set by us on the Site. ""Third-party cookies"" are cookies set by other companies whose functionality is embedded into our site (For example, those set by Google).",Categories of Personal Information Collected
ra3,"Generally, we use first-party and third-party cookies for the following purposes: to make our Services function properly; to provide a secure browsing experience during your use of our Services; to collect passive information about your use of our Services; to measure how you interact with our marketing campaigns; to help us improve our Services; and to remember your preferences for your convenience.",Categories of Personal Information Collected
ra3,"Generally, we use first-party and third-party cookies for the following purposes: to make our Services function properly; to provide a secure browsing experience during your use of our Services; to collect passive information about your use of our Services; to measure how you interact with our marketing campaigns; to help us improve our Services; and to remember your preferences for your convenience.",Categories of Personal Information Shared / Disclosed
