RANumb,Text,Label
ra5,"Last Updated on October 3, 2023",Updated Privacy Policy
ra5," Information Collection & Use\nGeneral: Evolution Finance may collect and store information about you and others when you register with Evolution Finance, when you use the Services, when you visit Evolution Finance pages or the pages of Evolution Finance properties (e.g., CardHub.com and WalletHub.com) or the pages of certain Evolution Finance partners, and when you enter promotions or sweepstakes conducted, endorsed, or advertised by Evolution Finance.\n\nEvolution Finance uses information for the following general purposes: providing, maintaining, optimizing, and improving our services, developing new services, enhancing the user experience, customizing the advertising, offers and content you see, fulfilling your product and service requests, research and development, managing your customer relationship with us, providing you customer support, contacting you, and providing reports for our internal and external clients and partners.",Categories of Personal Information Collected
ra5,"Registration: Upon registering with Evolution Finance, personal information such as your name, email address, birth date, gender, or ZIP code may be requested. Certain products and services may ask you for additional information, such as your address, phone number, income, Social Security number, details about the financial products you use, driver’s license number or information about your assets. Some of the personal information we collect when you register, like your Social Security number, is required by the credit bureau to verify your identity so we can fulfill your request for a free credit score and credit report. When requesting your credit report and score on your behalf, we do not do a hard inquiry; rather, we do a soft inquiry of your credit report. We may also collect personal information or other information directly from you through various other forms and places throughout the Services, including ""Contact Us"" forms, or when you otherwise interact with us to provide or enhance our Services. You are not anonymous to us when you register with Evolution Finance and sign in to our Services.",Categories of Personal Information Collected
ra5,Transactions: Evolution Finance collects information about your transactions with us and some of our partners. This includes billing and payment information and information about your use of our products and service offerings.,Categories of Personal Information Collected
ra5,This includes billing and payment information and information about your use of our products and service offerings. We share this information with third parties who perform tasks required to complete purchase transactions (such as fulfilling orders and processing credit card payments).,Categories of Personal Information Shared / Disclosed
ra5,"Special Offers and Updates: We use information we collect in providing the Services, including personal information, to match you with offers for financial products and services. Generally, we will display these offers when you access our Services, but we will occasionally send you information on products, services, special deals, or promotions, by email or other electronic messaging.",Categories of Personal Information Collected
ra5,"Automatically Collected Information: Evolution Finance uses cookies, web beacons, and similar technologies to automatically collect and record certain information from the computer, mobile phone, or other device you use to access the Services, including device identifier, technical information about your device, IP address, browser type, browser language, the webpages you request, location information, and the date and time of your request.",Categories of Personal Information Collected
ra5,"Automatically Collected Information: Evolution Finance uses cookies, web beacons, and similar technologies to automatically collect and record certain information from the computer, mobile phone, or other device you use to access the Services, including device identifier, technical information about your device, IP address, browser type, browser language, the webpages you request, location information, and the date and time of your request. When we use third-party tools, those third parties may also collect such information. For more information, please see our Cookie Policy.",Categories of Personal Information Shared / Disclosed
ra5,"Registration: Upon registering with Evolution Finance, personal information such as your name, email address, birth date, gender, or ZIP code may be requested. Certain products and services may ask you for additional information, such as your address, phone number, income, Social Security number, details about the financial products you use, driver’s license number or information about your assets. Some of the personal information we collect when you register, like your Social Security number, is required by the credit bureau to verify your identity so we can fulfill your request for a free credit score and credit report. ",Categories of Personal Information Shared / Disclosed
ra5,Location: We may collect and store information about your device's precise location if you enable your computer or mobile device to share it with us. Evolution Finance will not collect your precise location information without your consent.,Categories of Personal Information Collected
ra5,"Location: We may collect and store information about your device's precise location if you enable your computer or mobile device to share it with us. Evolution Finance will not collect your precise location information without your consent. However, we may ask for your consent to use location-enabled services on your device so that we can collect, share and process information about your device's location to enhance our Services and provide better offers to you, using information like GPS or Wi-Fi access point information",Categories of Personal Information Shared / Disclosed
ra5,"We may also use information like your IP address or other device identifiers for approximate location information, like your city or state.",Categories of Personal Information Collected
ra5,"Public Content: Your reviews, comments, questions and answers, posts, followers, groups, financial products in your Wallet, businesses and professionals that you have done business with, topics and users you follow, profile information (including your name), and any other information that you post to the Service are meant for public consumption.",Categories of Personal Information Collected
ra5,"Public Content: Your reviews, comments, questions and answers, posts, followers, groups, financial products in your Wallet, businesses and professionals that you have done business with, topics and users you follow, profile information (including your name), and any other information that you post to the Service are meant for public consumption. We may display this content on the Service, collect and store it, and further distribute it to a wider audience through third party sites and services. ",Categories of Personal Information Shared / Disclosed
ra5,"Other Users: We receive information about you from other users through their use of the Service, such as when they follow you, comment on your posts, ask you questions, mention you, or send you messages.",Categories of Personal Information Collected
ra5,"Messages: If you exchange messages with others through the Service, we may store these messages in order to deliver them and allow you to manage them. If you send information from the Service to your phone via SMS text message, we may log your phone number, phone carrier, and the date and time that the message was processed.",Categories of Personal Information Collected
ra5,"When you send email or other communications to Evolution Finance, we may retain those communications in order to process your inquiries, respond to your requests and improve our services. ",Categories of Personal Information Collected
ra5,"As part of our credit monitoring service, you may also receive SMS text messages, push alerts on your phone, and emails when there is a credit or savings alert. These alert messages will also be logged.",Categories of Personal Information Collected
ra5,Other Sites: We offer some of our services on or through other web sites. Personal information that you provide to those sites may be sent to Evolution Finance in order to deliver the service. ,Categories of Personal Information Collected
ra5,"You can also connect your Evolution Finance account to your accounts on third party services like Facebook or Twitter, in which case we may collect and store information identifying your account with the third-party service as well as other information from these third-party services that you have given us permission to access (e.g., name, date of birth, profile picture and friends’ birthdays). These features may collect your IP address, which page you are visiting on our site, and may set a cookie to enable the feature to function properly. Social media features and widgets are either hosted by a third party or hosted directly on our site",Categories of Personal Information Collected
ra5,We use the information to help you connect and share public content with your friends and followers.,Categories of Personal Information Collected
ra5,"Information Provided by Third Parties about You: Evolution Finance may supplement the information we collect about you with information from third parties in order to enhance our ability to serve you, to tailor our content to you and to offer you opportunities to consider financial products or services that we believe may be of interest to you. This includes, for example, the free credit report and free credit score we may obtain on your behalf when you register for the Service from a credit bureau (e.g., TransUnion). Examples of other sources from which we may collect personal information include our business partners, publicly available sources, data providers, other users, and social media platforms that you use to log into the Services. ",Categories of Personal Information Collected
