RANumb,Text,Label
ra3,"July 1, 2023",Updated Privacy Policy
ra3,"Collection of Information\nWe collect Personal Data and non-Personal Data about you and your vehicle from our Platforms or services, as described below, and about our employees (including job applicants, prospects, owners, directors, and officers of Nissan). Nissan may create, use and disclose de-identified information (that is, information in which all individual identifiers have been removed). If we do so, we will take reasonable measures so that the de-identified data cannot be associated with any individual, maintain and use such data only in a de-identified state, and not attempt to re-identify the de-identified data.\nInformation you Provide\nWhat information does Nissan collect from you?\nNissan collects information that may identify, relate to, describe, or be capable of being associated with or reasonably linked, directly or indirectly, with a particular identified or identifiable person or household (“Personal Data”). For more details on the exact Personal Data we collect, please refer to the table below. Personal Data we might collect includes data such as the following:\n \n\ncontact information, such as your name, email address, phone number, mailing address\npayment information, such as credit card number (if you make a purchase on the sites or apps)\ngeolocation, which may be collected from your connected vehicle, your device’s connection to a wireless system, or inferred from your IP address and/or your postal code\ndemographic information such as your zip code, age, date of birth, or gender\nyour social security number as an employee, or, in limited circumstances (e.g., if you win a sweepstakes or prize for government tax purposes)\nservice or warranty information regarding vehicles\nemployment and related information, such as employee identification number National or State Identification Numbers, and dependent information for the administration of certain employee benefits or programs\nother information identified in this Privacy Notice\n \n\nHow does Nissan collect Personal Data?\nNissan collects Personal Data in different ways, such as when:\n\n \n\nRegister for, purchase or use products or services from any of our Platforms, including when you buy a car and enroll in a program or purchase a connected vehicle and accept related terms\nPost in public spaces, such as social media sites, or on any of our Platforms\nSign up to receive emails or texts\nParticipate in sweepstakes, special events, promotions, surveys, blogs or chats\nApply for a job with us\nProvide information as part of your employment by us\nVisit sites that utilize cookies or other online trackers\nAre a contractor\n \n\nNissan receives Personal Data through vehicles and services as described below and also receives Personal Data about you from other parties. For example, our affiliates, business partners, service providers or other third parties, including authorized dealers, may give us information about you or you may be included as an emergency contact for a customer. Such information may be collected online, offline or from publicly or commercially available resources.  We also receive email addresses or other information when users elect to refer or email a friend from our Platforms, which is a function available on our Design Your Vehicle page and may be made available elsewhere.\n\nNissan also may combine information it collects with data it receives from other sources. For example, we may combine information we have collected offline with information we collect from our Platforms or services. We also may combine information we get from a third party with information we already have.\nInformation we collect through cookies, other online trackers, and log files\nWe use cookies and other web-based data collection technologies to:\n\nHelp you navigate our website and apps\nPersonalize and provide a more convenient experience to you\nAnalyze which pages you visit, and which features you use\nDetermine pages you visit prior to and after visiting our website to help us customize and target our advertising\nProvide features such as social sharing widgets and videos\nMarket to you and measure advertising and promotional effectiveness\nAssess which areas of our site you visit to remarket to you after you visit our site\nProvide content to you from our third party partners\nWe automatically gather server log file information when you visit our websites. This includes IP address, browser type, referring and exit web pages, and your operating system. We do this to better understand how our website operates, administer our website and our technical solutions, and understand how our website visitors navigate through our websites and technical solutions.\n\nWe may further analyze information we gather online from you to improve the online experience, resources, and tools we provide to our users.\n\nWith the exception of cookies that are required for our websites to operate, you can choose which types of cookies Nissan websites set on your device by interacting with a cookie consent banner available on our sites or by clicking on Cookie Settings. Below are the categories of cookies we use:\n\nRequired – These cookies are necessary for the website to function and cannot be switched off. They are usually only set in response to actions made by you which amount to a request for services, such as setting your privacy preferences, logging in or filling in forms. You may be able to set your browser to block or alert you about these cookies, but some parts of the site will then not work properly\nPerformance – These cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site\nTargeting – These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant advertisements on other sites and may uniquely identify your browser and internet device",Categories of Personal Information Collected
ra3,Targeting – These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant advertisements on other sites and may uniquely identify your browser and internet device,Categories of Personal Information Shared / Disclosed
ra3,"Information collected through Nissan vehicles and services\nIn addition to information collected on our Platforms, Nissan and its service providers may collect and record information about you and your vehicle from several different sources, including:\n\n• when you or the dealer provide it to us when you buy, lease or service a Nissan vehicle\n• from calls or emails with us or our third party service providers\n• from our wireless or satellite carriers\n• from connected vehicles\n\nIf you have a connected vehicle, your vehicle may be equipped with NissanConnect, which electronically transmits data generated by your vehicle. This could include data collected in the context of a trial period or demonstration mode. We may obtain vehicle and driving information when you use or subscribe to NissanConnect, such as:\n\n• the vehicle’s operation including, without limitation, Vehicle Identification Number (VIN), geolocation and navigation information, speed and distance information, driving habit and style, battery use management information (for electric vehicles), battery charging history (for electric vehicles), battery deterioration information (for electric vehicles), electrical system functions, diagnostic trouble codes, maintenance conditions, software version information, and other data\n• your use of the vehicle and any corresponding services, websites and smartphone applications\n• vehicle status information (e.g., information about door locks, open doors, engine status, etc.)\n• data about accidents involving the vehicle (e.g., the direction from which the vehicle was hit, and which air bags have deployed)",Categories of Personal Information Collected
ra3,"By activating, registering, subscribing, or using any of the services offered by NissanConnect, or by operating or occupying a vehicle that is utilizing such services you agree to Nissan collecting and using the information collected for various purposes as described in this Privacy Notice and in the NissanConnect Services Subscriber Terms and Conditions. Nissan may ask for additional consent in some situations.",Categories of Personal Information Collected
ra3,"How does Nissan collect Usage Data?\nUsage data may be collected by Nissan or its third-party providers automatically through “cookies,” log files and other tracking tools and technology embedded within our Platforms. This information may be collected over time and across devices. Nissan uses this information to administer and improve its Platforms and to improve the services provided to you.\n\nA cookie is a piece of data stored on the user's device containing information about the user. If a user rejects or deletes the cookie, use of our websites may be adversely impacted, and functionality may be unavailable or limited in some areas of our websites. Cookies also enable us to track and aggregate data about the way you navigate our Platforms in some cases. By doing this, we can better target the interests of our users and enhance their experience on our Platforms.\n\nNissan or our service providers or other third parties may use web logs or pixel tags, and/or other tracking technologies (sometimes referred to as “smart cookies”) on your computer or other device. Smart cookies are images embedded in a webpage or e-mail for the purpose of measuring and analyzing usage and activity. Our websites, or third-party service providers acting on our behalf, may use smart cookies to help us analyze usage and improve our functionality. Some cookies and other technologies may serve to recall Personal Data previously provided by a user.",Categories of Personal Information Collected
ra3,"How does Nissan collect Usage Data?\nUsage data may be collected by Nissan or its third-party providers automatically through “cookies,” log files and other tracking tools and technology embedded within our Platforms. This information may be collected over time and across devices. Nissan uses this information to administer and improve its Platforms and to improve the services provided to you.\n\nA cookie is a piece of data stored on the user's device containing information about the user. If a user rejects or deletes the cookie, use of our websites may be adversely impacted, and functionality may be unavailable or limited in some areas of our websites. Cookies also enable us to track and aggregate data about the way you navigate our Platforms in some cases. By doing this, we can better target the interests of our users and enhance their experience on our Platforms.\n\nNissan or our service providers or other third parties may use web logs or pixel tags, and/or other tracking technologies (sometimes referred to as “smart cookies”) on your computer or other device. Smart cookies are images embedded in a webpage or e-mail for the purpose of measuring and analyzing usage and activity. Our websites, or third-party service providers acting on our behalf, may use smart cookies to help us analyze usage and improve our functionality. Some cookies and other technologies may serve to recall Personal Data previously provided by a user.",Categories of Personal Information Shared / Disclosed
ra3,"Use of information\nNissan uses Personal Data in various ways, such as to:\n\nidentify you in order to respond to requests, provide services, personalize information we provide to you\nadvise you of important safety-related information\nprocess orders and provide products or services to you or your vehicle (including, but not limited to, sharing that information with roadside assistance providers, emergency service providers, or others, as needed as part of our delivery of services) and to perform our contractual and other obligations\nrespond to your questions and requests, such as brochure and information requests, or to notify you if you have won a contest\ncommunicate with you about your account or our relationship, such as making announcements about the Platforms or our privacy policies and terms\nuse your contact information, location information, account and order history, vehicle performance data, and clickstream data to deliver marketing messages and offer you new or additional products or services (these marketing messages might be for third party offers or products we think you might find interesting)\nsend push notifications and other information through our Platforms\nenable security measures (such as to protect Nissan, vehicles, our Platforms, our customers, employees, business partners, and the general public)\nperform an analysis of service usage and maintenance conditions and to help you to maintain the vehicle\nevaluate and improve vehicle quality and any services related to the vehicle\nadminister warranties and recalls, review service needs, and undertake other operational functions\nprevent fraud or misuse of your vehicle or any related services\nperform market research and analysis including analyzing and organizing information about you or your vehicle in order to better coordinate and target offers and information that may be of interest to you or assist us in our operations\ncomply with the law and any and all legal requirements, including valid court orders\ndesign, improve and administer our Platforms\nhelp us customize and serve targeted advertising based on the needs and interests of our customers\ndetermine aggregate product usage by combining personal and other non-Personal Data with, and comparing it to, corresponding data gathered from other Nissan vehicle owners\nundertake other purposes if we anonymize information so that it no longer reasonably identifies you or your vehicle\nrecruit and evaluate job applicants and candidates for employment and to conduct background checks\nengage in the ordinary course of employment (e.g., facilitate onboarding processes, manage pay compensation, provide benefits, review performance) and for other internal human resources purposes",Categories of Personal Information Collected
ra3,"Use of information\nNissan uses Personal Data in various ways, such as to:\n\nidentify you in order to respond to requests, provide services, personalize information we provide to you\nadvise you of important safety-related information\nprocess orders and provide products or services to you or your vehicle (including, but not limited to, sharing that information with roadside assistance providers, emergency service providers, or others, as needed as part of our delivery of services) and to perform our contractual and other obligations\nrespond to your questions and requests, such as brochure and information requests, or to notify you if you have won a contest\ncommunicate with you about your account or our relationship, such as making announcements about the Platforms or our privacy policies and terms\nuse your contact information, location information, account and order history, vehicle performance data, and clickstream data to deliver marketing messages and offer you new or additional products or services (these marketing messages might be for third party offers or products we think you might find interesting)\nsend push notifications and other information through our Platforms\nenable security measures (such as to protect Nissan, vehicles, our Platforms, our customers, employees, business partners, and the general public)\nperform an analysis of service usage and maintenance conditions and to help you to maintain the vehicle\nevaluate and improve vehicle quality and any services related to the vehicle\nadminister warranties and recalls, review service needs, and undertake other operational functions\nprevent fraud or misuse of your vehicle or any related services\nperform market research and analysis including analyzing and organizing information about you or your vehicle in order to better coordinate and target offers and information that may be of interest to you or assist us in our operations\ncomply with the law and any and all legal requirements, including valid court orders\ndesign, improve and administer our Platforms\nhelp us customize and serve targeted advertising based on the needs and interests of our customers\ndetermine aggregate product usage by combining personal and other non-Personal Data with, and comparing it to, corresponding data gathered from other Nissan vehicle owners\nundertake other purposes if we anonymize information so that it no longer reasonably identifies you or your vehicle\nrecruit and evaluate job applicants and candidates for employment and to conduct background checks\nengage in the ordinary course of employment (e.g., facilitate onboarding processes, manage pay compensation, provide benefits, review performance) and for other internal human resources purposes",Categories of Personal Information Shared / Disclosed
ra3,"Categories of information we collect and disclose\nThe following chart provides information about the types of Personal Data we collect, the categories of sources from whom we collected the information, the business or commercial purposes for which we collected the information, whether the information has been disclosed for a business purpose, and the third parties to whom we have disclosed this information for a business purpose in the last 12 months.\nTypes of Personal Data collected	Categories of Sources for collection	Business or commercial purposes for collection	Disclosed for a Business Purpose?	Third parties to whom Disclosed for Business Purpose \nTypes of Personal Data collectedIdentifiers such as: a real name, alias, postal address, unique personal identifier, online identifier, Internet Protocol address, signature, email address, account name, or other similar identifiers	Categories of Sources for collectionDirect contact with users through the Platforms, phone, email, and social media from third party service providers	Business or commercial purposes for collectionAs described above (e.g., to provide you with products and services and for internal purposes)	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, marketing and promotional partners, and third parties for operational purposes (e.g., dealers)\nTypes of Personal Data collectedFinancial information such as: bank account number, credit card number, or debit card number	Categories of Sources for collectionDirect contact with users through the website, phone, email, and social media; from affiliates and third parties such as NMAC, dealerships, and credit reporting entities	Business or commercial purposes for collectionAs described above (e.g., to provide you with products, complete transactions, and for internal purposes)	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers and affiliates\nTypes of Personal Data collectedProfessional or employment-related information (See Employee Privacy Notice here)\nCategories of Sources for collectionDirect contact with users through the website, phone, email, and social media and from service providers assisting in filling open positions	Business or commercial purposes for collectionTo process applications for potential employment, for internal employment, and employee benefit purposes	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, and, where permitted or with consent, third parties such as future employers or pursuant to legal request\nTypes of Personal Data collectedCommercial information, including: records of personal property, products, or services, which have been purchased, obtained, or considered; or records of other purchasing or consuming histories or tendencies	Categories of Sources for collectionWebsite, cookies, and other tracking technologies; affiliates; and third parties such as dealerships or service providers	Business or commercial purposes for collectionAs described elsewhere (e.g., internal purposes and marketing purposes)	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, and marketing and promotional partners\nTypes of Personal Data collectedInternet or other electronic network activity information, including, but not limited to: browsing history, search history, and information regarding a consumer’s interaction with a website, application, or advertisement	Categories of Sources for collectionPlatform use	Business or commercial purposes for collectionAs described above regarding cookies (e.g., internal purposes and marketing purposes)	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, and marketing and promotional partners\nTypes of Personal Data collectedInformation collected directly from vehicles	Categories of Sources for collectionNissanConnect	Business or commercial purposes for collectionAs described above	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, third parties for marketing purposes, and service providers for the provision of services\nTypes of Personal Data collectedGeolocation data	Categories of Sources for collectionPlatforms, including: websites, applications, and NissanConnect	Business or commercial purposes for collectionAs described above regarding cookies (e.g., internal, marketing, warranty, and other operational and business purposes)	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, and marketing and promotional partners\nTypes of Personal Data collectedInferences drawn from any Personal Data collected to create a profile about a consumer reflecting the consumer’s preferences, characteristics, psychological trends, predispositions, behavior, attitudes, intelligence, abilities, and aptitudes	Categories of Sources for collectionThe original sources are the above sources of the underlying data that is compiled	Business or commercial purposes for collectionAs described above, in order to facilitate more targeted marketing, as well as for internal reporting and analytics purposes	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, marketing and promotional partners, and third parties for operational purposes (e.g., dealers)\nTypes of Personal Data collectedNissan employee data, including: employee identification number, employee identifiers, address details, contact information, employment details, job location, financial or payroll related information, and other potentially Sensitive Personal Data including: National or State Identification Numbers for various employment-related purposes, background checks, and dependent information for the administration of certain employee benefits or programs	Categories of Sources for collectionDirect contact with Nissan employees	Business or commercial purposes for collectionTo conduct background checks, and for other purposes in the ordinary course of employment (e.g., to facilitate onboarding processes, manage pay compensation, provide benefits, review performance)	Disclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service providers, marketing and promotional partners, and third parties for operational purposes (e.g., dealers)\nTypes of Personal Data collectedSensitive personal information, including driver’s license number, national or state identification number, citizenship status, immigration status, race, national origin, religious or philosophical beliefs, sexual orientation, sexual activity, precise geolocation, health diagnosis data, and genetic information.\nCategories of Sources for collectionDirect contact with users and Nissan employees.\nBusiness or commercial purposes for collectionTo provide connected vehicle services that might utilize or rely on geolocation data, facilitate more targeted marketing, as well as for internal reporting and analytics purposes, and for other purposes in the ordinary course of employment or the provision of other services according to the terms that govern those programs.\nDisclosed for a Business Purpose?Yes	Third parties to whom Disclosed for Business Purpose Service Providers or affiliates (including relevant Service Providers) where permitted or with consent, including Nissan’s operational or direct marketing purposes.",Categories of Personal Information Collected
