RANumb,Text,Label
ra5,"Effective August 11, 2020",Updated Privacy Policy
ra5,"Change
Changes to the Privacy Policy apply to your use of our Services after the â€œeffective date.â€

LinkedIn (â€œweâ€ or â€œusâ€) can modify this Privacy Policy, and if we make material changes to it, we will provide notice through our Services, or by other means, to provide you the opportunity to review the changes before they become effective. If you object to any changes, you may close your account.

You acknowledge that your continued use of our Services after we publish or send a notice about our changes to this Privacy Policy means that the collection, use and sharing of your personal data is subject to the updated Privacy Policy, as of its effective date.",Updated Privacy Policy
ra5,"Data We Collect
1.1 Data You Provide To Us
You provide data to create an account with us.

Registration
To create an account you need to provide data including your name, email address and/or mobile number, and a password. If you register for a premium Service, you will need to provide payment (e.g., credit card) and billing information.",Categories of Personal Information Collected
ra5,"Profile
You have choices about the information on your profile, such as your education, work experience, skills, photo, city or area and endorsements. You donâ€™t have to provide additional information on your profile; however, profile information helps you to get more from our Services, including helping recruiters and business opportunities find you. Itâ€™s your choice whether to include sensitive information on your profile and to make that sensitive information public. ",Categories of Personal Information Collected
ra5,"You give other data to us, such as by syncing your address book or calendar.

Posting and Uploading
We collect personal data from you when you provide, post or upload it to our Services, such as when you fill out a form, (e.g., with demographic data or salary), respond to a survey, or submit a resume or fill out a job application on our Services. If you opt to import your address book, we receive your contacts (including contact information your service provider(s) or app automatically added to your address book when you communicated with addresses or numbers not already in your list).

If you sync your contacts or calendars with our Services, we will collect your address book and calendar meeting information to keep growing your network by suggesting connections for you and others, and by providing information about events, e.g. times, places, attendees and contacts.",Categories of Personal Information Collected
ra5,"Data From Others
Others may post or write about you.

Content and News
You and others may post content that includes information about you (as part of articles, posts, comments, videos) on our Services. We also may collect public information about you, such as professional-related news and accomplishments, and make it available as part of our Services, including, as permitted by your settings, in notifications to others of mentions in the news.",Categories of Personal Information Collected
ra5,"Partners
We receive personal data (e.g., your job title and work email address) about you when you use the services of our customers and partners, such as employers or prospective employers and applicant tracking systems providing us job application data.

Related Companies and Other Services
We receive data about you when you use some of the other services provided by us or our affiliates, including Microsoft. For example, you may choose to send us information about your contacts in Microsoft apps and services, such as Outlook, for improved professional networking activities on our Services

1.3 Service Use
We log your visits and use of our Services, including mobile apps.

We log usage data when you visit or otherwise use our Services, including our sites, app and platform technology, such as when you view or click on content (e.g., learning video) or ads (on or off our sites and apps), perform a search, install or update one of our mobile apps, share articles or apply for jobs. We use log-ins, cookies, device information and internet protocol (â€œIPâ€) addresses to identify you and log your use.",Categories of Personal Information Collected
ra5,"Cookies and Similar Technologies
We collect data through cookies and similar technologies.

As further described in our Cookie Policy, we use cookies and similar technologies (e.g., pixels and ad tags) to collect data (e.g., device IDs) to recognize you and your device(s) on, off and across different services and devices where you have engaged with our Services. ",Categories of Personal Information Collected
ra5,We also allow some others to use cookies as described in our Cookie Policy.,Categories of Personal Information Shared / Disclosed
ra5," If you are outside the Designated Countries, we also collect (or rely on others who collect) information about your device where you have not engaged with our Services (e.g., ad ID, IP address, operating system and browser information) so we can provide our Members with relevant ads and better understand their effectiveness",Categories of Personal Information Collected
ra5,You can opt out from our use of data from cookies and similar technologies that track your behavior on the sites of others for ad targeting and other ad-related purposes.,Description of Right to Opt-out of sale of PI
ra5,"Your Device and Location
We receive data through cookies and similar technologies

When you visit or leave our Services (including some plugins and our cookies or similar technology on the sites of others), we receive the URL of both the site you came from and the one you go to and the time of your visit. We also get information about your network and device (e.g., IP address, proxy server, operating system, web browser and add-ons, device identifier and features, cookie IDs and/or ISP, or your mobile carrier). If you use our Services from a mobile device, that device will send us data about your location based on your phone settings. ",Categories of Personal Information Collected
ra5,"Messages
If you communicate through our Services, we learn about that.

We collect information about you when you send, receive, or engage with messages in connection with our Services. For example, if you get a LinkedIn connection request, we track whether you have acted on it and will send you reminders. We also use automatic scanning technology on messages to support and protect our site. For example, we use this technology to suggest possible responses to messages and to manage or block content that violates our User Agreement or Professional Community Policies from our Services.",Categories of Personal Information Collected
ra5,"Workplace and School Provided Information
When your organization (e.g., employer or school) buys a premium Service for you to use, they give us data about you.

Others buying our Services for your use, such as your employer or your school, provide us with personal data about you and your eligibility to use the Services that they purchase for use by their workers, students or alumni. For example, we will get contact information for â€œCompany Pageâ€ administrators and for authorizing users of our premium Services, such as our recruiting, sales or learning products.",Categories of Personal Information Collected
ra5," Sites and Services of Others
We get data when you visit sites that include our ads, cookies or some of our plugins or when you log-in to othersâ€™ services with your LinkedIn account.

We receive information about your visits and interaction with services provided by others when you log-in with LinkedIn or visit othersâ€™ services that include some of our plugins (such as â€œApply with LinkedInâ€) or our ads, cookies or similar technologies.",Categories of Personal Information Collected
ra5,"How We Use Your Data
We use your data to provide, support, personalize and develop our Services.",Categories of Personal Information Collected
ra5,"We use the data that we have about you to provide and personalize our Services, including with the help of automated systems and inferences we make, so that our Services (including ads) can be more relevant and useful to you and others.",Categories of Personal Information Collected
ra5,"We use data about you (such as your profile, profiles you have viewed or data provided through address book uploads or partner integrations) to help others find your profile, suggest connections for you and others (e.g. Members who share your contacts or job experiences) and enable you to invite others to become a Member and connect with you. You can also opt-in to allow us to use your precise location or proximity to others for certain tasks (e.g. to suggest other nearby Members for you to connect with, calculate the commute to a new job, or notify your connections that you are at a professional event).",Categories of Personal Information Collected
ra5,"We use the data we have about you (e.g., data you provide, data we collect from your engagement with our Services and inferences we make from the data we have about you), to personalize our Services for you, such as by recommending or ranking relevant content and conversations on our Services. We also use the data we have about you to suggest skills you could add to your profile and skills that you might need to pursue your next opportunity. So, if you let us know that you are interested in a new skill (e.g., by watching a learning video), we will use this information to personalize content in your feed, suggest that you follow certain members on our site, or suggest related learning content to help you towards that new skill. We use your content, activity and other data, including your name and photo, to provide notices to your network and others.",Categories of Personal Information Collected
ra5,"We use your content, activity and other data, including your name and photo, to provide notices to your network and others.",Categories of Personal Information Shared / Disclosed
ra5,"We will use your data to recommend jobs or mentees, show you and others relevant professional contacts (e.g., who work at a company, in an industry, function or location or have certain skills and connections)",Categories of Personal Information Collected
ra5, You can signal that you are interested in changing jobs and share information with recruiters. We will use your data to recommend jobs to you and you to recruiters.,Categories of Personal Information Collected
ra5,You can signal that you are interested in changing jobs and share information with recruiters. We will use your data to recommend jobs to you and you to recruiters. ,Categories of Personal Information Shared / Disclosed
ra5,"We sell premium Services that provide our customers and subscribers with customized-search functionality and tools (including messaging and activity alerts) as part of our talent, marketing and sales solutions. Customers can export limited information from your profile, such as name, headline, current company, current title, and general location (e.g., Dublin), such as to manage sales leads or talent, unless you opt-out.",Categories of Personal Information Sold
ra5,"Customers can export limited information from your profile, such as name, headline, current company, current title, and general location (e.g., Dublin), such as to manage sales leads or talent, unless you opt-out",Description of Right to Opt-out of sale of PI
ra5,"Customers can export limited information from your profile, such as name, headline, current company, current title, and general location (e.g., Dublin), such as to manage sales leads or talent, unless you opt-out.",Methods to exercise rights
ra5,"Premium Services customers can store information they have about you in our premium Services, such as a resume or contact information or sales history. ",Categories of Personal Information Collected
ra5,"We target (and measure the performance of) ads to Members, Visitors and others both on and off our Services directly or through a variety of partners, using the following data, whether separately or combined:

Data from advertising technologies on and off our Services, pixels, ad tags, cookies, and device identifiers;
Member-provided information (e.g., profile, contact information, title and industry);
Data from your use of our Services (e.g., search history, feed, content you read, who you follow or is following you, connections, groups participation, page visits, videos you watch, clicking on an ad, etc.), including as described in Section 1.3;
Information from advertising partners, vendors and publishers ; and
Information inferred from data described above (e.g., using job titles from a profile to infer industry, seniority, and compensation bracket; using graduation dates to infer age or using first names or pronoun usage to infer gender; using your feed activity to infer your interests; or using device data to recognize you as a Member).",Categories of Personal Information Collected
ra5,"We target (and measure the performance of) ads to Members, Visitors and others both on and off our Services directly or through a variety of partners, using the following data, whether separately or combined:

Data from advertising technologies on and off our Services, pixels, ad tags, cookies, and device identifiers;
Member-provided information (e.g., profile, contact information, title and industry);
Data from your use of our Services (e.g., search history, feed, content you read, who you follow or is following you, connections, groups participation, page visits, videos you watch, clicking on an ad, etc.), including as described in Section 1.3;
Information from advertising partners, vendors and publishers ; and
Information inferred from data described above (e.g., using job titles from a profile to infer industry, seniority, and compensation bracket; using graduation dates to infer age or using first names or pronoun usage to infer gender; using your feed activity to infer your interests; or using device data to recognize you as a Member).",Categories of Personal Information Shared / Disclosed
ra5,"If you take a social action (such as like, comment or share) on these ads, your action is associated with your name and viewable by others, including the advertiser",Categories of Personal Information Collected
ra5," If you take a social action (such as like, comment or share) on these ads, your action is associated with your name and viewable by others, including the advertiser",Categories of Personal Information Shared / Disclosed
ra5,We adhere to self-regulatory principles for interest-based advertising and participate in industry opt-outs from such ads.,Description of Right to Opt-out of sale of PI
ra5,You can also opt-out specifically from our uses of certain categories of data to show you more relevant ads. ,Description of Right to Opt-out of sale of PI
ra5,We adhere to self-regulatory principles for interest-based advertising and participate in industry opt-outs from such ads. ,Methods to exercise rights
ra5,You can also opt-out specifically from our uses of certain categories of data to show you more relevant ads,Methods to exercise rights
ra5,"Info to Ad Providers
We do not share your personal data with any third-party advertisers or ad networks except for: (i) hashed IDs or device identifiers (to the extent they are personal data in some countries); (ii) with your separate permission (e.g., in a lead generation form) or (iii) data already visible to any users of the Services (e.g., profile)",Categories of Personal Information Shared / Disclosed
ra5,Advertising partners can associate personal data collected by the advertiser directly from you with hashed IDs or device identifiers received from us.,Categories of Personal Information Shared / Disclosed
ra5,"Service Development
We use data, including public feedback, to conduct research and development for our Services in order to provide you and others with a better, more intuitive and personalized experience, drive membership growth and engagement on our Services, and help connect professionals to each other and to economic opportunity.",Categories of Personal Information Collected
ra5,"Other Research
We seek to create economic opportunity for Members of the global workforce and to help them be more productive and successful. We use the personal data available to us to research social, economic and workplace trends, such as jobs availability and skills needed for these jobs and policies that help bridge the gap in various industries and geographic areas",Categories of Personal Information Collected
ra5,"Other Research
We seek to create economic opportunity for Members of the global workforce and to help them be more productive and successful. We use the personal data available to us to research social, economic and workplace trends, such as jobs availability and skills needed for these jobs and policies that help bridge the gap in various industries and geographic areas. In some cases, we work with trusted third parties to perform this research, under controls that are designed to protect your privacy. We publish or allow others to publish economic insights, presented as aggregated data rather than personal data.",Categories of Personal Information Shared / Disclosed
ra5," We publish or allow others to publish economic insights, presented as aggregated data rather than personal data.",Categories of Personal Information Collected
ra5," Customer Support
We use data to help you and fix problems.

We use data (which can include your communications) to investigate, respond to and resolve complaints and for Service issues (e.g., bugs).",Categories of Personal Information Collected
ra5,"Surveys
Polls and surveys are conducted by us and others through our Services.",Categories of Personal Information Collected
ra5,"Marketing
We promote our Services to you and others.",Categories of Personal Information Collected
ra5,"Communications
We contact you and enable communications between Members. We offer settings to control what messages you receive and how often you receive some types of messages.",Categories of Personal Information Collected
ra5," Services
Our Services help you connect with others, find and be found for work and business opportunities, stay informed, get training and be more productive.

We use your data to authorize access to our Services and honor your settings.",Categories of Personal Information Collected
ra5,"We use your data to produce and share insights that do not identify you. For example, we may use your data to generate statistics about our members, their profession or industry, to calculate ad impressions served or clicked on, or to publish visitor demographics for a Service or create demographic workforce insights.",Categories of Personal Information Collected
