RANumb,Text,Label
ra5,"Updated September 27, 2021",Updated Privacy Policy
ra5,"Information You May Choose to Provide to Us\nWe may collect information, including personal data, directly from you if you choose to provide that information. For example, you may provide us with your name and contact information (such as an email address), date of birth, or other details of that nature, when you sign up for our newsletters or participate in promotions or surveys on the Site.",Categories of Personal Information Collected
ra5,You also may choose to provide personally identifiable information about yourself when you participate in forums or discussions on the Site.,Categories of Personal Information Collected
ra5,"Information That Is Automatically Collected When You Visit Investopedia\nWhen you access the Site, we and our third-party partners and vendors may automatically collect certain information about your visit using tools such as cookies, web beacons, and other similar technologies. The information collected automatically when you visit the Site may include your IP address, characteristics of your operating system, information about your browser and system settings, data about the computer or mobile device you use to access the Site, unique device identifiers, clickstream data (which shows the page-by-page path you take as you browse the Site). We or our third-party partners may combine information that each of us collects automatically with other information about you, including information you choose to provide.",Categories of Personal Information Collected
ra5,"Information That Is Automatically Collected When You Visit Investopedia\nWhen you access the Site, we and our third-party partners and vendors may automatically collect certain information about your visit using tools such as cookies, web beacons, and other similar technologies. The information collected automatically when you visit the Site may include your IP address, characteristics of your operating system, information about your browser and system settings, data about the computer or mobile device you use to access the Site, unique device identifiers, clickstream data (which shows the page-by-page path you take as you browse the Site). We or our third-party partners may combine information that each of us collects automatically with other information about you, including information you choose to provide.",Categories of Personal Information Shared / Disclosed
ra5,"Cookies are small files that websites and other online services use to store information about users on the users’ own computers. This Site may use cookies (such as HTTP and HTML5 cookies, as well as other types of local storage. ",Categories of Personal Information Collected
ra5,"To manage our automatic data collection, we may place tags (often referred to as “web beacons”) on pages on the Site or in emails we send to you. Web beacons are small files that link web pages to particular web servers and their cookies, and they may be used for a variety of purposes, such as counting the number of visitors to the Site, analyzing how users navigate around the Site, assessing how many emails that we send are actually opened and which articles or links are viewed by visitors.",Categories of Personal Information Collected
ra5,"We also use third-party web analytics services, such as Google Analytics, on the Site, to provide us with statistics and other information about visitors to the Site.",Categories of Personal Information Shared / Disclosed
ra5,"How We May Use Information We Collect\n\nWe may use the information gathered on Investopedia for various purposes, including the purposes listed below. For example, if you were to contact us with a question and provide your email address, we would use the email address you provided to respond to your inquiry. In addition, we use information we collect from you and through the Site to:\n\nProvide products and services you request (such as when you sign up to receive our email newsletters);\nRespond to requests, questions, and comments, and provide other types of user support;\nOffer you products and services, or direct you to portions of this Site or other websites, that we believe may interest you;\nTo serve advertising, content and offers to you based on your interests and online activities, from us or third parties;\nCommunicate about, and administer your participation in, events, programs, contests, and other offers or promotions;\nCarry out, evaluate, and improve our business (which may include developing new features for the Site; analyzing and enhancing the user experience on the Site; assessing the effectiveness of our marketing and advertising; and managing our communications);\nPerform data analytics regarding usage of the Site (including market and customer research, trend analysis, and financial analysis);\nGuard against, identify, and prevent fraud and other criminal activity, claims, and other liabilities; and\nComply with applicable legal requirements, law enforcement requests, and our company policies.",Categories of Personal Information Collected
ra5,"How We May Share Information\n\nOur agents, vendors, consultants, and other service providers may have access to information we collect through the Site to carry out work on our behalf. ",Categories of Personal Information Shared / Disclosed
ra5,"In addition, we may share information:\n\nWith our affiliates for internal business purposes;\nWith third parties for marketing purposes, including social media networks, data management platforms, and other advertising technology providers; for example, we may match your email address with third parties with whom you have also consented to share your email address and use such match to deliver custom offers or emails to you on the Sites and elsewhere online;\nIf we are required to do so by law, regulation, or legal process (such as a court order or subpoena);\nIn response to requests from government agencies, such as law enforcement authorities, including to meet national security requirements;\nIf we believe disclosure is necessary or appropriate to prevent physical harm or financial loss, or in connection with an investigation of suspected or actual illegal activity;\nWith respect to analytics and statistical information, to inform advertisers about the nature of our user base;\nIn the event we sell or transfer all or a portion of our business or assets (including a reorganization, dissolution, or liquidation). In such an event, we will seek to provide you with commercially reasonable notice, e.g., via email and/or notice on our website, of any change in ownership, incompatible new uses of your personal information, and choices you may have regarding your personal information; and\nWith your consent or at your discretion.",Categories of Personal Information Shared / Disclosed
ra5,"We may collect information, including personal data, directly from you if you choose to provide that information. For example, you may provide us with your name and contact information (such as an email address), date of birth, or other details of that nature, when you sign up for our newsletters or participate in promotions or surveys on the Site.",Categories of Personal Information Shared / Disclosed
ra5,"Unsubscribe from emails. To unsubscribe from a particular newsletter, click the ""unsubscribe"" link at the bottom of that email newsletter.",Description of Right to Opt-out of sale of PI
ra5,"If you would like to globally opt-out from ALL Investopedia email campaigns please send an email to optout@investopedia.com with ""Unsubscribe"" in the subject line. ",Methods to exercise rights
ra5,"When we send newsletters to subscribers we may allow advertisers or partners to include messages in those newsletters, or we may send dedicated newsletters on behalf of those advertisers or partners.",Description of Right to Opt-out of sale of PI
ra5,"Options concerning third-party ad networks. As described in this Privacy Policy, we and third parties may use cookies and similar tracking technologies to collect information and infer your interests for interest-based advertising purposes.",Categories of Personal Information Collected
ra5,"Options concerning third-party ad networks. As described in this Privacy Policy, we and third parties may use cookies and similar tracking technologies to collect information and infer your interests for interest-based advertising purposes.",Categories of Personal Information Shared / Disclosed
ra5,"if you would prefer to not receive personalized ads based on your browser or device usage, you may generally opt out of interest-based advertising by clicking here. ",Description of Right to Opt-out of sale of PI
ra5,"if you would prefer to not receive personalized ads based on your browser or device usage, you may generally opt out of interest-based advertising by clicking here",Methods to exercise rights
