RANumb,Text,Label
ra6,"When you create an account and buy tickets. When you create an account, buy a ticket, register for a presale or have a ticket transferred to you by a friend, we will collect information directly from you. Depending on the service we are providing, this may include your contact and billing information, such as your name, street address, zip or post code, email, phone number and credit card.",Categories of Personal Information Collected
ra6,"When you buy tickets from third parties. Where you buy tickets from third-party e-commerce sites, the third party will send us information such as your contact and billing information and information about your ticket purchase for us to allocate tickets to you.",Categories of Personal Information Collected
ra6,"When using our websites and apps. When you use our websites or apps, we may use tracking tools like browser cookies and web beacons and technology like GPS and Wi-Fi to passively collect data about you, such as the browser and device you're using, your IP address, your location, the site you came from, what you did and didn't use our site/app for, or the site you visit when you leave us.",Categories of Personal Information Collected
ra6,"When you use social media and online public forums. When you use a social media feature within our website or apps, post to social media platforms, or post on a public space or on one of our websites, the social media site may provide us with some information about you.",Categories of Personal Information Collected
ra6,"When you sell a ticket on Ticketmaster. As we are transferring money to you, we need to collect information such as a valid ID as part of our Know Your Customer (KYC) requirements. Once your identity has been verified, we securely delete this information. We may also collect information from you when you use our services as a seller, including additional identification data such as tax identification numbers.",Categories of Personal Information Collected
ra6,"Geodemographic data. We might collect or use suppliers such as advertising and marketing partners who collate geodemographic data such as age range, gender, or information about events you like or products you buy, which assists us in better personalising our services to you.",Categories of Personal Information Collected
ra6,"Information used for health/safety purposes. We may collect information from ticket purchasers and attendees for compliance purposes related to infectious disease to the extent required under applicable law. This information may include names, contact details, seat locations, along with entry and exit times.",Categories of Personal Information Collected
ra6,When you make purchases. We use your information when you enter a contract or transaction with us (for example to buy merchandise or a ticket) so we can:\nprocess your order\nsend you customer service emails including booking confirmations and event reminders\ntake payment\nprovide you with customer support.,Categories of Personal Information Collected
ra6,"To share with Event Partner(s) who provide services for the event such as the Promoter or Venue to enable them to run the event, allocate seating or notify you if there has been a change to the event or provide important event information.",Categories of Personal Information Shared / Disclosed
ra6,"Some of our events have Verified Fan presale. If you enter, we process your data to profile you to limit fraudulent ticket purchases. ",Categories of Personal Information Collected
ra6, We may use your information to confirm your registration for an event or contest.,Categories of Personal Information Collected
ra6,"Marketing. To contact you with information or offers regarding upcoming events, products or services (applicable to markets that rely on legitimate interest) this may be via email, via push and web notifications, via SMS, or social media platforms.",Categories of Personal Information Collected
ra6,Advertising & cookies. To deliver tailored advertising and marketing communications on our websites and apps depending on your market.,Categories of Personal Information Collected
ra6,"Market research & fan feedback. To conduct market research and analysis which helps improve and customise our products and services and to contact you with satisfaction surveys, or to participate in user research (such as focus groups). ",Categories of Personal Information Collected
ra6,Personalisation. To make sure our messages and website are relevant to you (depending on your market).,Categories of Personal Information Collected
ra6,"To prevent or detect unlawful behaviour, to protect or enforce our legal rights or as otherwise permitted by law.",Categories of Personal Information Collected
ra6,Event security. To protect our fans and ensure the security of our and our Event Partners’ operations.,Categories of Personal Information Collected
ra6,"Marketing. To contact you with information or offers regarding upcoming events, products or services (applicable to markets that rely on consent) – this may be via email, push and web notifications, SMS, or social media platforms.",Categories of Personal Information Collected
ra6,Location-based services. ,Categories of Personal Information Collected
ra6,"Advertising & cookies. To deliver tailored advertising and marketing communications on our websites and apps, depending on your market. ",Categories of Personal Information Collected
ra6,"Accessibility. To process your health data to meet your accessibility requirements, where specifically required and explicit consent is provided.",Categories of Personal Information Collected
ra6,"Commercial Partners. We sometimes work with Commercial Partners who we share data with. These are third party data controllers that we work with to provide additional value-add services, such as our travel packages, sponsors or exclusive presale deals. ",Categories of Personal Information Shared / Disclosed
ra6,"Health and Safety. Any information collected by us or our third-party partners in compliance with applicable health and safety requirements will only be used to contact attendees or shared with relevant local, government officials. This information is regularly deleted.",Categories of Personal Information Collected
ra6,"Who We Share\nYour Data With\n& Why\nTicketmaster Companies. Within the Ticketmaster group and associated family of companies who provide services for us such as marketing, profiling, reporting and technical and product support.\nThird parties who perform services on our behalf. Our third-party service providers such as cloud computing providers who provide the IT infrastructure on which our products and systems are built, or outsourced customer service agents who support fan experience.",Categories of Personal Information Shared / Disclosed
ra6,"Event Partners. Event Partners are the entities we work with to put on the event, such as the promoter, the venue or the artist. We share your information with our Event Partners so that they can run the event and for other reasons described in their privacy policies. In some cases we will name the Event Partners when you purchase a ticket so you know who will receive your data, and you will be given the option to subscribe to receiving marketing from them (depending on your market).",Categories of Personal Information Shared / Disclosed
ra6,"Selling your ticket on Ticketmaster. If you buy or sell tickets on our site, we may disclose your information to the buyer or seller (as applicable) for order fulfilment purposes – meaning that you get the ticket you’ve bought, or paid for the ticket you’ve sold.\nThird party products. If you have bought any goods and services fulfilled by third parties (e.g. ticket insurance or merchandise), we’ll share data with them so that they can process and fulfil your orders. When making a payment online these may be processed by Braintree, an online payments provider and a service of PayPal. Please see Braintree’s Privacy Policy for more information regarding how Braintree processes personal information related to credit cards payments.\nCommercial Partners. These are third parties we work with to provide additional value-add services. As the Commercial Partners we work with varies between services, we use just-in-time information to let you know when data will be shared with them and that it will be processed in accordance with their privacy notice.\nDisclosures under law. We may share information to respond to a court order or subpoena. We may also share information if a government agency or investigatory body here permitted or required by law. Or, we may share information when we are investigating potential fraud.\nSuccessors. We may share information with any successor to all or part of our business. For example, if part of our business is sold we may give our customer list as part of that transaction.",Categories of Personal Information Shared / Disclosed
ra6,"We share your information with Event Partner(s) – such as the artist, promoter, record label or venue – as well as other third parties associated with the service provided.",Categories of Personal Information Sold
ra6,"We share your information with Event Partner(s) – such as the artist, promoter, record label or venue – as well as other third parties associated with the service provided.",Categories of Personal Information Shared / Disclosed
ra6,provided,Categories of Personal Information Collected
ra6,"We collect and use your information for lots of reasons such as helping you get into the shows you love, sharing news, for marketing and as otherwise required by law. ",Categories of Personal Information Collected
ra6,"We collect and use your information for lots of reasons such as helping you get into the shows you love, sharing news, for marketing and as otherwise required by law. ",Categories of Personal Information Shared / Disclosed
ra6,"We collect and use your information for lots of reasons such as helping you get into the shows you love, sharing news, for marketing and as otherwise required by law.",Categories of Personal Information Sold
ra6,"We collect and store different types of information when you create an account, buy tickets, contact us, and use our websites, apps and social media.",Categories of Personal Information Collected
ra6,"The right to request that your information be deleted, otherwise known as erasure or restricted from further use.",Description of Right to Delete
ra6,"The right to request a copy of the information we hold about you, also known as right of access.",Description of Right to Know PI Collected
ra6,"The right to correct, amend or update information you have given us (where you have an account with us you can also do this by logging in and updating your information).",Description of Right to Correct Information
ra6,To exercise any of the above rights please contact us using our Webform please use the email associated with your account in order for us to locate your personal data.,Methods to exercise rights
ra6,"Disclosure. You have the right to request a report showing the personal information collected, shared, and sold about you.",Description of Right to Know PI Collected
ra6,Deletion. You have the right to request that we delete any personal information collected from or about you.,Description of Right to Delete
ra6,Correction. You have the right to request that we correct inaccurate personal information collected from or about you.,Description of Right to Correct Information
ra6,Opt-Out of Sale/Processing. You have the right to opt out of the sale of your personal information. You also have the right to opt out of the processing of your data for targeted advertising or profiling purposes.,Description of Right to Opt-out of sale of PI
ra6,Non-Discrimination. We shall not discriminate against you based on your exercise of any of the above rights.,Description of Right to Non-discrimination on exercising rights
ra6,You may submit a request to enact any of the above rights by clicking here to submit a request or calling us at 855-663-0150. You may also submit your request by mailing a letter to the address at the bottom of this policy. ,Methods to exercise rights
ra6,"Your “Do Not Sell or Share” Rights Under the CCPA. Under the California Consumer Privacy Act (CCPA), California residents have the right to opt out of Ticketmaster sale or sharing of their personal information, as defined by the CCPA.",Description of Right to Opt-out of sale of PI
ra6,"California residents may exercise this right to opt out online by submitting a “Do Not Sell or Share My Information” request here. Alternatively, California residents may submit a request to opt out of sales or sharing by calling us at 855-663-0150.",Methods to exercise rights
ra6,Personal Information Collected:\n\nNames and Aliases\nPhysical Address\nPhone Number\nE-Mail Address\nIP Address\nUnique Identifiers\nInteractions with Customer Service\nInformation about transactions made on our services\nFan Preferences and Attributes\nCookies/Web Beacons - We use tracking tools like browser cookies and web beacons.,Categories of Personal Information Collected
ra6,"Identifiers	Names and Aliases	x	x	Business Partners, Data Brokers, Technical Service Providers\nPhysical Address	x	x\nPhone Number	x	x\nE-Mail Address	x	x\nIP Address	x	x	Business Partners, Technical Service Providers\nUnique Identifiers	x	x\nUnique Tax Identifiers	x	 	Government Entities\nCommercial Information	Interactions with Customer Service	x	 	Technical Service Providers\nInformation about transactions made on our services	x	x	Business Partners, Data Brokers, Technical Service Providers\nIndividual’s Preferences and Attributes	x	x\nInternet/ Electronic Activity	Cookies/Web Beacons	x	x\nDevice Attributes	x	x\nSensitive Personal Informatio	SSN/TIN	x	 	Technical Service Providers, Government Agencies\nHealth Information	x	\nDrivers License/Passport Number	x	\nDemographic Information	x		Technical Service Providers\nPrecise Geolocation	x	\n",Categories of Personal Information Shared / Disclosed
ra6,"Commercial Information	Interactions with Customer Service	x	 	Technical Service Providers\nInformation about transactions made on our services	x	x	Business Partners, Data Brokers, Technical Service Providers",Categories of Personal Information Sold
ra6,"Identifiers	Names and Aliases	x	x	Business Partners, Data Brokers, Technical Service Providers\nPhysical Address	x	x\nPhone Number	x	x\nE-Mail Address	x	x\nIP Address	x	x	Business Partners, Technical Service Providers\nUnique Identifiers	x	x\nUnique Tax Identifiers	x	 	Government Entities",Categories of Personal Information Sold
ra6,Individual’s Preferences and Attributes	x	x\n,Categories of Personal Information Sold
ra6,Internet/ Electronic Activity	Cookies/Web Beacons	x	x\nDevice Attributes	x	x,Categories of Personal Information Sold
ra6,Names and Aliases ||| Physical Address ||| Phone Number ||| E-Mail Address ||| IP Address ||| Unique Identifiers ||| Unique Tax Identifiers ||| Interactions with Customer Service ||| Information about transactions made on our services ||| Individual’s Preferences and Attributes ||| Cookies/Web Beacons ||| Device Attributes,Categories of Personal Information Sold
ra6,Names and Aliases ||| Physical Address ||| Phone Number ||| E-Mail Address ||| IP Address ||| Unique Identifiers ||| Unique Tax Identifiers ||| Interactions with Customer Service ||| Information about transactions made on our services ||| Individual’s Preferences and Attributes ||| Cookies/Web Beacons ||| Device Attributes ||| SSN/TIN ||| Health Information ||| Drivers License/Passport Number ||| Demographic Information ||| Precise Geolocation,Categories of Personal Information Shared / Disclosed
