RANumb,Text,Label
ra5,. You can submit your Access Request by going to your personal account settings.,Methods to exercise rights
ra5,"Right to Access\nIf you want to access the information we have collected about you, you have the right to receive a copy of your personal data in a structured and machine-readable format",Description of Right to Know PI Collected
ra5,Right to Deletion\nYou have the right to request that we permanently erase your personal information from our records.,Description of Right to Delete
ra5,You can exercise your Right to Erasure by submitting a request here .,Methods to exercise rights
ra5,We do not sell our users’ information to third parties as that term is generally understood,Categories of Personal Information Sold
ra5," However, making certain identifiers available to third parties may be considered a sale under certain laws. When you visit our website, we may share some personal identifiers such as cookies and other tracking technologies for analytics and to personalize your experience with targeted ads.",Categories of Personal Information Sold
ra5,"When you visit our website, we may share some personal identifiers such as cookies and other tracking technologies for analytics and to personalize your experience with targeted ads.",Categories of Personal Information Shared / Disclosed
ra5,"If you would like to opt-out of the sale of such personal information, you can control how we share your data by clicking the “Manage Cookies” link on the bottom of the webpage, or in the Settings menu in your mobile app.",Description of Right to Opt-out of sale of PI
ra5,"“Manage Cookies” link on the bottom of the webpage, or in the Settings menu in your mobile app.\nIf you are a United States resident, you can control how we share your data by clicking the “Do Not Sell My Personal Information” link on the bottom of the webpage, or in the Settings menu in your mobile app.",Methods to exercise rights
ra5,"Do Not Sell My Personal Information\nWhen you visit our website, we store cookies on your browser to collect information. The information collected might relate to you, your preferences or your device, and is mostly used to make the site work as you expect it to and to provide a more personalized web experience.",Categories of Personal Information Collected
ra5,Strictly Necessary Cookies\nAlways Active\nThese cookies are necessary for the website to function and cannot be switched off in our systems.,Categories of Personal Information Collected
ra5,"Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties.",Description of Right to Opt-out of sale of PI
ra5,These cookies collect information for analytics and to personalize your experience with targeted ads.,Categories of Personal Information Collected
ra5, You may exercise your right to opt out of the sale of personal information by using this toggle switch.,Methods to exercise rights
ra5,Performance Cookies\nSwitch Label label\nThese cookies allow us to count visits and traffic sources so we can measure and improve the performance of our site. They help us to know which pages are the most and least popular and see how visitors move around the site. All information these cookies collect is aggregated and therefore anonymous,Categories of Personal Information Collected
ra5,"Targeting Cookies\nSwitch Label label\nThese cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant adverts on other sites. They do not store directly personal information, but are based on uniquely identifying your browser and internet device.",Categories of Personal Information Shared / Disclosed
