RANumb,Text,Label
ra2,"Personal data provided voluntarily including account registration and interactions (e.g. reviews, feedback, comments, testimonials)\nWe collect personal data that you voluntarily provide to us, such as when you register for an account on our Site (including signing up as a user, or to our Seller Portal, Vendor Portal or Affiliate Program). This personal data may include your name, email address, other contact details, login/account information, business information, marketing preferences and other information you may provide as part of your account profile.\n\nWe also collect personal data you provide to us when you post a testimonial, feedback, review or comment including on our blogs (including, but not limited to, Newegg Insider, GameCrate, or Unlocked). This personal data may include your name and contact information, photos that you choose to upload and other personal data you may choose to provide as part of your post. We do not access photos on your device or cameras unless you allow us to do so. If you do allow us, you can manage your photos and camera settings at any time by changing the settings on your mobile device.",Categories of Personal Information Collected
ra2,"Correspondence\nWe collect personal data where you contact us or we contact you, and we will typically keep a record of such correspondence. This personal data may include your name and contact information, account information, your order information, your queries, and other personal data you may choose to provide to us.",Categories of Personal Information Collected
ra2,"Purchase order and transaction Information\nWe collect personal data when you place an order and transact with Newegg (including tracking orders and managing returns), when you submit forms for tax exemptions, rebates, the Newegg Price Match Guarantee, the Newegg Marketplace Guarantee, when you trade-in used technology and when you transact on our Marketplace platform. This personal data may include biographical information, contact information, delivery information such as shipping address, telephone number, and payment and invoicing information, such as your bank account/card number, billing address, bank card expiration date, and bank card security code.",Categories of Personal Information Collected
ra2,"Enrollment in Newegg Programs\nWe collect personal data that you voluntarily provide to us when you register for programs offered by Newegg, including, but not limited to, the Newegg Subscription Program, Newegg Premier, and Newegg Points and Rewards Program, and when you verify your academic status for various Newegg Programs and discounts. This personal data may include your name, email address, other contact details, login/account information, school information, marketing preferences and other information you may provide.",Categories of Personal Information Collected
ra2,"Credit and anti-fraud information\nWe may collect personal data relating to your financial situation, your creditworthiness or any criminal or fraudulent activities provided to us by you or third parties, including information which establishes your identity (such as driving licenses, passports and utility bills), information about transactions, credit ratings from credit reference agencies, fraud, offenses, and suspicious transactions, where your details are included.",Categories of Personal Information Collected
ra2,"We collect personal data when you interact with us on social media. Please note that these social media platforms may set cookies and other tracking technologies on your device when you visit their pages and when you navigate from their pages. The output of such information may be provided to us (usually for statistical purposes to see how users interact with our content on social media platforms). These social media platforms will also be data controllers of your personal data. Information about how they collect and use your personal data (and how they use cookies and other technologies, including instructions on how you can disable these) can usually be found in their respective privacy policies and cookies policies on their respective websites.\n\n",Categories of Personal Information Collected
ra2,"Survey and contest/sweepstake information\nWe collect personal data where you complete surveys that we may use for research purposes, and where you choose to enter into contests/sweepstakes that we run. This personal data may include your name and contact information and other personal data you may choose to provide us.",Categories of Personal Information Collected
ra2,"Information stored on a Device\nWe may access metadata and other information associated with other files stored on your computer, tablet, mobile phone, or any other device (referred to collectively as a “Device”) such as IP address, domain name, browser version and operating system, traffic data, weblogs, and other communication data, and device identifiers. We may also collect photos, videos, Touch ID and Face ID login abilities and session IDs for third-party service providers such as payment providers (“Device Information”). To the extent required by applicable law, we will ask for your consent prior to collecting Device Information. Please note that we may associate Device Information with your account. In addition, we may associate a Device with your account. We may combine this information with other information that we have collected about you\n\n",Categories of Personal Information Collected
ra2,"Location Information\nWith your permission, which you may provide when you install our mobile application or when you access and use our mobile application, we may collect information about the general location of a Device.",Categories of Personal Information Collected
ra2,"Collection and use of public information\nWe may also collect, use, store, transfer, share, and disclose your personal data that is publicly available for the purposes set out in this privacy policy.",Categories of Personal Information Collected
