RANumb,Text,Label
ra6,"Effective Date: July 1, 2023",Updated Privacy Policy
ra6,"We may update this Notice from time to time. If we make changes, we will notify you by revising the Effective Date above and, in some cases, we may provide you with more prominent notice (for example, by adding a statement to our homepage or sending you a notification), such as in connection with making material changes to this Notice. We encourage you to review this Notice regularly to stay informed about our information practices and the choices available to you.",Updated Privacy Policy
ra6,"Identifiers (such as your IP address and contact information, including name and email address)",Categories of Personal Information Collected
ra6,"We use this personal information to:\n\n \n\n●      Provide, maintain, and improve our products and services; \n\n●      Communicate with you;\n\n●      Provide and administer our loyalty program;\n\n●      Administer and fulfill our contests, sweepstakes, and other promotions and deliver rewards;\n\n●      Identify, report, and repair errors that impair the functionality of our Services;\n\n●      Analyze trends and statistics, learn more about your shopping preferences and your interaction with our Services, and improve your shopping experience;\n\n●      Detect, investigate, and prevent security incidents and protect against malicious, deceptive, fraudulent, or illegal activity;\n\n●      Respond to your comments, questions, and requests and provide customer service;\n\n●      Personalize and improve the Services and provide content or features that match your profile and interests; and\n\n●      Comply with our legal and financial obligations.",Categories of Personal Information Collected
ra6,Characteristics of Protected Classifications Under California or U.S. Law (such as your age and other demographic information),Categories of Personal Information Collected
ra6,"We use this personal information to:\n\n \n\n●      Provide, maintain, and improve our products and services; \n\n●      Analyze trends and statistics, learn more about your shopping preferences and your interaction with our Services, and improve your shopping experience;\n\n●      Personalize and improve the Services and provide content or features that match your profile and interests.\n\n●      Detect, investigate, and prevent security incidents and protect against malicious, deceptive, fraudulent, or illegal activity;\n\n●      Comply with our legal and financial obligations.",Categories of Personal Information Collected
ra6,Commercial Information (such as records of products purchased),Categories of Personal Information Collected
ra6,Internet or Other Electronic Network Activity Information (such as browsing history and information about your activities on our Services),Categories of Personal Information Collected
ra6,"We use this personal information to:\n\n \n\n●      Provide, maintain, and improve our products and services; \n\n●      Provide and administer our loyalty program;\n\n●      Administer and fulfill our contests, sweepstakes, and other promotions and deliver rewards;\n\n●      Identify, report, and repair errors that impair the functionality of our Services;\n\n●      Analyze trends and statistics, learn more about your shopping preferences and your interaction with our Services, and improve your shopping experience;\n\n●      Detect, investigate, and prevent security incidents and protect against malicious, deceptive, fraudulent, or illegal activity;\n\n●      Personalize and improve the Services and provide content or features that match your profile and interests; and\n\n●      Comply with our legal and financial obligations.",Categories of Personal Information Collected
ra6,Geolocation Data (such as city of residence),Categories of Personal Information Collected
ra6,"We use this personal information to:\n\n \n\n●      Provide, maintain, and improve our products and services; \n\n●      Analyze trends and statistics, learn more about your shopping preferences and your interaction with our Services, and improve your shopping experience; and\n\n●      Detect, investigate, and prevent security incidents and protect against malicious, deceptive, fraudulent, or illegal activity.",Categories of Personal Information Collected
ra6,"Audio, Electronic, or Visual Information (such as phone recordings when you call customer service and photos and video recordings captured in our stores)",Categories of Personal Information Collected
