RANumb,Text,Label
ra3,"LAST REVIEWED AND UPDATED: MARCH 17, 2023",Updated Privacy Policy
ra3,"ypes of Information Medallia Collects\nWhen acting as a data controller with respect to website data, visitor data, and applicant data, we may collect and process any of the following information about you, which we refer to as “Personal Information” throughout this Privacy Policy:\n\n2.1 Information You Give Us\nYou may give us information about yourself by using the online forms provided on the website or by contacting us by phone, e-mail or other means. This includes, for example, filling in the “Contact Us” form on the website, applying for a position with Medallia, registering for a webinar or event, providing your information to us in order to receive our services, or when participating in our Operational Customer Experience Management Assessment (“OCEM Assessment”). \n\nThe information you give us may include email address, name, mailing address, telephone number, company name, company address, geolocation data, credit card information, job title, account information, chat conversations, video submissions, and any updates to information provided to us.\n\nPlease note that we need certain types of information so that we can provide services to you. If you do not provide us with such information, or if you ask us to delete it, you may no longer be able to access our services.\n\nMedallia may collect Personal Information when a candidate submits an application for employment, including personal data contained within a resume or curriculum vitae (including names, contact details, employment and education history), and, when applicable, Equal Employment Opportunity information that may be regarded as sensitive information in some countries (e.g., gender, ethnicity, disability status, veteran status). This Personal Information is collectively referred to as applicant data.\n\nIf you are an employee at an organization that uses Medallia, we may collect, store and share your contact info, bio (if applicable), and picture (if applicable). This makes it possible for us to keep track of you and return the correct information to you. We also use this to personalize the surveys and feedback requests we send on your behalf. We do this at the direction of your employer, and their own privacy policies are in effect as well. We also collect and store information about how you use the platform.We use this to determine how best to serve you.\n\n2.2 Information We May Collect About You\nWe may automatically collect any of the following information each time you visit the website:\n\nTechnical information, including the Internet Protocol (IP) address used to connect to the Internet, domain name and geolocation data, the file(s) requested, browser type, device, and version, browser plug-in types and versions, operating system and platform; and\nInformation about your visit, including the full Uniform Resource Locators (URL) clickstream to, through and from the website (including date and time), length of visits to certain pages, page interaction information (such as downloading, scrolling, clicks, and mouse-overs) and methods used to browse away from the page.\nSome of the data we collect is anonymous information sent by your browser when you visit our websites, however if/when you identify yourself by filling out a form, some data (such as what pages you view on our websites) will be connected to your personal information.\n\nFor more information about our use of cookies and tracking technologies, please see section 9 of this Privacy Policy.\n\n2.3 Website Feedback Survey and OCEM Assessments\nWe collect survey information from digital surveys embedded in our website. Medallia can access and use survey feedback you choose to provide to evaluate your impression of and interactions with our website, and to improve your browsing experience. Our survey allows you to provide your name and email address should you be interested in signing up for an event with us, or indicate what brought you to our site, including, for example, recruitment opportunities or product demos. The survey also allows you to take a screenshot of portions of our website that you would like to provide feedback about. This survey collects analytics information such as your IP address and type of web browser or mobile device used in accessing our site. We also allow you to engage with our OCEM Assessment to assess your customer experience preparedness. We collect OCEM Assessment responses to refine our communication with prospective customers. We also use this information to help customers further define their customer experience goals. You may provide additional information within the OCEM Assessment, including, for example, name, email address, employer and title. We use this information to contact you about your OCEM Assessment results and Medallia products and services.\n\n2.4 Information We May Receive From Other Sources\nWe will receive information about you if:\n\nYou obtain our services through one of our resellers or partners. The types of information that we may receive are the same as the information that you may give to us detailed in section 2.1 above.\nYou use any of the other websites we operate or the other services we provide. In this case, we will inform you when we collect that data that it may be shared internally and combined with data collected on the website. We work closely with third parties (including, for example, advertising networks, and analytics and search information providers) and may receive information about you from them. Information collected is used by Medallia to determine your company’s interest in Medallia’s products and services. You may opt out of these communications at any time by clicking the “unsubscribe” link in the email correspondence. \nYou apply for a position with Medallia.\nIn some instances, Medallia engages with third party sources to obtain additional information about you. For example, Medallia collects contact information from professional network intelligence companies or industry event providers. Information collected by professional network intelligence companies is publicly available and used by Medallia’s talent acquisition team to determine your interest in employment with Medallia.",Categories of Personal Information Collected
ra3,"Use of Information\nWe, or third-party data processors acting on our behalf, collect, use and store the Personal Information listed above. We will use your Personal Information in order to deliver your contracted services, in order to comply with applicable laws, where we have obtained your consent, or where it is in the legitimate interests of Medallia to handle your Personal Information. More specifically, we collect, use and store your Personal Information for the following reasons:\n\nTo register you for webinars/seminars/conferences.\nTo inform you about Customer Experience Management certification courses. \nTo assign a password.\nTo ensure that content from the website and services is presented in the most efficient manner for you.\nTo provide you with information, products or services that you request from us or which we feel may interest you.\nTo carry out our obligations arising from any contracts entered into between you and us.\nTo allow you to participate in interactive features (e.g., live chat) when you choose to do so.\nTo notify you about changes to our products or services and to keep you informed about our fees and charges.\nTo improve the quality and accuracy of the services.\nTo allow you to access and use the website and to register for an account.\nTo carry out activities in the legitimate interests of Medallia, for example, pursuing debt or ensuring the security of our services and the website.\nTo carry out statistical analysis and market research.\nFor marketing, advertising and promotional purposes.\nFor the purposes of improving and maintaining the website, preparing reports or compiling statistics in order to improve our services. Such details will be anonymized as much as reasonably possible, and you will not be identifiable from the data collected.\nFor the recruiting and hiring process, including providing you with information about Medallia career opportunities. \nTo process applications for employment, assist with the interview experience and, in some cases, supplement the employment onboarding process. \nMedallia may use aggregate applicant data to track its diversity and inclusion efforts to meet its applicable legal requirements.\nTo take other action you request when you supply the Personal Information.",Categories of Personal Information Collected
ra3,"Disclosure of Information\nWe will not sell, hire, lease or rent your Personal Information that we collect to any third party without notifying you and/or obtaining your consent, except as expressly set forth in this section. Where you have given your consent for us to use your information in a particular way, but later change your mind, please contact us as set forth in section 13 of this Privacy Policy in order to revoke such consent.\n\n5.1 Medallia Group Companies\nMedallia may share your Personal Information with any Medallia Group Company, a group that consists of Medallia’s subsidiaries and affiliated entities worldwide. \n\n5.2 Categories of Third Parties\nAny third parties with whom we share your Personal Information are limited (by law and by contract) in their ability to use your Personal Information for any purpose other than to provide services for us. We will always ensure that any third parties with whom we share your Personal Information are subject to privacy and security obligations consistent with this Privacy Policy and applicable laws. We will share your Personal Information with the following categories of third parties:\n\nOur service providers and subcontractors including, but not limited to, payment processors, suppliers of technical and support services and cloud service providers;\nCompanies that assist us in our marketing, advertising and promotional activities;\nCompanies that assist in our recruiting and hiring activities;\nAnalytics and search engine providers that assist us in the improvement and optimization of the website; and\nSystems integrators and service providers who resell our products and services.\nService providers that are provided access to Personal Information are evaluated by our vendor risk management program and agree to appropriate security and privacy safeguards when accessing or storing our Personal Information. Service providers are required to enter into Data Processing Agreements with Medallia. \n\n5.3 Other Third Party Disclosures\nWe will also disclose your Personal Information to third parties:\n\nIn the event we sell or buy any business or assets, in which case we may disclose your Personal Information to the prospective seller or buyer of such business or asset;\nIf Medallia, or substantially all of its assets, is acquired by a third party, in which case information held by it about its customers and partners will be one of the transferred assets;\nIf Medallia is under a duty to disclose or share your Personal Information in order to comply with any legal obligation or any lawful request from government or law enforcement officials, and as may be required to meet national security or law enforcement requirements or prevent illegal activity; or\nIn order to enforce or apply Medallia’s terms and conditions or any other agreement or to respond to any claims, to protect our rights or the rights of a third party, to protect the safety of any person or to prevent any illegal activity.",Categories of Personal Information Shared / Disclosed
ra3,You may submit such requests by contacting us here. ,Methods to exercise rights
ra3,"Subject to the conditions set forth under applicable law, you have the right to request to access, review, correct, update, suppress, restrict or delete Personal Information that you have provided to us. ",Description of Right to Know PI Collected
ra3,"Subject to the conditions set forth under applicable law, you have the right to request to access, review, correct, update, suppress, restrict or delete Personal Information that you have provided to us. ",Description of Right to Limit use of PI
ra3,"Subject to the conditions set forth under applicable law, you have the right to request to access, review, correct, update, suppress, restrict or delete Personal Information that you have provided to us. ",Description of Right to Correct Information
ra3,"Subject to the conditions set forth under applicable law, you have the right to request to access, review, correct, update, suppress, restrict or delete Personal Information that you have provided to us.",Description of Right to Delete
ra3,"What We Collect When Using Cookies\nWe and our third-party partners and providers may use cookies to automatically collect certain types of usage information when you visit or interact with our email communications, websites and other online services. For example, when you visit Medallia’s website, we collect IP address, browser type, referring/exit pages, operating system, date/time stamp, clickstream data, and other similar information. We may collect analytics data or use third-party analytics tools such as Google Analytics to help us measure usage and activity trends for our online services and better understand our customer base.",Categories of Personal Information Collected
