RANumb,Text,Label
ra3,"Effective Date: July 1, 2023",Updated Privacy Policy
ra3,"Types of Personal Information that we, or our service providers on our behalf, may collect:\n\nName and contact information such as postal address, email address, and phone number\nDigital information, including your device IDs, browsing/search history, referring URL, browser, operating system, IP/MAC address, and your direct interactions on our websites or mobile apps such as text typed, pages visited, links clicked, keystrokes/cadence, and mouse movements\nYour transaction information, including purchases/returns/exchanges of products and services and your loyalty program activity information\nPayment card number and other payment information\nYour Account Number or Loyalty Program ID\nIn certain situations, we, or our service providers on our behalf, may also collect data such as:\n\nDriver's license number (for example, if you return a product)\nSignatures (for proof of delivery or shipment receipt tracking)\nLocation information (such as when you manually provide your location and ask us to tell you about nearby stores or when you allow location sharing when using our mobile apps)\nDemographic and preference information (to help find products or services that may be of interest to you)\nSurvey responses, chat sessions, and feedback (regarding products/services purchased, customer service interactions, and your customer experience)\nAdvertising interactions (such as cookie IDs, device advertising IDs, which ad was served, and the URLs where the ads are served when you interact with our emails or online/mobile ads)\nVoice, Chat, Video, and CCTV Recordings (for example, calls and messaging with customer service, our sales team, or chat vendor for quality assurance, training, or analysis, or when visiting stores that use security cameras (video only))\nSchool or educator affiliations (based on program participation)\nPhotos, images, writings, and other files you provide to us (if you receive product deliveries or request certain services from us)\nEmployer name and business contact information (if your company has a business relationship with us)\nYour postal mail (if you participate in that program with us)\nYour business contact, relationship, or transactional information (if interacting with us in a business-to-business scenario)\nInferences drawn from or created based on some of the information identified above\nPersonal Information is collected from the following:\n\nInformation You Provide Us Directly.  We collect Personal Information from you directly, for example, in connection with a purchase (in-person or via our websites or mobile apps), a service, a promotion/event, a customer service request, a survey, a sweepstakes/contest, or an application for a membership program. When using our mobile apps, we may also ask you to grant us access to the camera, photo library, or microphone on your mobile device to enable certain features such as scanning bar codes and speech-enabled search.\n\nInformation Collected Through Automated Technologies.  We and our partners may use cookies, tags, web beacons and other technologies on our web properties and mobile applications to track and collect some Personal Information made available through your activity on our sites/apps, such as device/browser attributes, shopping/search activity, shopping cart abandonment, and other interactions with our online services. We, and our technology partners, may collect your direct interactions on our websites or mobile apps such as text typed, pages visited, links clicked, keystrokes/cadence, and mouse movements to monitor how you interact with our website, for fraud detection, and for troubleshooting purposes. We also use cookies to enable core site functionality, to analyze website usage so that we can measure and improve services and performance, and to serve ads that are relevant to your interests.  Cookies “remember” your device/browser when you return to a website and make your experience more personalized and user-friendly and allow us to better understand how our websites are used to improve the experience.\n\nIf you use a mobile device, your device may disclose location information (when you enable location services) with our websites, mobile applications, services, or our service providers. For example, precise geo-location can be used to help you find our nearby locations.\n\nInformation We Receive from Other Parties.  We may obtain information about you from other sources to enhance our existing information for purposes such as prospecting, marketing, fraud detection, and/or improving the information you have provided.\n\nOur sites and mobile applications may allow you to sign-in to our digital property using a social media network login and we may also include other social media features, such as a “share this” button. In these cases, we may receive information from the social media network, including your profile information, picture, user ID associated with your social media account, and other information you permit the social media network to disclose with partners. The data we receive from these social media networks is dependent upon their policies and your privacy settings on that partner site. You should always review and, if necessary, adjust your privacy settings on these websites and services before utilizing these features.",Categories of Personal Information Collected
ra3," How We Use Personal Information\nPersonal Information may be used for the following purposes:\n\nTo Communicate with You and to Provide, Support, and Improve our Products, Services, and Programs.  We use Personal Information to process your orders, purchases, refunds/exchanges, and requests for products, services, or information.  We may also use your Personal Information to create and maintain your accounts, to enable order shipment tracking notifications, to provide customer service, to administer our credit card/gift card programs, to personalize your shopping experience, to identify your preferences, to draw inferences, to provide you services across multiple devices, to improve the functioning and performance of our digital properties, to enable certain mobile app functionality (such as using your location to help you find our nearby locations), and to expand our product/service offerings.  We also use your personal information to administer our rewards/loyalty programs.\nMarketing and Advertising.  We use Personal Information to communicate and/or administer our sales/prospecting programs, promotions, contests, sweepstakes, and surveys, and to make you aware of our products and services. We may use your Personal Information to better predict your product/service preferences or interests. We may also use your activity on websites/applications to serve you personalized advertising in order to show you content that is more likely to be of interest to you and to measure advertising effectiveness. (See section 4 below for additional information regarding our Marketing activities.)\nOther Uses.  We use Personal Information for other reasons, including conducting sales research and analysis; preventing or mitigating fraud, illegal activity, and credit risk; support our core business functions; and relating to or complying with legal matters, investigations, and applicable laws and regulations.",Categories of Personal Information Collected
ra3,". How We Use Personal Information\nPersonal Information may be used for the following purposes:\n\nTo Communicate with You and to Provide, Support, and Improve our Products, Services, and Programs.  We use Personal Information to process your orders, purchases, refunds/exchanges, and requests for products, services, or information.  We may also use your Personal Information to create and maintain your accounts, to enable order shipment tracking notifications, to provide customer service, to administer our credit card/gift card programs, to personalize your shopping experience, to identify your preferences, to draw inferences, to provide you services across multiple devices, to improve the functioning and performance of our digital properties, to enable certain mobile app functionality (such as using your location to help you find our nearby locations), and to expand our product/service offerings.  We also use your personal information to administer our rewards/loyalty programs.\nMarketing and Advertising.  We use Personal Information to communicate and/or administer our sales/prospecting programs, promotions, contests, sweepstakes, and surveys, and to make you aware of our products and services. We may use your Personal Information to better predict your product/service preferences or interests. We may also use your activity on websites/applications to serve you personalized advertising in order to show you content that is more likely to be of interest to you and to measure advertising effectiveness. (See section 4 below for additional information regarding our Marketing activities.)\nOther Uses.  We use Personal Information for other reasons, including conducting sales research and analysis; preventing or mitigating fraud, illegal activity, and credit risk; support our core business functions; and relating to or complying with legal matters, investigations, and applicable laws and regulations.",Categories of Personal Information Shared / Disclosed
ra3,"When We Disclose Personal Information\nWe may disclose your Personal Information within our family of companies for purposes such as preference management, marketing, customer service functions, and improved user experiences.\n\nWe may also disclose your Personal Information outside our family of companies (for example, with partners such as service providers, data processors, contractors, etc.) for various purposes such as:\n\nProviding the Products or Services you Requested: To process transactions or provide products or services on our behalf. Examples include fulfilling orders for products or services, delivering packages, sending communications, analyzing data, processing payments, transmitting content, managing credit/collections, and providing customer service. We may also disclose your Personal Information with our business partners and our business clients when you take part in certain programs or purchase from certain sites operated by us.\nSales and Marketing Purposes: To assess, develop, and administer programs, and notify you of promotions and offers for products or services that may be of interest to you.  \nCorporate Transactions: In connection with a merger, acquisition or sale involving all or a portion of our company. \nOther Reasons: Such as to enhance data and digital properties; to improve our websites/mobile apps and internal business processes; to enhance product review content on other platforms; to participate in commercial trade credit programs; to enforce the terms of use applicable to our services; to detect, prevent, or mitigate fraud and credit risk, security, or technical issues; to satisfy applicable law, regulations, legal processes, or valid governmental requests; and to protect against imminent harm to the rights, property or safety of our company, our customers or the public as required or permitted by law.\nWith Your Consent: In circumstances other than those described above.",Categories of Personal Information Shared / Disclosed
ra3,"Sales and Marketing Purposes: To assess, develop, and administer programs, and notify you of promotions and offers for products or services that may be of interest to you.  ",Categories of Personal Information Sold
ra3,"Digital Marketing\nWe participate in digital advertising to present you with online ads for our products and services that we believe may be of interest to you. We may partner with advertising companies to provide you with relevant content and offers that may be useful to you, we may partner with third-party companies to display content, offers or advertising that is tailored to your interests based on how you browse and shop both on and off our sites. In addition, others (advertisers and ad networks, ad serving companies, or other service providers) may infer user interests based on interactions with, or clicks on, personalized ads or content.  As a result, you may see ads on our websites or other websites based on your purchases, search history, or web/mobile browsing activities (for instance, an ad from us may be displayed to you on another website if you recently browsed for office supplies). These interest-based ads (also sometimes called “personalized or targeted ads”) are displayed to you based on information collected from your online interactions across multiple websites that you visit, or across multiple devices you may use. Under applicable law in certain jurisdictions, the disclosure of your personal information to third parties in connection with targeted advertising or advertising analytics may be considered a “sale” of personal information or the processing/sharing of personal information.",Categories of Personal Information Shared / Disclosed
ra3,"Digital Marketing\nWe participate in digital advertising to present you with online ads for our products and services that we believe may be of interest to you. We may partner with advertising companies to provide you with relevant content and offers that may be useful to you, we may partner with third-party companies to display content, offers or advertising that is tailored to your interests based on how you browse and shop both on and off our sites. In addition, others (advertisers and ad networks, ad serving companies, or other service providers) may infer user interests based on interactions with, or clicks on, personalized ads or content.  As a result, you may see ads on our websites or other websites based on your purchases, search history, or web/mobile browsing activities (for instance, an ad from us may be displayed to you on another website if you recently browsed for office supplies). These interest-based ads (also sometimes called “personalized or targeted ads”) are displayed to you based on information collected from your online interactions across multiple websites that you visit, or across multiple devices you may use. Under applicable law in certain jurisdictions, the disclosure of your personal information to third parties in connection with targeted advertising or advertising analytics may be considered a “sale” of personal information or the processing/sharing of personal information.\n\nb. Email Marketing\nWe may use your email address to deliver marketing information, product recommendations, and non-transactional communications about us via email.\n\nc. Direct Mail Marketing\nWe may use your mailing address to deliver notices of new services/partnerships, offers/coupons, printed catalogs, etc. about us or our products or services via direct mail.\n\nd. Text-Based (SMS) or Notification Marketing\nWe may send you promotional text messages (SMS) when you opt-in to receiving them.  We may also send you push notifications to your device when you have our mobile app installed.",Categories of Personal Information Sold
ra3,". Email Marketing\nWe may use your email address to deliver marketing information, product recommendations, and non-transactional communications about us via email.\n\nc. Direct Mail Marketing\nWe may use your mailing address to deliver notices of new services/partnerships, offers/coupons, printed catalogs, etc. about us or our products or services via direct mail.\n\nd. Text-Based (SMS) or Notification Marketing\nWe may send you promotional text messages (SMS) when you opt-in to receiving them.  We may also send you push notifications to your device when you have our mobile app installed.",Categories of Personal Information Shared / Disclosed
ra3,"Right to Know and Access. You have the right to confirm whether or not we are processing your personal information and to know what personal information the business has collected about you. While our table in section 7.h. below describes the personal information we collect about you, you have the right to make a request to know and get access to information that is specific to you, should we have any.",Description of Right to Know PI Collected
