RANumb,Text,Label
ra5,"Last Reviewed: June 14, 2022",Updated Privacy Policy
ra5,"DATA WE COLLECT\nWhat Personal Data Do We Collect From You? We collect Personal Data about you when you provide such information directly to us, when third parties such as our business partners or service providers (including, but not limited to, social networks and analytics services) provide us with Personal Data about you, or when Personal Data about you is automatically collected in connection with your use of our Service. We also receive information about you from some of our service providers who assist us with marketing or promotional services related to how you interact with our websites, applications, products, services, advertisements or communications. In some cases, we combine non-Personal Data about you with Personal Data we have about you.",Categories of Personal Information Collected
ra5,"Category of Personal Data: Personal Identifiers\nSource: You/Third Parties (e.g Facebook or Twitter)\nPersonal Data Collected:\nContact Information: email address, account username, password, and gender.\nSocial media account information: full name, social media profile information, Twitter accounts you follow, your Twitter email address and association to an existing Genius account, your Twitter username, your Twitter verified status, other social media profile information, and your Genius IQ points.\nLanguage\nCountry\nPhotos: avatar you choose to represent yourself (which may or may not be a photo of you) or social media profile picture.\nDate of birth and age range: if you choose to provide this information to Genius, including as provided to us via your usage of Genius Live (or other features) or as provided in your social media profile.\nOther information you provide to us: information you provide in correspondence with us, information you provide in your profile, information you provide when taking part in interactive features (i.e. contests, quizzes, and surveys), and personal narrative.\nCategory of Personal Data: Internet or other similar network activity information\nSource: You/Third Parties\nPersonal Data Collected:\nDevice identifiers: unique identification numbers associated with your device, other device information (including information about your mobile device), browser type, and the identity of your internet service provider.\nInternet activity on our Services: pages you view, links you click, Internet Protocol (“IP”) address, web requests, referring/exit pages and URLs, number and duration of page views, number of clicks and how you interact with links on the Service, login counts, login timestamps, domains names, landing pages, use of third party applications, online usage patterns, and other actions you take on the Service.\nUse of our services: friends list, information about the pages, artists, or works upon which you have commented, and “favorites” such as artists, songs and lines, transaction page information.\nSocial media account information: We receive certain information related to your Twitter account, such as profile and account information and Twitter accounts you follow, though we do not currently use such information.",Categories of Personal Information Collected
ra5," SOURCES OF PERSONAL DATA\nYou Directly:\n\nWe receive Personal Data directly from you when you provide us with such Personal Data, including without limitation the following:\nRegistration: You can browse our Website without providing Personal Data, but you must create an account in order to access some of the features of our Website. If you take part in any interactive features of the Service (such as any contests, games, promotions, quizzes, surveys, research or other services or features), you may provide us with additional types of Personal Data. We also collect information from you if you correspond with us directly.\nProfile Information: After you set up your account, you can also choose to provide additional information which is shared through public profiles. ",Categories of Personal Information Collected
ra5,Note that information you provide in your profile will be publicly available,Categories of Personal Information Shared / Disclosed
ra5,"User Content: We collect User Content you provide on the Website, and we display it publicly on your user profile",Categories of Personal Information Collected
ra5,"User Content: We collect User Content you provide on the Website, and we display it publicly on your user profile. Other users can post to a wall in this profile, where the public can view references to your comments you have made on the Website. User Content will include Personal Data if you provide Personal Data in your User Content.",Categories of Personal Information Shared / Disclosed
ra5,"Some Personal Data is automatically collected when you use our Service, such as the following:\nCookies: When you visit the Service, we send one or more cookies — a small text file containing a string of alphanumeric characters — to your computer that uniquely identifies your browser and lets us help you log in faster and enhance your navigation through the Website. A cookie can convey information to us about how you use the Service and allow us to track your usage of the Service over time",Categories of Personal Information Collected
ra5,"Essential Cookies: Essential cookies are required for providing you with features or services that you have requested. For example, certain cookies enable you to log into secure areas of our Website or use a shopping cart feature within our Service.",Categories of Personal Information Collected
ra5,"Functional Cookies: Functional cookies are used to record your choices and settings regarding our Service, maintain your preferences over time and recognize you when you return to our Service. These cookies help us to personalize our content for you, greet you by name, and remember your preferences.\nPerformance/Analytical Cookies: Performance/analytical cookies allow us to understand how visitors use our Website and Service and help us measure the performance of our advertising campaigns in order to help us improve our campaigns and the Service’s content for those who engage with our advertising.\nRetargeting/Advertising Cookies: Retargeting/advertising cookies collect data about your online activity and identify your interests so that we can provide advertising that we believe is relevant to you.\nLog Information and Mobile Identifiers: We collect log file information from your browser or mobile device each time you access the Service. When you access our Website through a mobile device, we receive or collect and store device information.\nTracking Pixels: We employ tracking pixels (also known as web beacons) which are used to anonymously track the online usage patterns of our Users. In addition, we also use tracking pixels in some HTML-based emails sent to our users to track which emails are opened and which links are clicked by recipients. ",Categories of Personal Information Collected
ra5,"Analytics Data: We collect analytics data, or use third-party analytics tools, to help us measure traffic and usage trends for the Service. These tools collect information sent by your browser or mobile device, including the pages you visit, your use of third party applications, and other information that assists us in analyzing and improving the Service.\nComments: When a user posts an anonymous comment on the Service while not logged into his or her account, we collect Personal Data associated with the comment including the user’s email and IP address.\nThird Party Sources:",Categories of Personal Information Collected
