RANumb,Text,Label
ra2,"Effective Date:February 21, 2023",Updated Privacy Policy
ra2,"When you contact us or interact with our Service, we collect information that alone or in combination with other information could be used to identify you (“Personal Data”) as follows:\n\nPersonal Data You Provide to Us: We collect Personal Data when you sign up for our Service through the Site or an AllTrails App. The Personal Data collected during these interactions may vary based on what you choose to share with us, but it may include any of the following:\nAccount Data: When you sign up, some information is required to create an account on our Service, such as your name, username, email address, and mailing address.\nPayment Data: If you choose to purchase a subscription to our Service via credit card, debit card or other payment method, our third party payments processor (Stripe, Inc. or “Stripe”) will process certain payment and billing information, such as billing address, payment card details, and authentication features. That information is collected by Stripe directly, and we do not collect or store it. If you have questions about how Stripe protects such information, please read Stripe’s services agreement and privacy policy.\nSocial Media Data: We have pages (“Social Media Pages”) on social media sites like Facebook, Instagram, Pinterest, Twitter, and LinkedIn (each a “Social Media Site”). The platforms that host our Social Media Pages or Social Media Features may provide us with aggregate information and analytics regarding the use of our Social Media Pages and Social Media Features.\nUser Generated Content: User-generated content, such as profile pictures, photos, images, videos, posts, comments, questions, messages, user interactions, and other content or information that you generate, transmit, or otherwise make available on the Service, as well as associated metadata. Metadata includes information on how, when, where and by whom a piece of content was collected and how that content has been formatted or edited. Metadata also includes information that users can add or can have added to their content, such as keywords, geographical or location information, and other similar data.\nContacts Book Data: Our mobile applications may allow you to synchronize the numbers in your Contacts address book on a regular basis in order to identify any friends and/or relatives who use the Service. When you do so, we will ensure that the relevant data is encrypted and will not use it for any purpose other than matching your contacts to users of the Service. If any of your contacts are using the Service, we will let you know so that you can connect with them. You can revoke our access to your Contacts address book at any time through your mobile device settings.\nAdditional Information: To help improve your experience or enable certain features of the Service, you may choose to provide us with additional information, such as your date of birth/age, height, weight, gender, profile picture, city of residence, community username, statistics on your hiking and biking history and your reviews and photographs of trails.",Categories of Personal Information Collected
ra2,"Information We Generate From Your Use of Our Service: When you visit, use, interact and register with the Service, we may automatically generate certain information about your visit, use, interactions or registration. For example, we may monitor the number of people that visit our Site or AllTrails Apps, peak hours of visits, which page(s) are visited on our Site or AllTrails Apps, the domains our visitors come from (e.g., google.com, yahoo.com, etc.), and which browsers people use to access and visit our Site (e.g., Firefox, Microsoft Internet Explorer, etc.), broad geographical information, and Site- and AllTrails App-navigation pattern. In particular, the following information is created and automatically logged in our systems:\nLog Data: Information that your browser automatically sends whenever you visit the Site or AllTrails Apps. Log data includes your IP address (so we understand which country you are connecting from when you visit the Site or AllTrails Apps), browser type and settings, the date and time of your request, and how you interacted with the Site or AllTrails Apps.\nCookies Data: We use cookies and similar technologies to operate and administer our Site and AllTrails Apps, make it easier for you to use the Site and AllTrails Apps during future visits, and gather usage data on our Site and AllTrails Apps. For more information about the technologies used and information collected on our Site and AllTrails Apps, please refer to our Cookie Policy, which forms part of this Privacy Policy.\nDevice Data: Includes the model of the device, operating system, and browser you are using. Information collected may depend on the type of device you use and its settings. We may also collect data from your device to estimate a variety of metrics like the time, frequency and duration of, and calories burned during, your activities for the purpose of calculating your Usage and Activity Data (described below).\nUsage and Activity Data: We collect information about how you use our Site and AllTrails Apps, such as the types of content that you view or engage with, the features you use, the actions you take, and the time, frequency and duration of, and calories burned during, your activities.\nGeolocation Data: If you have enabled location services for an AllTrails App on your mobile device or on your computer via the Site, we may collect your precise location information based on city, state, zip code, country, latitude and longitude. AllTrails may also derive your approximate location from the IP address of your computer or mobile device. Geolocation data is used for purposes of directing you to nearby trails and parks and offering other relevant content and services.",Categories of Personal Information Collected
ra2,"Information We Receive From Third Parties. If you elect to authenticate to our Service using your account on another service (such as a Facebook, Google, or Apple account), we may receive from the other service information like your external account name as well as other information you may choose to make available to us based on your external account settings, such as contact lists and profile photos (if any).",Categories of Personal Information Collected
ra2,"We have set out below, in a table format, the various purposes and legal bases we rely on in respect of the processing of your Personal Data:\n\nPurpose\n\nLegal Basis\n\nAccount creation - to create and manage your account on the Service.\n\nContractual Necessity\n\nService delivery - to operate and deliver our Service to you.\n\nContractual Necessity\n\nLifeline Group - to communicate with your Lifeline Notification Group regarding your whereabouts as described on our Service.\n\nContractual Necessity\n\nPayments processing - to process your payments via our third-party payments processor.\n\nContractual Necessity\n\nCustomer support - to deliver customer support to you and respond to your queries.\n\nContractual Necessity\n\nContacts syncing – to match the phone numbers in your Contacts address book to users of the Service, if you have chosen to do so.\n\nContractual Necessity\n\nService improvement – to analyze how you use our Service and to improve it.\n\nContractual Necessity\n\nFraud prevention – to keep our Service and associated systems operational and secure.\n\nContractual Necessity\n\nLegal compliance – to comply with our legal obligations, for example our accounting and tax reporting obligations.\n\nCompliance with Law\n\nMarketing – to send you information about our products and services (including via email).\n\nConsent",Categories of Personal Information Collected
ra2,"Purpose: Account creation - to create and manage your account on the Service. ||| Legal Basis: Contractual Necessity\n\nPurpose: Service delivery - to operate and deliver our Service to you. ||| Legal Basis: Contractual Necessity\n\nPurpose: Lifeline Group - to communicate with your Lifeline Notification Group regarding your whereabouts as described on our Service. ||| Legal Basis: Contractual Necessity\n\nPurpose: Payments processing - to process your payments via our third-party payments processor. ||| Legal Basis: Contractual Necessity\n\nPurpose: Customer support - to deliver customer support to you and respond to your queries. ||| Legal Basis: Contractual Necessity\n\nPurpose: Contacts syncing – to match the phone numbers in your Contacts address book to users of the Service, if you have chosen to do so. ||| Legal Basis: Contractual Necessity\n\nPurpose: Service improvement – to analyze how you use our Service and to improve it. ||| Legal Basis: Contractual Necessity\n\nPurpose: Fraud prevention – to keep our Service and associated systems operational and secure. ||| Legal Basis: Contractual Necessity\n\nPurpose: Legal compliance – to comply with our legal obligations, for example our accounting and tax reporting obligations. ||| Legal Basis: Compliance with Law\n\nPurpose: Marketing – to send you information about our products and services (including via email). ||| Legal Basis: Consent",Categories of Personal Information Collected
ra2,Purpose\n\nAccount creation - to create and manage your account on the Service.\n\nLegal Basis\n\nContractual Necessity,Categories of Personal Information Collected
ra2,Purpose ||| 1: Account creation - to create and manage your account on the Service.,Categories of Personal Information Collected
ra2,Purpose\n\nService delivery - to operate and deliver our Service to you.,Categories of Personal Information Collected
ra2, Purpose ||| 1: Service delivery - to operate and deliver our Service to you.,Categories of Personal Information Collected
