RANumb,Text,Label
ra3,Last Revised  8/19/2021,Updated Privacy Policy
ra3,"Information That We Collect and How We Use It\n\nInformation That You Provide Us. We will collect Information that you provide to us when you use the Services, such as when you (1) create an account; (2) make a purchase; (3) participate in events or promotions; (4) send questions or comments via the Service, email, or chat to Poshmark or other users; (5) fill out surveys; or (6) otherwise communicate with us or other users through or about the Services. We will also collect information when you sign up for marketing emails, events, or other opportunities through Poshmark. Poshmark uses a variety of technologies to collect Information, including cookies, web beacons, pixel tracking technology, and the like. We also use Information to improve our Services, including for analytics purposes. We may use aggregated, non-personally identifying information to operate, analyze, improve, and optimize our website and service we may collect Information from you, as further described herein. Aggregated, non-personally identifying information is not your Information.\n\nThe Types of Information That You Provide Us. Pursuant to Your sign up and use of the Services, You may provide data to Poshmark such as:\n\nContact data. Such as name, address, and phone number\nProfile data. Such as username, password, picture, interests, preferences, and merchandise sizing\nEducation data. Such as college and year of graduation\nDemographic data. Such as postal code, gender, and age\nYour data. Such as text, audio, video and metadata content regarding Your uploads\nTransaction data. Such as payment and other details connected Your purchases\nCommunication data. Such as questions and feedback You send to Us\nFinancial data. Such as account numbers, payment card information, and related details\nIdentity data. Such as national identification numbers, social security, and drivers license details\nUsage data. Such as tracking information regarding Your use of, and interaction with, the Services\nMarketing data. Such as email preferences\nAnalytics data. Such as data We create through analysis of Your use of the Services\nOther data. Any other data not specifically listed here collected regarding Your use of the Services\nInformation We Collect from Third Parties. You may provide Us Information from various third party services, and we may also obtain Information from various third party services about You, including Facebook, Twitter, Instagram, Pinterest, and Tumblr (“Third Party Services”). You may enable these Third Party Services, and in some cases may use Your Poshmark credentials in enabling such Third Party Services. In enabling these Third Party Services You will share data between such Third Party Service and Poshmark. The transfer of Your data from such Third Party Services is governed solely by the settings, policies, and your agreements with those Third Party Services. You are solely and completely responsible for those policies, agreements, and settings. We are not responsible for your agreement with, or the actions take by, such Third Party. We may add this information to the information we have already collected from you via our Services in order to improve the Services we provide to you. Note that we may also obtain Information about You from other third parties, such as marketing partners, publicly available sources, and data providers. If you withdraw our ability to access certain information from a third-party platform or social media network, that choice will not apply to information that we have already received from that third-party.",Categories of Personal Information Collected
ra3,"How We Use The Information We Collect. We collect, hold, use and disclose your Information in connection with the Services and features of our Service. Here are some examples of how we use Your information:\n\nTo provide, develop and enhance the Service\nProvide and deliver products, information, and the Service itself to you\nProcess and fulfill orders\nEnable security features, remembering Your device, sending You security codes\nEnable social features, such as connecting You with other users and Third Party Services\nTo provide users with communications, materials, and marketing announcements\nPerform any other actions deemed necessary by Poshmark to provide the Services\nAdditional Usage Of Your Information. Additionally, we may use Your Information to (1) analyze and improve the service (2) send You marketing related communications (3) deliver advertising to You, as well as other users and our partners (4) comply with any law, rule, or regulation, including law enforcement requests such as subpoenas or other requests from legal authorities (5) protect our, Your, or others’ rights, including privacy rights, (6) prevent fraud (7) create anonymous, aggregated data.",Categories of Personal Information Collected
ra3,"Sharing Your information\n\nWe share your Information with third parties in the following circumstances or as otherwise described in this Privacy Policy:\n\nBusiness Partners, Affiliates, Advisors and Transfer Participants. We may share your Information with our channel partners, subsidiaries, affiliates, professional advisors (such as financial, insurance, legal accounting, or otherwise), joint ventures, or any other company, to fulfill obligations and requests, to deliver provide users information about Poshmark and other purposes in Poshmark’s sole discretion in its provision of the Services. Poshmark does not control how a business partner may use your Personal Information. Our business partners are responsible for managing the use of Personal information collected in these circumstances. We may also share your Personal Data with our corporate parent, subsidiaries, and affiliates, for purposes consistent with this Privacy Policy, as well as other Poshmark services including those which you are not a user.\nService Providers. Poshmark will share your Information with companies that provide a service to Poshmark, such as database maintenance, identity verification, fraud monitoring, payment processing, storage, hosting, etc.\nThird Parties. If you enable features or functionality that connects the Service to a third party platform such as a social media network (each, a “Third Party”), then we may disclose Your Information to such Third Party, and do not control the Third Party’s use of Your Information. Additionally, we may share information about You with additional third parties, whether or not authorized by You, in our provision of the Services.\nOther Users. We will share Your Information with others users, including to sellers when you make a purchase on the Service, or to the broader user base when You upload Information publicly. We do not control how other users will utilize Your Information.\nWith Your Consent. We will share Your Information in addition in the method and to those listed herein with Your consent, and as described in such consent.\nPublicly. As an essential element of the Service, most of the Personal Information you provide to us when you register or update your profile is displayed on your profile and intended to be shared with other users. Your photos, posts, and other content you post to the Site are also meant for public consumption. We may display this content through our Services, and further distribute it to a wider audience through third party sites and services. Once displayed on publicly viewable web pages, that information can be collected and used by others. We cannot control who reads your postings or what other users may do with the information that you voluntarily post, so it is very important that you do not put any sensitive, confidential, or any other information you do not wish to be shared in your posts. Once you have posted information publicly, while you will still be able to edit and delete it on the Service, you will not be able to edit or delete such information cached, collected, and stored elsewhere by others.\nAuthorities. We will share Your information with law enforcement, government authorities, or other parties as, and if, required by law or in good faith that the action is necessary to comply with legal obligations, protect individuals (including Your) rights and safety, or to protect, investigate, and deter fraudulent, harmful, unauthorized, unethical, or illegal activity.\nFeedback. We may share and publish any feedback we receive from you. We may identify you by your first and last name and may also indicate your home city. We may post any feedback on the Service from time to time. If you make any comments on a blog or forum associated with Poshmark, or on the Poshmark Service, you should be aware that you have no reasonable expectation of privacy and that any Personal Data you submit there can be read, collected, or used by other users of these forums, or the Service and could be used to send you unsolicited messages. We are not responsible for the personally identifiable information you choose to submit in these blogs and forums or on the Service.",Categories of Personal Information Shared / Disclosed
ra3,"Access, Update and Delete Information. You may access, review update, and delete Your Information (or your account in its entirety) from Poshmark at will through Your use of the Service.",Description of Right to Know PI Collected
ra3," Access, Update and Delete Information. You may access, review update, and delete Your Information (or your account in its entirety) from Poshmark at will through Your use of the Service.",Description of Right to Correct Information
ra3,"Access, Update and Delete Information. You may access, review update, and delete Your Information (or your account in its entirety) from Poshmark at will through Your use of the Service.",Description of Right to Delete
ra3,click here to review what personal information is collected (Information)\nclick here to get a copy of the personal information collected (Access)\nclick here to request to delete personal information (Deletion)\nemail  support@poshmark.com  for any issues You may encounter in exercising the rights set forth herein,Methods to exercise rights
ra3," However, like many companies, we use services that collect information from You (to deliver advertisements to You for example) and this may classify this use as a “sale” of your Personal Data,",Categories of Personal Information Sold
ra3,You can request to opt-out out of this “sale” here:  Do Not Sell My Personal Information.,Description of Right to Opt-out of sale of PI
