RANumb,Text,Label
ra3,"EFFECTIVE January 1, 2023",Updated Privacy Policy
ra3,"WHAT PERSONAL DATA DO WE COLLECT?\nWe collect information about you that, depending on the context, can personally identify you as an individual, either alone or in combination with other information we hold about you (“Personal Data”). We describe below the kinds of Personal Data we collect, use and share about you when you use our Services.",Categories of Personal Information Collected
ra3,"Through Your Use of the Services\n\nInformation You Voluntarily Give Us.\n\nThis includes the Personal Data that:\n\nyou provide when you register to use our Services, including your‎ name, email address, and password;\nmay be contained in any video, photo, image, obituary, death notice, condolence, sympathy message, diary entry or other written submission you or others upload or post to the Services;\nyou provide when you report a problem with our Services or when we provide you with customer support;\nyou provide when you make a purchase through our Services, including your name, address, telephone number, credit card and debit card number;\nyou provide when you correspond with us by phone, email or otherwise;\nyou provide via any single sign-on service (SSO) including your name and email address;\nyou provide through email forms, chat, guest book forms, contact or content request forms, forums or groups, testimonials, reviews and feedback forms; and\nyou provide when you voluntarily participate in surveys, including demographic information.\nInformation We Collect Automatically.\n\nWe automatically collect information about you and your computer or mobile device when you access our Services. This includes:\n\ninformation on your computer or mobile device operating system: name and version, manufacturer and model, browser type, browser language, screen resolution;\nthe web page that referred you to our website pages you viewed on our website, how long you spent on a page, access times and information about your use of and actions on our Services. We collect this Personal Data through the use of cookies and other tracking technologies; and\ninformation received via tracking technologies in your browser and mobile apps.\nThese technologies include cookies, pixel tags, and other tracking technologies. We track and store data about how you visit and use the Services, particularly through our websites and apps. The information we log includes: your IP address; your general location; your operating system; your browser and browser language; your browsing history and interaction with advertising; the URLs of any pages you visit on our sites and apps; device identifiers; advertising identifiers; your other usage information. We combine this data with other information we collect about you. For more information about tracking methods on Services, and how to manage them, read the section on Cookies and Alternative Tracking Technologies.\n\nB. Through Other Sources\n\nInformation from Social Networking Sites. Our Services include interfaces that allow you to connect with social networking sites (each a “SNS”). If you connect to a SNS through our Services, we will access, use and store the information that you agreed the SNS could provide to us based on your privacy settings on that SNS. We will access, use and store that information in accordance with this Policy. You can revoke our access to the information you provide in this way at any time by amending the appropriate settings from within your account settings on the applicable SNS. More information on this can be found in the privacy notice of the relevant SNS.\n\nYou can link your social media or other third-party account to a Service. By linking our Services, you authorize us to collect, store and use any information these third parties may give us. You can disconnect your registration from third-party accounts at any time.\n\nWe also receive information from you when you interact with our pages, groups, accounts or posts on social media platforms. This includes aggregate data on our followers, engagement data, awareness data and individual users’ public profiles.\n\nInformation We Get From Others. We may also get information about you from other sources, including from our partners or affiliates such as newspapers and other media affiliates, funeral homes and end of life service providers, which may share information about your use of their services and your name and email address. We may then combine this with information we have obtained from you directly, from tracking technologies on our Services, or from other sources, including publicly available information (e.g., death notices).",Categories of Personal Information Collected
ra3,We collect information from users of our Services using “cookies” and similar tracking methods as described below.,Categories of Personal Information Collected
ra3,"Cookies. Cookies are small data files stored on the hard drive of your computer or mobile device by a website. They save data on your browser about your visits to our sites and other sites. We use both session cookies (which expire once you close your web browser) and persistent cookies (which stay on your computer or mobile device until you delete them, or after a set period that varies depending on the cookie).",Categories of Personal Information Collected
ra3,"We use two broad categories of cookies: (1) first party cookies, served directly by us to your computer or mobile device, which are used only by us to recognize your computer or mobile device when it revisits our Services; and (2) third party cookies, which are served by service providers on our Services, and can be used by them to recognize your computer or mobile device when it visits other websites. You can choose whether to accept cookies by editing your browser settings, but if you refuse cookies, it might affect your experience on the site.",Categories of Personal Information Collected
ra3,"We use two broad categories of cookies: (1) first party cookies, served directly by us to your computer or mobile device, which are used only by us to recognize your computer or mobile device when it revisits our Services; and (2) third party cookies, which are served by service providers on our Services, and can be used by them to recognize your computer or mobile device when it visits other websites. You can choose whether to accept cookies by editing your browser settings, but if you refuse cookies, it might affect your experience on the site.",Categories of Personal Information Shared / Disclosed
ra3,"Pixel tags. Pixel tags (also known as web beacons, GIFs or bugs) are code embedded invisibly on webpages. They track the actions of users on our Services, including whether you have opened these web pages or messages. Upon firing, a pixel logs a visit to the current page or message and may read or set cookies. We use pixel tags to measure the success of our marketing campaigns and compile statistics about use of the Services, so that we can enhance user experiences on our Services. The information we collect using pixel tags is not linked to our users’ Personal Data.\nOur Services use the following types of cookies and other trackers for the purposes described below:\n\nEssential Trackers – These cookies are essential to provide you with services available through our Services and to enable you to use some of its features. For example, we use session cookies to provide you secure access to your account details and prevent others from accessing your account. Without these cookies, the Services that you have asked for cannot be provided, and we use these cookies only to provide you with those Services.\nFunctionality Trackers – These cookies allow us to remember choices you make when you use our Services, such as your language preferences, login details and search filter choices to help prefill search forms on subsequent visits. The purpose of these cookies is to provide you with a more personal experience and avoid your having to re-enter your preferences every time you visit our Services.\nAnalytics and Performance Trackers – These trackers collect information about how you and other visitors use our Services, such as the number of visitors, the websites that referred them, the pages they viewed while using our Services, the time of day they visited our Services, whether they have visited our Services before, and other similar information. We use this information to help operate our Services more efficiently, to gather broad demographic information and to monitor the level of activity on our Services.\nWe use Google Analytics for these purposes. You can find out more information about Google Analytics tracking here: www.google.com/analytics/learn/privacy.html.\nYou can opt out of our use of Google Analytics by downloading and installing the browser plugin available via this link: http://tools.google.com/dlpage/gaoptout?hl=en-GB.\nTargeted and Advertising Trackers – These trackers track your browsing habits to enable us to show advertising that is more likely to be of interest to you. They use information about your browsing history to group you with other users who have similar interests. We permit vendors to place cookies so they can display advertising relevant to your interests while you are on third party websites.",Categories of Personal Information Collected
ra3,"HOW WE USE YOUR PERSONAL DATA AND OUR LEGAL BASIS\nWe use your Personal Data as follows:\n\nTo provide the Services to you, including:\nto operate, maintain, and improve our Services;\nto manage your account, including to communicate with you regarding your account, if you have an account on our Services;\nto respond to your comments and questions and provide customer service\nto send information including technical notices, updates, security alerts, and support and administrative messages;\nto provide you with requested content; and\nto process payments you may make via our Services. If you provide a credit or debit card as payment, we use service providers to process that payment and check the validity of the card number you submit.\nTo conduct our business and improve your experience. In particular:\nWe monitor and analyze the use of our Services, and use your information to help us monitor, improve, and protect our products, content, and Services.\nWe use information you provide to personalize our website, products, or Services for you.\nWe use information you provide to assist in the personalization of our advertising and marketing, as set out in the Advertising section below (where required by law, we will seek your consent).\nWe use information you provide to investigate complaints received from you or others about our products or the Services.\nWe will use Personal Data in connection with legal claims, compliance, regulatory and investigative purposes as necessary (including disclosure of such information in connection with legal process or litigation).\nWe use data of some individuals to invite them to take part in market research.\nAutomated Decision Making and Profiling.We may use automated decision making and/or profiling in regard to your Personal Data for some services and products. For example, we may refuse access based on your IP address, either temporarily or permanently, based on frequency of page requests or inappropriate use.  Depending on the law applicable to you, you may be entitled to request more information about this processing, or to exercise rights to object to this decision. See the Section titled Your Rights and How to Exercise Them.\nWhere you give us consent.\nWe may send you marketing e-mails about upcoming promotions and other news, including information about products and services offered by us and our affiliates, and to send you updates about funeral services and/or anniversaries of the date of death.\nWe may use your data for any other purposes we inform you about when we seek your consent.\nYou may withdraw this consent at any time as described here.\nFor purposes that are required by law.\nWe will process your information as we believe necessary or appropriate (a) to comply with applicable laws; and (b) to comply with lawful requests and legal process, including to respond to requests from public and government authorities.",Categories of Personal Information Collected
ra3," HOW WE USE YOUR PERSONAL DATA AND OUR LEGAL BASIS\nWe use your Personal Data as follows:\n\nTo provide the Services to you, including:\nto operate, maintain, and improve our Services;\nto manage your account, including to communicate with you regarding your account, if you have an account on our Services;\nto respond to your comments and questions and provide customer service\nto send information including technical notices, updates, security alerts, and support and administrative messages;\nto provide you with requested content; and\nto process payments you may make via our Services. If you provide a credit or debit card as payment, we use service providers to process that payment and check the validity of the card number you submit.\nTo conduct our business and improve your experience. In particular:\nWe monitor and analyze the use of our Services, and use your information to help us monitor, improve, and protect our products, content, and Services.\nWe use information you provide to personalize our website, products, or Services for you.\nWe use information you provide to assist in the personalization of our advertising and marketing, as set out in the Advertising section below (where required by law, we will seek your consent).\nWe use information you provide to investigate complaints received from you or others about our products or the Services.\nWe will use Personal Data in connection with legal claims, compliance, regulatory and investigative purposes as necessary (including disclosure of such information in connection with legal process or litigation).\nWe use data of some individuals to invite them to take part in market research.\nAutomated Decision Making and Profiling.We may use automated decision making and/or profiling in regard to your Personal Data for some services and products. For example, we may refuse access based on your IP address, either temporarily or permanently, based on frequency of page requests or inappropriate use.  Depending on the law applicable to you, you may be entitled to request more information about this processing, or to exercise rights to object to this decision. See the Section titled Your Rights and How to Exercise Them.\nWhere you give us consent.\nWe may send you marketing e-mails about upcoming promotions and other news, including information about products and services offered by us and our affiliates, and to send you updates about funeral services and/or anniversaries of the date of death.\nWe may use your data for any other purposes we inform you about when we seek your consent.\nYou may withdraw this consent at any time as described here.\nFor purposes that are required by law.\nWe will process your information as we believe necessary or appropriate (a) to comply with applicable laws; and (b) to comply with lawful requests and legal process, including to respond to requests from public and government authorities.",Categories of Personal Information Shared / Disclosed
ra3,"Targeted Advertising. We gather data and work with third parties to show you personalized ads on behalf of advertisers. This data comes from ad tracking technologies set by us or the third party, information you provide,  your use of the Services, information from advertisers or advertising vendors, and anything inferred from any of this information. We only use or share this information in a manner that does not reveal your identity.\n\nAdvertising Service Providers. We also use third parties to serve advertisements to you when you use our Services, including without limitation Yahoo, Neustar Information Services, Inc., and LiveRamp, Inc. To do this, we share pseudonymized information, including a hashed version of information that we collect from you directly (such as email or phone number), third party IDs (such as mobile advertising IDs or other IDs assigned by third parties), IP addresses, and/or information about your browser or operating system with our third-party providers. These providers return an online identification code that we store in our first-party cookie for our use in online and cross-channel advertising and share with advertising companies to enable interest-based and targeted advertising. In addition, these third parties may match this pseudonymized information with information in their data repositories and issue another pseudonymous ID, which is changed on a weekly basis, for our use in connection with real-time bidding for digital advertising, as well as linking demographic or interest-based information to your browser via cookies. ",Categories of Personal Information Shared / Disclosed
