RANumb,Text,Label
ra5,"Effective Date: July 01, 2023",Updated Privacy Policy
ra5,"Category of Personal Information Collected\n\nSold or Shared \n\nIdentifiers, including names, postal addresses, email addresses, online identifiers, IP addresses, account names, and other similar identifiers.\n\nYes\n\nPersonal information categories listed in the California Customer Records statute, including bank account numbers, credit/debit card numbers, and other financial information. \n\nNo\n\nProtected classification characteristics under California law, including sex/gender, martial status, and age (over 40).\n\nNo\n\nCommercial information, including information regarding products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies. \n\nYes\n\nInternet or other electronic network activity information, including information regarding interactions with an internet website, application, or advertisement. \n\nYes\n\nImprecise geolocation data, such as general location of devices or IP address.\n\nYes\n\nAudio, electronic, visual, or similar information, including phone call recordings, chat recordings, and chatbot recordings. \n\nNo\n\nProfessional or employment-related information, including employment status and history. \n\nNo\n\nEducation information, including education history. \n\nNo\n\nInferences, meaning inferences drawn from any of the information in the above-listed categories of information to create profiles about consumers. \n\nYes\n\nSensitive personal information, including account log-in information in combination with passwords and information revealing consumers’ racial or ethnic origin. \n\nNo",Categories of Personal Information Collected
ra5,"Category of Personal Information Collected\n\nSold or Shared \n\nIdentifiers, including names, postal addresses, email addresses, online identifiers, IP addresses, account names, and other similar identifiers.\n\nYes\n\nPersonal information categories listed in the California Customer Records statute, including bank account numbers, credit/debit card numbers, and other financial information. \n\nNo\n\nProtected classification characteristics under California law, including sex/gender, martial status, and age (over 40).\n\nNo\n\nCommercial information, including information regarding products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies. \n\nYes\n\nInternet or other electronic network activity information, including information regarding interactions with an internet website, application, or advertisement. \n\nYes\n\nImprecise geolocation data, such as general location of devices or IP address.\n\nYes\n\nAudio, electronic, visual, or similar information, including phone call recordings, chat recordings, and chatbot recordings. \n\nNo\n\nProfessional or employment-related information, including employment status and history. \n\nNo\n\nEducation information, including education history. \n\nNo\n\nInferences, meaning inferences drawn from any of the information in the above-listed categories of information to create profiles about consumers. \n\nYes\n\nSensitive personal information, including account log-in information in combination with passwords and information revealing consumers’ racial or ethnic origin. \n\nNo",Categories of Personal Information Shared / Disclosed
ra5,"Category of Personal Information Collected\n\nSold or Shared \n\nIdentifiers, including names, postal addresses, email addresses, online identifiers, IP addresses, account names, and other similar identifiers.\n\nYes\n\nPersonal information categories listed in the California Customer Records statute, including bank account numbers, credit/debit card numbers, and other financial information. \n\nNo\n\nProtected classification characteristics under California law, including sex/gender, martial status, and age (over 40).\n\nNo\n\nCommercial information, including information regarding products or services purchased, obtained, or considered, or other purchasing or consuming histories or tendencies. \n\nYes\n\nInternet or other electronic network activity information, including information regarding interactions with an internet website, application, or advertisement. \n\nYes\n\nImprecise geolocation data, such as general location of devices or IP address.\n\nYes\n\nAudio, electronic, visual, or similar information, including phone call recordings, chat recordings, and chatbot recordings. \n\nNo\n\nProfessional or employment-related information, including employment status and history. \n\nNo\n\nEducation information, including education history. \n\nNo\n\nInferences, meaning inferences drawn from any of the information in the above-listed categories of information to create profiles about consumers. \n\nYes\n\nSensitive personal information, including account log-in information in combination with passwords and information revealing consumers’ racial or ethnic origin. \n\nNo",Categories of Personal Information Sold
ra5,"As further described in this Notice, we generally collect and use the above-listed categories of personal information to provide and manage the Services and achieve legitimate business or commercial purposes. ",Categories of Personal Information Collected
ra5,"As noted in the table above, we “sell” or “share” (as these terms are defined in the CCPA) certain categories of personal information, and you may exercise your right to opt out of such disclosures by clicking the “Your Privacy Choices” link in the footer of our website (https://www.sling.com/) and following the instructions. ",Description of Right to Opt-out of sale of PI
ra5,"As noted in the table above, we “sell” or “share” (as these terms are defined in the CCPA) certain categories of personal information, and you may exercise your right to opt out of such disclosures by clicking the “Your Privacy Choices” link in the footer of our website (https://www.sling.com/) and following the instructions. ",Methods to exercise rights
ra5,"Personal Information We Collect\n \nAccount information:\n\nWe collect and keep personal information you give to us when you sign up for an account, including: your name, service address, billing address, e-mail address, telephone number, bank account and/or debit/credit card number, logins and passwords and security questions and codes used to access the Services, and other account information.  We may also collect and keep other information about your account with us, such as billing and payment history, customer service interactions, and equipment and programming options.  If you participate in our Inner Circle community, we may collect personal information that you provide, such as your feedback on programming.\n\nUsage information:\n\nWhen you use our Services, we and/or third parties automatically collect usage information, including application usage data and logs, device type and ID, IP address, and location information. This usage information may be in various formats (electronic, audio, and other), and may be collected through our Services or through third-party devices such as third-party streaming devices, or applications provided through or used to access our Services.",Categories of Personal Information Collected
ra5,"Usage information:\n\nWhen you use our Services, we and/or third parties automatically collect usage information, including application usage data and logs, device type and ID, IP address, and location information. This usage information may be in various formats (electronic, audio, and other), and may be collected through our Services or through third-party devices such as third-party streaming devices, or applications provided through or used to access our Services.",Categories of Personal Information Shared / Disclosed
ra5,"Account information:\n\nWe collect and keep personal information you give to us when you sign up for an account, including: your name, service address, billing address, e-mail address, telephone number, bank account and/or debit/credit card number, logins and passwords and security questions and codes used to access the Services, and other account information.  We may also collect and keep other information about your account with us, such as billing and payment history, customer service interactions, and equipment and programming options.  If you participate in our Inner Circle community, we may collect personal information that you provide, such as your feedback on programming.",Categories of Personal Information Shared / Disclosed
ra5,"Account information:\n\nWe collect and keep personal information you give to us when you sign up for an account, including: your name, service address, billing address, e-mail address, telephone number, bank account and/or debit/credit card number, logins and passwords and security questions and codes used to access the Services, and other account information.  We may also collect and keep other information about your account with us, such as billing and payment history, customer service interactions, and equipment and programming options.  If you participate in our Inner Circle community, we may collect personal information that you provide, such as your feedback on programming.",Categories of Personal Information Sold
